X,Y,Z,Prefab,Rotation,Projector,Filler
0.21159,0,-1.5978,C10,109,P1,NaN
0.54108,0,-0.63741,C10,58,P1,NaN
0.44904,0,-1.0134,C10,7,P1,NaN
0.73186,0,-0.83202,O,297,P1,NaN
0.18143,0,-0.92329,O,259,P1,NaN
0.3796,0,-0.66927,O,278,P1,NaN
0.18323,0,-1.1462,O,352,P1,NaN
1.0079,0,-0.61487,O,112,P1,NaN
0.095061,0,-0.65638,O,99,P1,NaN
0.1302,0,-1.3136,O,319,P1,NaN
0.96349,0,-1.5494,O,149,P1,NaN
0.38889,0,-1.3453,O,172,P1,NaN
0.73943,0,0.077963,C10,263,P1,NaN
0.30783,0,-0.069497,C10,55,P1,NaN
0.91692,0,0.49879,C10,151,P1,NaN
0.23724,0,0.51512,O,85,P1,NaN
0.48946,0,-0.21321,O,62,P1,NaN
0.67146,0,-0.41099,O,337,P1,NaN
0.56847,0,0.2778,O,208,P1,NaN
0.91052,0,-0.38433,O,112,P1,NaN
0.98392,0,-0.091474,O,45,P1,NaN
0.58312,0,0.10323,O,252,P1,NaN
0.10966,0,-0.41139,O,346,P1,NaN
0.98819,0,0.13245,O,19,P1,NaN
0.84438,0,1.2521,C10,256,P1,NaN
0.67075,0,1.9208,C10,313,P1,NaN
0.908,0,1.0789,C10,268,P1,NaN
0.26114,0,0.86061,O,349,P1,NaN
0.50366,0,1.8426,O,339,P1,NaN
0.32188,0,1.6782,O,63,P1,NaN
0.63236,0,1.2093,O,256,P1,NaN
0.64496,0,0.9983,O,212,P1,NaN
0.62875,0,1.4255,O,134,P1,NaN
0.25568,0,1.1901,O,182,P1,NaN
0.83643,0,1.4136,O,300,P1,NaN
0.86506,0,1.7989,O,80,P1,NaN
-0.12047,0,1.777,C10,345,P1,NaN
-0.98372,0,1.1128,C10,231,P1,NaN
-0.91161,0,0.97601,C10,208,P1,NaN
-1.0149,0,1.5739,O,160,P1,NaN
-0.79145,0,1.7001,O,216,P1,NaN
-0.6921,0,1.8695,O,111,P1,NaN
-0.7712,0,1.5488,O,314,P1,NaN
