X,Y,Z,Prefab,Rotation,Projector,Filler
0.49002,0,-1.0963,C80,70,P1,NaN
0.20133,0,-1.2225,C80,256,P1,NaN
0.81151,0,-1.551,C80,293,P1,NaN
0.48155,0,-0.62128,O,253,P1,NaN
1.0281,0,-1.1578,O,137,P1,NaN
0.75584,0,-1.2749,O,60,P1,NaN
0.96203,0,-0.9543,O,90,P1,NaN
0.9782,0,-1.4972,O,326,P1,NaN
0.14894,0,-1.386,O,162,P1,NaN
0.35834,0,-1.4543,O,133,P1,NaN
0.78734,0,-0.75701,O,282,P1,NaN
0.10296,0,-1.539,O,197,P1,NaN
0.85005,0,-0.073006,C80,149,P1,NaN
0.54949,0,0.62913,C80,163,P1,NaN
0.55564,0,-0.02076,C80,269,P1,NaN
0.95814,0,0.34376,O,7,P1,NaN
0.42899,0,-0.39149,O,192,P1,NaN
0.47505,0,0.34798,O,145,P1,NaN
0.22353,0,-0.044302,O,89,P1,NaN
0.21418,0,0.47801,O,58,P1,NaN
0.86062,0,-0.447,O,167,P1,NaN
0.95996,0,0.14932,O,266,P1,NaN
0.68857,0,-0.22991,O,333,P1,NaN
0.52945,0,0.1346,O,329,P1,NaN
0.98372,0,1.0726,C80,9,P1,NaN
0.57879,0,1.0317,C80,316,P1,NaN
0.13806,0,1.5928,C80,219,P1,NaN
0.13599,0,1.3855,O,163,P1,NaN
0.8006,0,1.4483,O,115,P1,NaN
0.92279,0,1.8006,O,31,P1,NaN
0.46665,0,1.5473,O,334,P1,NaN
0.63494,0,1.2242,O,154,P1,NaN
0.20633,0,0.81177,O,193,P1,NaN
0.1178,0,1.177,O,88,P1,NaN
0.19168,0,1.8733,O,200,P1,NaN
0.42401,0,0.88661,O,265,P1,NaN
-0.84914,0,1.4325,C80,336,P1,NaN
-0.83038,0,1.2763,C80,310,P1,NaN
-0.58841,0,1.2371,C80,310,P1,NaN
-0.9608,0,1.9072,O,272,P1,NaN
-0.7052,0,1.6466,O,317,P1,NaN
-1.0136,0,0.93071,O,121,P1,NaN
-0.31674,0,1.6565,O,312,P1,NaN
-1.0021,0,1.4444,O,90,P1,NaN
-0.57863,0,0.80507,O,314,P1,NaN
-0.10318,0,0.91649,O,137,P1,NaN
-0.51937,0,1.8479,O,325,P1,NaN
-0.31163,0,1.0511,O,135,P1,NaN
-0.81597,0,0.52685,C80,28,P1,NaN
-0.55188,0,0.0084062,C80,83,P1,NaN
-0.14245,0,0.26519,C80,317,P1,NaN
-0.94353,0,-0.075084,O,73,P1,NaN
-0.092623,0,0.53819,O,335,P1,NaN
-0.6126,0,0.47304,O,149,P1,NaN
-0.33908,0,-0.29409,O,44,P1,NaN
-0.41653,0,-0.45511,O,168,P1,NaN
-0.38696,0,0.48474,O,272,P1,NaN
-0.90705,0,0.12401,O,224,P1,NaN
-0.28855,0,0.02233,O,225,P1,NaN
-0.65738,0,0.18948,O,319,P1,NaN
-0.86595,0,-0.97441,C80,344,P1,NaN
-0.40502,0,-1.6428,C80,278,P1,NaN
-0.63237,0,-1.2517,C80,243,P1,NaN
-0.6605,0,-0.90493,O,348,P1,NaN
-0.47899,0,-1.3544,O,37,P1,NaN
-0.88452,0,-1.1635,O,256,P1,NaN
-0.80644,0,-1.4227,O,115,P1,NaN
-0.43712,0,-1.1755,O,230,P1,NaN
-0.211,0,-1.2347,O,77,P1,NaN
-0.13093,0,-1.556,O,164,P1,NaN
-0.71295,0,-0.63174,O,182,P1,NaN
-1.0071,0,-0.59881,O,260,P1,NaN
1.0123,0,-1.4296,C80,195,P2,NaN
0.73685,0,-0.80178,C80,56,P2,NaN
0.73131,0,-1.2646,C80,44,P2,NaN
1.0016,0,-1.8,O,193,P2,NaN
0.8347,0,-0.94452,O,179,P2,NaN
0.96531,0,-0.78837,O,106,P2,NaN
0.11993,0,-0.89741,O,303,P2,NaN
0.58594,0,-0.9875,O,40,P2,NaN
0.46164,0,-0.84801,O,58,P2,NaN
0.92331,0,-1.173,O,187,P2,NaN
0.42809,0,-1.4707,O,56,P2,NaN
0.65479,0,-1.798,O,84,P2,NaN
0.35314,0,0.4172,C80,327,P2,NaN
0.45023,0,0.56113,C80,125,P2,NaN
0.65878,0,0.54287,C80,196,P2,NaN
0.56213,0,-0.56043,O,214,P2,NaN
0.16098,0,0.45391,O,112,P2,NaN
0.63366,0,0.027196,O,66,P2,NaN
0.52769,0,-0.24327,O,2,P2,NaN
0.18837,0,-0.45066,O,265,P2,NaN
0.69939,0,0.32179,O,327,P2,NaN
0.32981,0,0.12951,O,239,P2,NaN
0.29692,0,-0.029208,O,48,P2,NaN
0.97964,0,-0.4616,O,269,P2,NaN
0.49446,0,1.685,C80,290,P2,NaN
0.2947,0,1.2855,C80,288,P2,NaN
0.87092,0,1.3085,C80,279,P2,NaN
0.95396,0,0.79444,O,65,P2,NaN
0.27314,0,1.6048,O,160,P2,NaN
1.0211,0,1.5976,O,293,P2,NaN
0.4419,0,1.476,O,132,P2,NaN
0.48712,0,0.98953,O,290,P2,NaN
0.1789,0,0.80397,O,292,P2,NaN
0.17551,0,1.3834,O,311,P2,NaN
0.8629,0,1.5491,O,68,P2,NaN
0.96769,0,1.8763,O,204,P2,NaN
-0.46152,0,1.6272,C80,178,P2,NaN
-0.44442,0,1.0607,C80,225,P2,NaN
-0.77882,0,0.82571,C80,292,P2,NaN
-0.78382,0,1.243,O,269,P2,NaN
-1.0172,0,0.98263,O,152,P2,NaN
-0.37354,0,1.7679,O,149,P2,NaN
-0.90399,0,1.7121,O,208,P2,NaN
-0.81489,0,1.0926,O,167,P2,NaN
-0.21226,0,0.97623,O,213,P2,NaN
-0.33625,0,0.84698,O,132,P2,NaN
-0.6242,0,1.8629,O,193,P2,NaN
-0.11609,0,1.4713,O,27,P2,NaN
-0.68256,0,-0.34909,C80,129,P2,NaN
-0.84869,0,-0.1564,C80,227,P2,NaN
-0.61341,0,0.26774,C80,181,P2,NaN
-0.49704,0,-0.36627,O,215,P2,NaN
-0.13256,0,-0.47621,O,225,P2,NaN
-0.463,0,-0.14007,O,280,P2,NaN
-0.10642,0,0.049727,O,194,P2,NaN
-1.0055,0,0.40815,O,33,P2,NaN
-0.8446,0,0.036456,O,90,P2,NaN
-0.079025,0,-0.24073,O,256,P2,NaN
-0.37151,0,0.20597,O,249,P2,NaN
-0.78724,0,0.42996,O,81,P2,NaN
-0.17037,0,-1.8491,C80,56,P2,NaN
-0.72941,0,-1.4165,C80,235,P2,NaN
-0.23331,0,-1.0607,C80,266,P2,NaN
-0.39922,0,-1.3524,O,182,P2,NaN
-0.073185,0,-1.4549,O,33,P2,NaN
-0.40707,0,-1.6521,O,139,P2,NaN
-0.73545,0,-1.8154,O,239,P2,NaN
-0.48565,0,-0.79318,O,210,P2,NaN
-0.64383,0,-1.1779,O,262,P2,NaN
-0.82283,0,-1.0892,O,109,P2,NaN
-0.87463,0,-1.6258,O,352,P2,NaN
-0.20896,0,-1.6467,O,1,P2,NaN
0.91915,0,-0.97958,C80,349,P3,NaN
0.79875,0,-1.384,C80,56,P3,NaN
0.47148,0,-1.7164,C80,215,P3,NaN
1.0119,0,-1.4086,O,44,P3,NaN
0.94531,0,-1.1931,O,3,P3,NaN
