X,Y,Z,Prefab,Rotation,Projector,Filler
-0.35934,0,0.82825,C10,348,P3,NaN
-0.543410000000001,0,1.1752,C10,261,P3,NaN
-0.755509999999999,0,1.6551,C10,206,P3,NaN
-0.74508,0,1.2042,C10,81,P3,NaN
-0.0783210000000003,0,0.83481,C10,257,P3,NaN
-0.15948,0,1.4409,C10,287,P3,NaN
-0.38072,0,1.4989,O,28,P3,NaN
-0.22165,0,0.64396,O,95,P3,NaN
-0.82288,0,0.80961,O,116,P3,NaN
-0.28576,0,1.2445,O,355,P3,NaN
-0.12232,0,1.2496,O,350,P3,NaN
-0.70116,0,0.65277,O,1,P3,NaN
-0.94573,0,-0.52439,C10,93,P3,NaN
-0.50898,0,0.43045,C10,286,P3,NaN
-0.53803,0,-0.015513,C10,114,P3,NaN
-0.90069,0,-0.24553,C10,74,P3,NaN
-0.40724,0,-0.28837,C10,182,P3,NaN
-0.23418,0,0.21057,C10,237,P3,NaN
-0.33627,0,-0.0781919999999999,O,58,P3,NaN
-0.79519,0,-0.40062,O,129,P3,NaN
-0.80697,0,-0.10895,O,322,P3,NaN
-0.68688,0,0.0274239999999999,O,70,P3,NaN
-0.46606,0,0.11759,O,174,P3,NaN
-0.75928,0,0.32651,O,151,P3,NaN
-0.44113,0,-1.3857,C10,6,P3,NaN
-0.13814,0,-1.3638,C10,49,P3,NaN
-0.68019,0,-1.4681,C10,317,P3,NaN
-0.28901,0,-1.1805,C10,213,P3,NaN
-0.10555,0,-1.2089,C10,264,P3,NaN
-0.18361,0,-0.99907,C10,211,P3,NaN
-0.70922,0,-0.79734,O,176,P3,NaN
-0.707419999999999,0,-1.8665,O,347,P3,NaN
-0.11822,0,-0.82457,O,96,P3,NaN
-0.32519,0,-1.8887,O,90,P3,NaN
-0.75196,0,-1.6757,O,350,P3,NaN
-0.29525,0,-1.6501,O,342,P3,NaN
0.88147,0,-1.2781,C10,110,P3,NaN
0.49223,0,-0.81703,C10,36,P3,NaN
0.73275,0,-1.6811,C10,334,P3,NaN
0.73235,0,-1.3901,C10,293,P3,NaN
0.9493,0,-1.7837,C10,292,P3,NaN
0.50491,0,-1.5976,C10,79,P3,NaN
0.38121,0,-1.8655,O,68,P3,NaN
0.58281,0,-1.1088,O,20,P3,NaN
0.31857,0,-0.90577,O,137,P3,NaN
0.93717,0,-1.5948,O,204,P3,NaN
0.0986950000000005,0,-1.6758,O,141,P3,NaN
0.25842,0,-1.2206,O,46,P3,NaN
0.1843,0,0.29496,C10,202,P3,NaN
0.88046,0,-0.095074,C10,174,P3,NaN
0.43891,0,-0.30317,C10,143,P3,NaN
0.28977,0,-0.22027,C10,290,P3,NaN
0.093853,0,0.15516,C10,16,P3,NaN
0.61751,0,-0.0474899999999999,C10,306,P3,NaN
0.5386,0,0.23913,O,312,P3,NaN
0.89856,0,-0.25675,O,5,P3,NaN
0.34036,0,0.16617,O,109,P3,NaN
0.91412,0,0.0545300000000002,O,352,P3,NaN
0.76833,0,-0.34694,O,177,P3,NaN
0.19015,0,-0.51562,O,315,P3,NaN
0.46863,0,1.3123,C10,125,P3,NaN
0.31266,0,0.81606,C10,193,P3,NaN
0.85317,0,1.494,C10,100,P3,NaN
0.19181,0,1.4457,C10,300,P3,NaN
0.74578,0,1.2356,C10,274,P3,NaN
0.85904,0,0.91797,C10,54,P3,NaN
0.68972,0,0.72107,O,168,P3,NaN
0.47959,0,0.70803,O,31,P3,NaN
0.46732,0,0.89349,O,133,P3,NaN
0.65336,0,0.90474,O,8,P3,NaN
0.10814,0,0.72519,O,329,P3,NaN
0.71825,0,1.0722,O,15,P3,NaN
-0.898270000000001,0,0.9156,C10,284,P2,NaN
-0.44993,0,1.4698,C10,65,P2,NaN
-0.62351,0,1.8086,C10,327,P2,NaN
-0.39797,0,1.302,C10,229,P2,NaN
-0.89519,0,1.5844,C10,30,P2,NaN
-0.99874,0,1.2337,C10,225,P2,NaN
-0.46515,0,0.80296,O,160,P2,NaN
-1.0028,0,1.7926,O,297,P2,NaN
-0.171310000000001,0,1.4478,O,80,P2,NaN
-0.30036,0,1.0753,O,119,P2,NaN
-0.70088,0,1.0385,O,203,P2,NaN
-0.0742959999999999,0,1.0621,O,266,P2,NaN
-0.66681,0,-0.38878,C10,39,P2,NaN
-0.60563,0,0.23844,C10,119,P2,NaN
-0.28346,0,0.45089,C10,68,P2,NaN
-0.64541,0,-0.0412679999999998,C10,198,P2,NaN
-0.21456,0,-0.44829,C10,67,P2,NaN
-0.39159,0,-0.19062,C10,144,P2,NaN
-0.19165,0,-0.18678,O,201,P2,NaN
-0.96739,0,-0.0125350000000003,O,216,P2,NaN
-1.0151,0,0.43285,O,324,P2,NaN
-0.76438,0,0.31991,O,142,P2,NaN
-0.4442,0,-0.53364,O,62,P2,NaN
-0.81819,0,-0.12964,O,117,P2,NaN
-1.003,0,-1.0796,C10,133,P2,NaN
-0.9829,0,-1.6636,C10,47,P2,NaN
-0.4253,0,-1.2098,C10,27,P2,NaN
-0.91642,0,-1.478,C10,345,P2,NaN
-0.64437,0,-1.6658,C10,340,P2,NaN
-0.95472,0,-1.2882,C10,211,P2,NaN
-0.16666,0,-0.82857,O,191,P2,NaN
-0.76305,0,-1.8516,O,111,P2,NaN
-0.81321,0,-0.87986,O,63,P2,NaN
-0.26254,0,-1.075,O,281,P2,NaN
-0.11786,0,-1.2076,O,250,P2,NaN
-0.36482,0,-0.76812,O,322,P2,NaN
1.0195,0,-1.6833,C10,48,P2,NaN
0.70272,0,-1.7091,C10,262,P2,NaN
0.65098,0,-1.1374,C10,195,P2,NaN
0.89698,0,-1.4978,C10,213,P2,NaN
0.95385,0,-0.93933,C10,297,P2,NaN
0.52631,0,-1.7391,C10,39,P2,NaN
0.17656,0,-1.2084,O,335,P2,NaN
0.17926,0,-0.97353,O,144,P2,NaN
0.89352,0,-1.1815,O,9,P2,NaN
0.35453,0,-1.0206,O,119,P2,NaN
0.49816,0,-1.3949,O,7,P2,NaN
0.87184,0,-0.76149,O,323,P2,NaN
0.66267,0,-0.48817,C10,255,P2,NaN
0.72469,0,-0.0215819999999999,C10,80,P2,NaN
0.37536,0,-0.0382969999999999,C10,312,P2,NaN
0.83286,0,0.19575,C10,20,P2,NaN
0.12296,0,-0.18994,C10,51,P2,NaN
0.73532,0,0.42375,C10,92,P2,NaN
0.45636,0,-0.28278,O,343,P2,NaN
0.44162,0,0.51933,O,188,P2,NaN
0.25231,0,0.26461,O,251,P2,NaN
0.92743,0,0.42472,O,274,P2,NaN
0.73369,0,-0.34805,O,6,P2,NaN
0.093398,0,0.48539,O,270,P2,NaN
0.85502,0,1.6086,C10,50,P2,NaN
0.79379,0,0.90429,C10,70,P2,NaN
0.0807660000000001,0,1.7739,C10,94,P2,NaN
0.49036,0,1.35,C10,274,P2,NaN
0.97897,0,1.4715,C10,251,P2,NaN
1.0141,0,0.78695,C10,123,P2,NaN
0.57208,0,1.5783,O,257,P2,NaN
0.3014,0,1.221,O,80,P2,NaN
0.83614,0,1.7903,O,36,P2,NaN
0.39835,0,0.8482,O,235,P2,NaN
1.0149,0,1.1437,O,27,P2,NaN
1.0061,0,1.6659,O,325,P2,NaN
-0.4507,0,1.8754,C10,303,P1,NaN
-0.652690000000001,0,1.1008,C10,18,P1,NaN
-0.31096,0,1.1134,C10,129,P1,NaN
-0.79869,0,1.8629,C10,344,P1,NaN
-0.15125,0,1.038,C10,308,P1,NaN
-0.81866,0,1.0603,C10,330,P1,NaN
-0.54953,0,1.2563,O,296,P1,NaN
-0.189669999999999,0,1.2696,O,147,P1,NaN
-0.17206,0,1.679,O,162,P1,NaN
-0.631350000000001,0,1.4193,O,74,P1,NaN
-0.80349,0,1.533,O,214,P1,NaN
-0.18977,0,1.4406,O,112,P1,NaN
-0.41881,0,0.2796,C10,278,P1,NaN
-0.71697,0,-0.0169590000000003,C10,68,P1,NaN
-0.21468,0,0.4208,C10,149,P1,NaN
-0.88617,0,0.6238,C10,214,P1,NaN
-0.46641,0,-0.15619,C10,287,P1,NaN
-0.59578,0,0.49854,C10,98,P1,NaN
-0.5008,0,0.13007,O,7,P1,NaN
-0.84582,0,-0.13903,O,43,P1,NaN
-0.74599,0,-0.44083,O,223,P1,NaN
-0.77397,0,0.28917,O,22,P1,NaN
-0.95324,0,0.33885,O,165,P1,NaN
-0.92264,0,0.16343,O,82,P1,NaN
-0.69359,0,-1.5533,C10,153,P1,NaN
-0.89941,0,-1.6928,C10,200,P1,NaN
-0.94044,0,-1.1299,C10,82,P1,NaN
-0.68137,0,-0.96325,C10,210,P1,NaN
-0.4579,0,-1.6506,C10,81,P1,NaN
-0.76084,0,-0.69862,C10,197,P1,NaN
-0.41737,0,-0.6543,O,31,P1,NaN
-0.74274,0,-1.258,O,289,P1,NaN
-0.271399999999999,0,-1.5687,O,330,P1,NaN
-0.16522,0,-1.1558,O,166,P1,NaN
-0.13967,0,-1.3754,O,252,P1,NaN
-0.47444,0,-1.1782,O,358,P1,NaN
0.15131,0,-1.4773,C10,213,P1,NaN
0.46201,0,-1.3598,C10,123,P1,NaN
0.20306,0,-1.162,C10,53,P1,NaN
0.46528,0,-1.0109,C10,183,P1,NaN
0.3216,0,-0.6635,C10,165,P1,NaN
0.82191,0,-1.0422,C10,261,P1,NaN
0.45766,0,-0.78008,O,263,P1,NaN
1.0205,0,-0.75198,O,101,P1,NaN
0.85053,0,-1.526,O,178,P1,NaN
0.16663,0,-0.61906,O,17,P1,NaN
0.5816,0,-1.5441,O,217,P1,NaN
0.15345,0,-0.96498,O,201,P1,NaN
0.278,0,0.17435,C10,262,P1,NaN
0.79256,0,0.40174,C10,292,P1,NaN
0.51676,0,0.59413,C10,113,P1,NaN
0.36028,0,-0.099511,C10,129,P1,NaN
0.49665,0,0.26233,C10,232,P1,NaN
0.66116,0,0.0650790000000001,C10,257,P1,NaN
0.96115,0,-0.00257339999999983,O,190,P1,NaN
0.27174,0,-0.32017,O,302,P1,NaN
0.64581,0,-0.095265,O,64,P1,NaN
0.88519,0,0.13684,O,164,P1,NaN
0.44861,0,0.0478310000000001,O,199,P1,NaN
0.07308,0,0.11471,O,77,P1,NaN
0.76935,0,1.5738,C10,264,P1,NaN
0.20384,0,1.692,C10,238,P1,NaN
0.5525,0,0.95512,C10,88,P1,NaN
0.34784,0,0.94067,C10,170,P1,NaN
0.42376,0,1.214,C10,314,P1,NaN
