X,Y,Z,Prefab,Rotation,Projector,Filler
0.42895,0,-0.79312,C80,109,P1,NaN
0.42958,0,-1.3947,C80,124,P1,NaN
0.48597,0,-0.61194,C80,78,P1,NaN
0.13169,0,-0.80482,C80,355,P1,NaN
0.089148,0,-1.2413,C80,111,P1,NaN
0.91809,0,-1.0926,C80,254,P1,NaN
0.86643,0,-0.60558,C80,163,P1,NaN
0.9102,0,-1.4895,C80,339,P1,NaN
0.44157,0,-1.5738,C80,137,P1,NaN
0.81178,0,-1.6364,O,321,P1,NaN
0.60048,0,-1.2626,O,88,P1,NaN
0.70536,0,-0.86194,O,35,P1,NaN
0.96709,0,0.50479,C80,77,P1,NaN
0.86094,0,0.06603,C80,167,P1,NaN
0.35765,0,-0.36241,C80,292,P1,NaN
0.74223,0,0.44819,C80,231,P1,NaN
0.19979,0,-0.35723,C80,202,P1,NaN
0.65882,0,-0.39755,C80,245,P1,NaN
1.0033,0,-0.058097,C80,118,P1,NaN
0.49752,0,0.15699,C80,164,P1,NaN
0.55227,0,0.54865,C80,240,P1,NaN
0.80518,0,0.28221,O,117,P1,NaN
1.0103,0,-0.31591,O,133,P1,NaN
0.2376,0,0.53455,O,250,P1,NaN
0.32851,0,0.88027,C80,141,P1,NaN
0.38553,0,1.0365,C80,154,P1,NaN
0.53096,0,1.5411,C80,80,P1,NaN
0.86789,0,1.0353,C80,271,P1,NaN
0.28695,0,1.5419,C80,279,P1,NaN
0.92653,0,1.6323,C80,157,P1,NaN
0.61398,0,1.8503,C80,26,P1,NaN
0.12781,0,0.83679,C80,240,P1,NaN
0.71227,0,1.4373,C80,156,P1,NaN
0.81825,0,1.816,O,335,P1,NaN
0.67851,0,0.99286,O,269,P1,NaN
0.50113,0,1.7181,O,130,P1,NaN
-1.0024,0,1.7079,C80,136,P1,NaN
-0.66185,0,0.83644,C80,56,P1,NaN
-0.72306,0,1.1424,C80,240,P1,NaN
-0.17937,0,1.0566,C80,65,P1,NaN
-0.99056,0,1.3457,C80,318,P1,NaN
-0.41213,0,1.5986,C80,5,P1,NaN
-0.39467,0,1.8713,C80,21,P1,NaN
-0.49142,0,1.4571,C80,278,P1,NaN
-0.36672,0,0.80243,C80,17,P1,NaN
-0.55044,0,1.1313,O,316,P1,NaN
-0.42867,0,1.2511,O,277,P1,NaN
-0.96816,0,1.5319,O,36,P1,NaN
-0.56024,0,0.24373,C80,161,P1,NaN
-1.0245,0,-0.44992,C80,210,P1,NaN
-0.26172,0,0.085429,C80,219,P1,NaN
-0.80537,0,0.33236,C80,75,P1,NaN
-0.18328,0,-0.13064,C80,56,P1,NaN
-0.43126,0,-0.39146,C80,183,P1,NaN
-0.11555,0,-0.2845,C80,175,P1,NaN
-0.18798,0,0.28459,C80,45,P1,NaN
-0.81024,0,0.092676,C80,108,P1,NaN
-0.90306,0,0.62932,O,50,P1,NaN
-0.2628,0,0.62714,O,19,P1,NaN
-0.097199,0,0.13279,O,139,P1,NaN
-0.54201,0,-1.4254,C80,267,P1,NaN
-0.55315,0,-1.1753,C80,237,P1,NaN
-0.36315,0,-1.3599,C80,345,P1,NaN
-0.83689,0,-0.94542,C80,182,P1,NaN
-0.26125,0,-1.6699,C80,229,P1,NaN
-0.81868,0,-1.5427,C80,125,P1,NaN
-0.51882,0,-1.6924,C80,89,P1,NaN
-1.027,0,-0.91632,C80,343,P1,NaN
-0.81515,0,-1.2993,C80,60,P1,NaN
-0.68,0,-0.67865,O,190,P1,NaN
-0.93075,0,-0.72924,O,359,P1,NaN
-1.0039,0,-1.6966,O,328,P1,NaN
0.46871,0,-1.6934,C80,235,P2,NaN
0.19693,0,-1.4031,C80,48,P2,NaN
0.71781,0,-1.5277,C80,261,P2,NaN
0.94185,0,-1.7636,C80,228,P2,NaN
0.17985,0,-0.86036,C80,288,P2,NaN
0.50478,0,-1.0826,C80,270,P2,NaN
0.3608,0,-1.312,C80,13,P2,NaN
0.56653,0,-1.4878,C80,182,P2,NaN
0.22234,0,-1.6813,C80,136,P2,NaN
0.22384,0,-1.1087,O,322,P2,NaN
0.64884,0,-1.0164,O,66,P2,NaN
0.76859,0,-1.7843,O,42,P2,NaN
0.56605,0,0.024878,C80,145,P2,NaN
0.51609,0,-0.55031,C80,246,P2,NaN
0.30786,0,-0.0020307,C80,271,P2,NaN
0.96481,0,0.39281,C80,259,P2,NaN
0.70188,0,0.56456,C80,264,P2,NaN
0.54062,0,-0.29588,C80,114,P2,NaN
0.1248,0,0.15671,C80,242,P2,NaN
0.25462,0,-0.47985,C80,42,P2,NaN
0.80982,0,-0.3017,C80,342,P2,NaN
0.11777,0,-0.57885,O,173,P2,NaN
0.19983,0,0.36655,O,215,P2,NaN
0.2668,0,-0.20875,O,217,P2,NaN
0.24585,0,0.92607,C80,143,P2,NaN
0.60782,0,1.8309,C80,31,P2,NaN
0.88191,0,1.6175,C80,95,P2,NaN
0.093421,0,1.2741,C80,96,P2,NaN
0.27141,0,1.0968,C80,182,P2,NaN
0.42475,0,1.7253,C80,77,P2,NaN
0.59644,0,1.0953,C80,128,P2,NaN
0.44304,0,1.036,C80,71,P2,NaN
0.48237,0,1.5381,C80,184,P2,NaN
0.36946,0,1.4089,O,248,P2,NaN
0.68639,0,1.2763,O,163,P2,NaN
0.31927,0,1.6151,O,348,P2,NaN
-0.091079,0,0.93154,C80,275,P2,NaN
-0.71697,0,1.6475,C80,5,P2,NaN
-0.8319,0,1.1063,C80,325,P2,NaN
-0.84127,0,1.5099,C80,186,P2,NaN
-0.41949,0,1.0417,C80,226,P2,NaN
-0.95254,0,0.8383,C80,260,P2,NaN
-0.57382,0,1.4348,C80,9,P2,NaN
-0.42836,0,1.5893,C80,242,P2,NaN
-0.92376,0,1.2882,C80,275,P2,NaN
-0.16095,0,1.667,O,46,P2,NaN
-0.14218,0,1.1245,O,247,P2,NaN
-0.20663,0,1.3767,O,256,P2,NaN
-0.18922,0,-0.46301,C80,262,P2,NaN
-0.60476,0,0.26623,C80,300,P2,NaN
-0.88083,0,-0.33986,C80,217,P2,NaN
-0.49681,0,0.075366,C80,352,P2,NaN
