X,Y,Z,Prefab,Rotation,Projector,Filler
0.24466,0,-0.78326,C80,99,P1,NaN
0.93455,0,-1.2592,C80,106,P1,NaN
0.6343,0,-1.2795,C80,339,P1,NaN
0.33447,0,-1.3557,C80,148,P1,NaN
0.44014,0,-1.1817,C80,151,P1,NaN
0.52889,0,-1.54,C80,168,P1,NaN
0.96044,0,-0.63507,C80,113,P1,NaN
0.089091,0,-1.708,C80,311,P1,NaN
0.1205,0,-1.2308,C80,201,P1,NaN
0.85964,0,-0.75859,O,200,P1,NaN
0.71897,0,-1.4351,O,29,P1,NaN
0.89506,0,-1.4233,O,128,P1,NaN
0.93314,0,0.028815,C80,121,P1,NaN
0.92905,0,0.56897,C80,303,P1,NaN
0.67044,0,0.12054,C80,110,P1,NaN
0.083677,0,-0.3401,C80,121,P1,NaN
0.45894,0,0.092567,C80,288,P1,NaN
0.55834,0,-0.12877,C80,217,P1,NaN
0.62394,0,0.48833,C80,36,P1,NaN
0.09527,0,0.11573,C80,269,P1,NaN
0.71682,0,-0.4483,C80,125,P1,NaN
0.29203,0,0.38931,O,98,P1,NaN
0.55456,0,0.24017,O,86,P1,NaN
0.099678,0,-0.10892,O,305,P1,NaN
0.54728,0,0.84909,C80,204,P1,NaN
0.90397,0,0.85748,C80,85,P1,NaN
0.47646,0,1.1735,C80,99,P1,NaN
0.4805,0,1.5784,C80,321,P1,NaN
0.9106,0,1.0474,C80,185,P1,NaN
0.37844,0,1.7572,C80,291,P1,NaN
0.29679,0,1.2271,C80,326,P1,NaN
0.2287,0,1.8505,C80,253,P1,NaN
0.20452,0,1.5037,C80,178,P1,NaN
0.074362,0,1.2071,O,149,P1,NaN
0.8839,0,1.7605,O,178,P1,NaN
0.52674,0,1.4058,O,205,P1,NaN
-0.66554,0,0.89269,C80,297,P1,NaN
-0.097985,0,1.3865,C80,185,P1,NaN
-0.25053,0,1.2909,C80,74,P1,NaN
-0.23317,0,1.806,C80,176,P1,NaN
-0.4256,0,1.0382,C80,13,P1,NaN
-0.83803,0,1.1699,C80,12,P1,NaN
-0.12183,0,1.169,C80,213,P1,NaN
-0.61493,0,1.4614,C80,75,P1,NaN
-0.21694,0,0.80915,C80,219,P1,NaN
-0.64423,0,1.1128,O,37,P1,NaN
-0.21319,0,1.6042,O,86,P1,NaN
-0.42391,0,1.7973,O,302,P1,NaN
-0.86308,0,0.64804,C80,330,P1,NaN
-0.37276,0,0.24423,C80,42,P1,NaN
-0.88689,0,-0.27435,C80,64,P1,NaN
-0.21084,0,0.56991,C80,334,P1,NaN
-0.94162,0,-0.06087,C80,321,P1,NaN
-0.33587,0,-0.36386,C80,355,P1,NaN
-0.53069,0,-0.00054523,C80,250,P1,NaN
-0.33514,0,-0.15873,C80,264,P1,NaN
-0.86214,0,0.12543,C80,337,P1,NaN
-0.61561,0,0.56779,O,259,P1,NaN
-0.93372,0,0.36616,O,172,P1,NaN
-0.3471,0,0.41253,O,213,P1,NaN
-0.30035,0,-0.65658,C80,257,P1,NaN
-0.54935,0,-1.5263,C80,41,P1,NaN
-0.20198,0,-1.3877,C80,294,P1,NaN
-0.37065,0,-0.97617,C80,174,P1,NaN
-0.64096,0,-1.3149,C80,247,P1,NaN
-0.62289,0,-1.0467,C80,322,P1,NaN
-0.98272,0,-1.7136,C80,250,P1,NaN
-0.58803,0,-1.7086,C80,4,P1,NaN
-0.29181,0,-1.6935,C80,109,P1,NaN
-0.1069,0,-1.2366,O,198,P1,NaN
-0.19178,0,-1.0844,O,223,P1,NaN
-0.76013,0,-1.7088,O,193,P1,NaN
0.1635,0,-0.81363,C80,8,P2,NaN
0.74407,0,-1.7732,C80,194,P2,NaN
0.37438,0,-0.74534,C80,7,P2,NaN
0.36076,0,-1.2184,C80,297,P2,NaN
0.67531,0,-1.4893,C80,271,P2,NaN
0.27764,0,-1.4386,C80,170,P2,NaN
0.54433,0,-1.3669,C80,278,P2,NaN
0.2173,0,-0.99416,C80,209,P2,NaN
0.99351,0,-0.84958,C80,115,P2,NaN
0.87529,0,-0.97438,O,132,P2,NaN
0.44364,0,-0.99555,O,61,P2,NaN
1.0082,0,-1.4799,O,132,P2,NaN
0.13761,0,0.3522,C80,311,P2,NaN
0.83277,0,0.19137,C80,17,P2,NaN
0.55055,0,0.28424,C80,347,P2,NaN
0.92933,0,-0.29092,C80,7,P2,NaN
0.63526,0,0.4119,C80,176,P2,NaN
0.54649,0,-0.51897,C80,138,P2,NaN
0.26059,0,-0.56036,C80,248,P2,NaN
0.76746,0,-0.14587,C80,201,P2,NaN
1.0116,0,0.16224,C80,320,P2,NaN
0.18817,0,-0.12938,O,205,P2,NaN
0.83052,0,0.43037,O,255,P2,NaN
0.38137,0,0.56123,O,183,P2,NaN
0.25179,0,1.0059,C80,234,P2,NaN
0.32548,0,0.74486,C80,70,P2,NaN
0.94961,0,1.0285,C80,172,P2,NaN
1.0286,0,1.2815,C80,36,P2,NaN
0.92314,0,0.75209,C80,343,P2,NaN
0.21911,0,1.2662,C80,133,P2,NaN
0.40696,0,1.4749,C80,309,P2,NaN
0.21281,0,1.489,C80,353,P2,NaN
0.54662,0,1.567,C80,111,P2,NaN
0.61854,0,1.2649,O,302,P2,NaN
0.78315,0,1.2604,O,17,P2,NaN
0.1669,0,1.7624,O,313,P2,NaN
-0.90959,0,1.0713,C80,121,P2,NaN
-0.29885,0,1.2996,C80,109,P2,NaN
-0.43349,0,1.4932,C80,323,P2,NaN
-0.62327,0,0.9399,C80,187,P2,NaN
-0.90033,0,1.8274,C80,94,P2,NaN
-0.98425,0,1.3692,C80,339,P2,NaN
-0.13805,0,1.2118,C80,291,P2,NaN
-0.66461,0,1.4245,C80,37,P2,NaN
-0.50852,0,0.78816,C80,355,P2,NaN
-0.62713,0,1.8068,O,42,P2,NaN
-0.80373,0,0.74948,O,189,P2,NaN
-0.17081,0,1.5889,O,38,P2,NaN
-0.75397,0,0.26767,C80,32,P2,NaN
-0.71362,0,0.054131,C80,201,P2,NaN
-0.35841,0,0.19966,C80,331,P2,NaN
-0.55978,0,0.46663,C80,23,P2,NaN
-0.36878,0,-0.27318,C80,317,P2,NaN
-0.095148,0,0.39249,C80,177,P2,NaN
-0.46488,0,-0.5004,C80,123,P2,NaN
-0.10804,0,-0.24277,C80,297,P2,NaN
-0.60095,0,-0.091608,C80,341,P2,NaN
-0.76479,0,-0.16789,O,234,P2,NaN
-0.72729,0,0.5249,O,353,P2,NaN
-0.9838,0,-0.28063,O,183,P2,NaN
-0.92069,0,-1.5377,C80,326,P2,NaN
-0.77688,0,-1.0158,C80,197,P2,NaN
-0.3006,0,-0.9041,C80,295,P2,NaN
-0.36554,0,-1.5839,C80,314,P2,NaN
-0.34211,0,-1.769,C80,296,P2,NaN
-0.18068,0,-1.1333,C80,282,P2,NaN
-0.60785,0,-1.6719,C80,318,P2,NaN
-0.71894,0,-1.4898,C80,12,P2,NaN
-0.53592,0,-1.8279,C80,354,P2,NaN
-0.72976,0,-1.8603,O,317,P2,NaN
-0.97373,0,-0.79354,O,234,P2,NaN
-0.26948,0,-1.355,O,255,P2,NaN
0.7125,0,-1.8378,C80,342,P3,NaN
0.15962,0,-1.2158,C80,156,P3,NaN
0.39637,0,-1.5758,C80,329,P3,NaN
0.28211,0,-0.9674,C80,354,P3,NaN
0.61762,0,-1.0052,C80,159,P3,NaN
0.70871,0,-1.2612,C80,90,P3,NaN
0.50809,0,-1.7343,C80,227,P3,NaN
0.1828,0,-1.5178,C80,216,P3,NaN
0.78697,0,-1.6239,C80,4,P3,NaN
0.39126,0,-1.2371,O,194,P3,NaN
0.12577,0,-1.3699,O,187,P3,NaN
0.13968,0,-0.81567,O,332,P3,NaN
0.78132,0,-0.21894,C80,64,P3,NaN
0.081346,0,0.11938,C80,215,P3,NaN
0.45328,0,-0.049898,C80,3,P3,NaN
0.5362,0,-0.31493,C80,292,P3,NaN
0.98734,0,0.46135,C80,211,P3,NaN
0.99815,0,0.25581,C80,102,P3,NaN
0.24734,0,-0.24279,C80,84,P3,NaN
0.83071,0,0.26462,C80,35,P3,NaN
0.41692,0,-0.48964,C80,192,P3,NaN
0.55614,0,0.20083,O,50,P3,NaN
0.60071,0,0.38338,O,277,P3,NaN
0.72965,0,-0.41062,O,17,P3,NaN
0.89894,0,0.91416,C80,5,P3,NaN
0.68642,0,0.90991,C80,297,P3,NaN
0.75714,0,1.1824,C80,301,P3,NaN
0.2869,0,1.1479,C80,63,P3,NaN
0.63692,0,1.4134,C80,284,P3,NaN
0.29852,0,0.67077,C80,111,P3,NaN
0.84148,0,0.75466,C80,336,P3,NaN
