X,Y,Z,Prefab,Rotation,Projector,Filler
-0.24466,0,0.78326,C80,279,P3,NaN
-0.93455,0,1.2592,C80,286,P3,NaN
-0.6343,0,1.2795,C80,159,P3,NaN
-0.33447,0,1.3557,C80,328,P3,NaN
-0.44014,0,1.1817,C80,331,P3,NaN
-0.52889,0,1.54,C80,348,P3,NaN
-0.96044,0,0.635069999999999,C80,293,P3,NaN
-0.0890909999999998,0,1.708,C80,131,P3,NaN
-0.1205,0,1.2308,C80,21,P3,NaN
-0.85964,0,0.75859,O,20,P3,NaN
-0.718969999999999,0,1.4351,O,209,P3,NaN
-0.89506,0,1.4233,O,308,P3,NaN
-0.93314,0,-0.0288150000000001,C80,301,P3,NaN
-0.92905,0,-0.568970000000001,C80,123,P3,NaN
-0.67044,0,-0.12054,C80,290,P3,NaN
-0.0836770000000001,0,0.3401,C80,301,P3,NaN
-0.45894,0,-0.0925670000000003,C80,108,P3,NaN
-0.55834,0,0.12877,C80,37,P3,NaN
-0.62394,0,-0.48833,C80,216,P3,NaN
-0.09527,0,-0.11573,C80,89,P3,NaN
-0.71682,0,0.4483,C80,305,P3,NaN
-0.29203,0,-0.38931,O,278,P3,NaN
-0.55456,0,-0.24017,O,266,P3,NaN
-0.099678,0,0.10892,O,125,P3,NaN
-0.54728,0,-0.84909,C80,24,P3,NaN
-0.90397,0,-0.85748,C80,265,P3,NaN
-0.47646,0,-1.1735,C80,279,P3,NaN
-0.4805,0,-1.5784,C80,141,P3,NaN
-0.9106,0,-1.0474,C80,5,P3,NaN
-0.37844,0,-1.7572,C80,111,P3,NaN
-0.29679,0,-1.2271,C80,146,P3,NaN
-0.2287,0,-1.8505,C80,73,P3,NaN
-0.20452,0,-1.5037,C80,358,P3,NaN
-0.0743619999999997,0,-1.2071,O,329,P3,NaN
-0.8839,0,-1.7605,O,358,P3,NaN
-0.52674,0,-1.4058,O,25,P3,NaN
0.66554,0,-0.89269,C80,117,P3,NaN
0.0979850000000004,0,-1.3865,C80,5,P3,NaN
0.25053,0,-1.2909,C80,254,P3,NaN
0.233170000000001,0,-1.806,C80,356,P3,NaN
0.4256,0,-1.0382,C80,193,P3,NaN
0.83803,0,-1.1699,C80,192,P3,NaN
0.12183,0,-1.169,C80,33,P3,NaN
0.61493,0,-1.4614,C80,255,P3,NaN
0.21694,0,-0.80915,C80,39,P3,NaN
0.64423,0,-1.1128,O,217,P3,NaN
0.21319,0,-1.6042,O,266,P3,NaN
0.42391,0,-1.7973,O,122,P3,NaN
0.86308,0,-0.64804,C80,150,P3,NaN
0.37276,0,-0.24423,C80,222,P3,NaN
0.88689,0,0.27435,C80,244,P3,NaN
0.21084,0,-0.56991,C80,154,P3,NaN
0.94162,0,0.0608700000000002,C80,141,P3,NaN
0.33587,0,0.36386,C80,175,P3,NaN
0.53069,0,0.000545230000000078,C80,70,P3,NaN
0.33514,0,0.15873,C80,84,P3,NaN
0.86214,0,-0.12543,C80,157,P3,NaN
0.61561,0,-0.56779,O,79,P3,NaN
0.93372,0,-0.36616,O,352,P3,NaN
0.3471,0,-0.41253,O,33,P3,NaN
0.30035,0,0.65658,C80,77,P3,NaN
0.54935,0,1.5263,C80,221,P3,NaN
0.20198,0,1.3877,C80,114,P3,NaN
0.37065,0,0.97617,C80,354,P3,NaN
0.64096,0,1.3149,C80,67,P3,NaN
0.62289,0,1.0467,C80,142,P3,NaN
0.982719999999999,0,1.7136,C80,70,P3,NaN
0.58803,0,1.7086,C80,184,P3,NaN
0.29181,0,1.6935,C80,289,P3,NaN
0.1069,0,1.2366,O,18,P3,NaN
0.19178,0,1.0844,O,43,P3,NaN
0.76013,0,1.7088,O,13,P3,NaN
-0.1635,0,0.81363,C80,188,P2,NaN
-0.744070000000001,0,1.7732,C80,14,P2,NaN
-0.37438,0,0.74534,C80,187,P2,NaN
-0.36076,0,1.2184,C80,117,P2,NaN
-0.675309999999999,0,1.4893,C80,91,P2,NaN
-0.27764,0,1.4386,C80,350,P2,NaN
-0.54433,0,1.3669,C80,98,P2,NaN
-0.2173,0,0.99416,C80,29,P2,NaN
-0.99351,0,0.84958,C80,295,P2,NaN
-0.875290000000001,0,0.974379999999999,O,312,P2,NaN
