X,Y,Z,Prefab,Rotation,Projector,Filler
-0.72813,0,0.65369,C10,239,P3,NaN
-0.25512,0,1.4863,C10,151,P3,NaN
-0.19363,0,0.98948,C10,211,P3,NaN
-0.938430000000001,0,1.6018,C10,308,P3,NaN
-0.71037,0,1.381,C10,280,P3,NaN
-0.9543,0,1.3094,C10,251,P3,NaN
-0.31858,0,0.80428,O,309,P3,NaN
-0.494299999999999,0,1.7174,O,283,P3,NaN
-0.624260000000001,0,0.98251,O,213,P3,NaN
-0.83686,0,0.86388,O,225,P3,NaN
-0.166290000000001,0,1.255,O,350,P3,NaN
-0.11065,0,1.7115,O,9,P3,NaN
-0.32011,0,-0.18324,C10,304,P3,NaN
-0.65524,0,-0.11906,C10,30,P3,NaN
-0.13582,0,0.26315,C10,303,P3,NaN
-0.72247,0,-0.60669,C10,120,P3,NaN
-0.61578,0,-0.35893,C10,131,P3,NaN
-0.44103,0,-0.0942960000000001,C10,275,P3,NaN
-0.42141,0,0.3793,O,193,P3,NaN
-0.24706,0,-0.39792,O,313,P3,NaN
-0.8527,0,-0.12144,O,350,P3,NaN
-0.15436,0,0.065379,O,300,P3,NaN
-0.15078,0,-0.65208,O,72,P3,NaN
-0.91059,0,0.32694,O,289,P3,NaN
-0.50783,0,-1.7735,C10,270,P3,NaN
-0.21386,0,-0.84566,C10,91,P3,NaN
-0.12234,0,-1.8447,C10,334,P3,NaN
-0.91267,0,-1.1452,C10,85,P3,NaN
-0.99254,0,-0.83842,C10,348,P3,NaN
-0.94633,0,-1.3714,C10,217,P3,NaN
-0.76362,0,-1.4431,O,28,P3,NaN
-0.82421,0,-1.8145,O,343,P3,NaN
-0.37167,0,-1.6396,O,63,P3,NaN
-0.58744,0,-1.5116,O,283,P3,NaN
-0.12666,0,-1.4891,O,83,P3,NaN
-0.57749,0,-1.1827,O,137,P3,NaN
0.47781,0,-1.1744,C10,193,P3,NaN
0.88098,0,-1.0594,C10,89,P3,NaN
0.889080000000001,0,-1.6534,C10,70,P3,NaN
0.74776,0,-1.3068,C10,136,P3,NaN
0.12945,0,-0.8077,C10,267,P3,NaN
0.58709,0,-0.90442,C10,118,P3,NaN
0.6458,0,-1.5847,O,108,P3,NaN
0.44239,0,-1.7981,O,109,P3,NaN
0.81359,0,-0.91372,O,215,P3,NaN
0.18862,0,-1.4134,O,48,P3,NaN
0.67424,0,-1.1708,O,139,P3,NaN
0.40848,0,-1.5906,O,287,P3,NaN
