X,Y,Z,Prefab,Rotation,Projector,Filler
-0.13709,0,1.6789,C80,153,P3,NaN
-0.610959999999999,0,1.6839,C80,184,P3,NaN
-0.63328,0,1.1234,C80,244,P3,NaN
-0.79276,0,1.4454,O,109,P3,NaN
-0.59364,0,0.85146,O,127,P3,NaN
-0.27223,0,0.77857,O,113,P3,NaN
-0.18592,0,1.2425,O,119,P3,NaN
-0.92427,0,0.94415,O,174,P3,NaN
-0.49623,0,1.5495,O,292,P3,NaN
-0.60681,0,0.60744,O,263,P3,NaN
-0.81783,0,1.1343,O,357,P3,NaN
-0.3905,0,1.007,O,74,P3,NaN
-0.072445,0,0.21842,C80,333,P3,NaN
-0.56656,0,0.45556,C80,232,P3,NaN
-0.31851,0,0.068299,C80,12,P3,NaN
-0.33248,0,-0.46868,O,151,P3,NaN
-0.15797,0,-0.40221,O,220,P3,NaN
-0.89161,0,-0.33095,O,262,P3,NaN
-1.0157,0,-0.00437009999999987,O,149,P3,NaN
-0.44959,0,-0.17535,O,190,P3,NaN
-0.84926,0,0.25793,O,72,P3,NaN
-0.56036,0,-0.28352,O,242,P3,NaN
-0.13946,0,0.01515,O,31,P3,NaN
-0.14967,0,-0.19545,O,132,P3,NaN
-0.17448,0,-1.576,C80,120,P3,NaN
-0.97816,0,-0.88584,C80,316,P3,NaN
-0.0973119999999996,0,-1.3435,C80,44,P3,NaN
-0.30641,0,-1.5009,O,287,P3,NaN
-0.35648,0,-1.2298,O,354,P3,NaN
-0.19578,0,-0.9585,O,7,P3,NaN
-0.64713,0,-1.3107,O,238,P3,NaN
-0.910429999999999,0,-1.4296,O,356,P3,NaN
-0.74845,0,-1.487,O,124,P3,NaN
-0.35761,0,-0.935,O,59,P3,NaN
-0.70552,0,-0.85384,O,323,P3,NaN
-0.54179,0,-1.7694,O,229,P3,NaN
0.26939,0,-1.2775,C80,324,P3,NaN
0.57315,0,-1.2369,C80,257,P3,NaN
0.49546,0,-0.98433,C80,295,P3,NaN
0.37593,0,-0.85407,O,120,P3,NaN
0.39417,0,-1.8578,O,16,P3,NaN
0.88161,0,-0.92676,O,238,P3,NaN
0.14029,0,-1.1276,O,228,P3,NaN
0.47779,0,-1.7069,O,92,P3,NaN
0.49919,0,-1.4316,O,49,P3,NaN
0.99523,0,-1.1609,O,72,P3,NaN
0.584560000000001,0,-1.8916,O,171,P3,NaN
0.33819,0,-1.4625,O,329,P3,NaN
0.23294,0,0.44981,C80,265,P3,NaN
0.07303,0,-0.24348,C80,238,P3,NaN
0.72063,0,0.40041,C80,230,P3,NaN
0.28213,0,-0.6462,O,226,P3,NaN
0.32342,0,-0.34864,O,38,P3,NaN
0.97112,0,-0.51392,O,168,P3,NaN
0.45719,0,0.24243,O,244,P3,NaN
0.54942,0,-0.27585,O,201,P3,NaN
0.80856,0,0.17539,O,72,P3,NaN
0.62064,0,0.18255,O,222,P3,NaN
0.95427,0,0.12653,O,276,P3,NaN
0.11905,0,0.20709,O,186,P3,NaN
0.64538,0,1.556,C80,211,P3,NaN
0.45916,0,1.2618,C80,319,P3,NaN
0.16279,0,1.2464,C80,139,P3,NaN
0.38127,0,1.7129,O,156,P3,NaN
0.41972,0,0.66606,O,247,P3,NaN
0.54072,0,1.0767,O,1,P3,NaN
0.35698,0,1.0313,O,229,P3,NaN
0.81078,0,0.64766,O,303,P3,NaN
0.83892,0,0.90368,O,30,P3,NaN
0.70457,0,1.2259,O,257,P3,NaN
0.086912,0,0.96971,O,311,P3,NaN
1.0082,0,1.2042,O,112,P3,NaN
-0.39551,0,0.73818,C80,194,P2,NaN
-0.426210000000001,0,1.0907,C80,171,P2,NaN
-0.12027,0,0.96641,C80,117,P2,NaN
-0.78709,0,1.7514,O,289,P2,NaN
-0.53917,0,1.5054,O,28,P2,NaN
-0.45403,0,1.7834,O,357,P2,NaN
-0.81015,0,1.4309,O,326,P2,NaN
-0.17193,0,0.72963,O,181,P2,NaN
-0.87136,0,0.85351,O,297,P2,NaN
-0.22718,0,1.4717,O,310,P2,NaN
-0.796400000000001,0,1.2536,O,75,P2,NaN
-0.22623,0,1.2997,O,159,P2,NaN
-0.15882,0,-0.54307,C80,270,P2,NaN
-0.54008,0,-0.30887,C80,30,P2,NaN
-0.4733,0,-0.52095,C80,95,P2,NaN
-0.69875,0,0.34022,O,168,P2,NaN
-0.87717,0,-0.36784,O,87,P2,NaN
-0.10935,0,0.2602,O,182,P2,NaN
-1.0036,0,0.0597890000000002,O,280,P2,NaN
-0.34668,0,-0.0518770000000001,O,223,P2,NaN
-0.91824,0,-0.15113,O,228,P2,NaN
-0.28666,0,-0.45348,O,318,P2,NaN
-0.4934,0,0.46344,O,80,P2,NaN
-0.26594,0,-0.19496,O,27,P2,NaN
-0.88109,0,-1.2286,C80,150,P2,NaN
-0.64,0,-0.72915,C80,61,P2,NaN
-0.3455,0,-1.8084,C80,337,P2,NaN
-0.201279999999999,0,-1.6833,O,176,P2,NaN
-0.31479,0,-0.75971,O,264,P2,NaN
-0.949499999999999,0,-1.6002,O,262,P2,NaN
-0.089812,0,-1.0677,O,331,P2,NaN
-0.4301,0,-1.0136,O,251,P2,NaN
-0.44043,0,-1.5994,O,230,P2,NaN
-0.88285,0,-1.0586,O,273,P2,NaN
-0.79092,0,-0.74777,O,284,P2,NaN
-0.67275,0,-1.4707,O,329,P2,NaN
0.28975,0,-0.96003,C80,254,P2,NaN
