X,Y,Z,Prefab,Rotation,Projector,Filler
-0.0953500000000001,0,0.75643,C10,63,P3,NaN
-0.838660000000001,0,1.5757,C10,247,P3,NaN
-0.98812,0,1.2539,C10,52,P3,NaN
-0.62168,0,0.64648,C10,338,P3,NaN
-0.32896,0,0.78464,C10,62,P3,NaN
-0.81486,0,0.69935,C10,123,P3,NaN
-0.580040000000001,0,1.2891,O,105,P3,NaN
-1.0216,0,1.6729,O,96,P3,NaN
-0.506870000000001,0,0.95566,O,18,P3,NaN
-0.37544,0,1.3955,O,184,P3,NaN
-0.9428,0,1.0523,O,112,P3,NaN
-0.74913,0,0.85749,O,114,P3,NaN
-0.75264,0,-0.34788,C10,55,P3,NaN
-0.35222,0,-0.49912,C10,200,P3,NaN
-1.0067,0,-0.48642,C10,340,P3,NaN
-0.46454,0,-0.2828,C10,288,P3,NaN
-0.50454,0,0.26935,C10,336,P3,NaN
-0.57016,0,-0.55745,C10,179,P3,NaN
-0.18996,0,0.1096,O,165,P3,NaN
-0.44158,0,0.0285609999999999,O,45,P3,NaN
-0.79139,0,-0.54206,O,308,P3,NaN
-0.18547,0,-0.29663,O,158,P3,NaN
-0.65904,0,0.42976,O,230,P3,NaN
-0.90165,0,-0.0843780000000001,O,279,P3,NaN
-0.65405,0,-1.7178,C10,277,P3,NaN
-0.55668,0,-1.4368,C10,62,P3,NaN
-0.93962,0,-1.1219,C10,207,P3,NaN
-0.57736,0,-0.86395,C10,241,P3,NaN
-0.918439999999999,0,-1.7538,C10,9,P3,NaN
-0.214469999999999,0,-1.8458,C10,255,P3,NaN
-0.25809,0,-0.8322,O,60,P3,NaN
-0.7908,0,-1.5142,O,164,P3,NaN
-0.47865,0,-1.1447,O,329,P3,NaN
-0.36517,0,-1.4593,O,197,P3,NaN
-0.28561,0,-1.6648,O,347,P3,NaN
-0.33933,0,-1.2832,O,112,P3,NaN
0.48505,0,-1.7258,C10,168,P3,NaN
0.64357,0,-1.6727,C10,227,P3,NaN
0.23301,0,-1.569,C10,327,P3,NaN
0.12876,0,-1.1893,C10,41,P3,NaN
0.84617,0,-0.87879,C10,242,P3,NaN
0.57585,0,-1.4155,C10,66,P3,NaN
1.0034,0,-0.88254,O,0,P3,NaN
0.65148,0,-0.85516,O,333,P3,NaN
0.68639,0,-1.8918,O,176,P3,NaN
0.3058,0,-1.3936,O,339,P3,NaN
0.82299,0,-1.2037,O,104,P3,NaN
0.38511,0,-0.81344,O,17,P3,NaN
0.51516,0,0.25648,C10,130,P3,NaN
0.71607,0,0.16693,C10,146,P3,NaN
0.83853,0,-0.63829,C10,103,P3,NaN
0.59083,0,-0.44061,C10,138,P3,NaN
0.85161,0,-0.18159,C10,216,P3,NaN
0.77972,0,0.32858,C10,262,P3,NaN
0.55287,0,-0.23287,O,54,P3,NaN
0.52226,0,0.0644010000000002,O,350,P3,NaN
0.10946,0,0.36082,O,73,P3,NaN
0.71599,0,-0.0395239999999999,O,234,P3,NaN
0.53721,0,0.42216,O,253,P3,NaN
0.13145,0,-0.44378,O,316,P3,NaN
0.57894,0,1.1772,C10,300,P3,NaN
0.9136,0,0.77231,C10,306,P3,NaN
0.39201,0,1.5527,C10,41,P3,NaN
0.24922,0,0.80262,C10,3,P3,NaN
0.63522,0,0.74055,C10,272,P3,NaN
1.0051,0,1.5921,C10,178,P3,NaN
0.44983,0,0.77562,O,13,P3,NaN
0.53902,0,1.0313,O,293,P3,NaN
0.93371,0,1.2477,O,326,P3,NaN
0.77934,0,0.84944,O,105,P3,NaN
0.68211,0,1.6601,O,188,P3,NaN
