X,Y,Z,Prefab,Rotation,Projector,Filler
-0.211590000000001,0,1.5978,C10,289,P3,NaN
-0.54108,0,0.63741,C10,238,P3,NaN
-0.44904,0,1.0134,C10,187,P3,NaN
-0.73186,0,0.83202,O,117,P3,NaN
-0.18143,0,0.92329,O,79,P3,NaN
-0.3796,0,0.66927,O,98,P3,NaN
-0.18323,0,1.1462,O,172,P3,NaN
-1.0079,0,0.61487,O,292,P3,NaN
-0.0950609999999999,0,0.65638,O,279,P3,NaN
-0.1302,0,1.3136,O,139,P3,NaN
-0.963489999999999,0,1.5494,O,329,P3,NaN
-0.38889,0,1.3453,O,352,P3,NaN
-0.73943,0,-0.077963,C10,83,P3,NaN
-0.30783,0,0.0694970000000001,C10,235,P3,NaN
-0.91692,0,-0.49879,C10,331,P3,NaN
-0.23724,0,-0.51512,O,265,P3,NaN
-0.48946,0,0.21321,O,242,P3,NaN
-0.67146,0,0.41099,O,157,P3,NaN
-0.56847,0,-0.2778,O,28,P3,NaN
-0.91052,0,0.38433,O,292,P3,NaN
-0.98392,0,0.0914739999999999,O,225,P3,NaN
-0.58312,0,-0.10323,O,72,P3,NaN
-0.10966,0,0.41139,O,166,P3,NaN
-0.98819,0,-0.13245,O,199,P3,NaN
-0.84438,0,-1.2521,C10,76,P3,NaN
-0.670749999999999,0,-1.9208,C10,133,P3,NaN
-0.908,0,-1.0789,C10,88,P3,NaN
-0.26114,0,-0.86061,O,169,P3,NaN
-0.503659999999999,0,-1.8426,O,159,P3,NaN
-0.32188,0,-1.6782,O,243,P3,NaN
-0.63236,0,-1.2093,O,76,P3,NaN
-0.64496,0,-0.9983,O,32,P3,NaN
-0.62875,0,-1.4255,O,314,P3,NaN
-0.25568,0,-1.1901,O,2,P3,NaN
-0.83643,0,-1.4136,O,120,P3,NaN
-0.865059999999999,0,-1.7989,O,260,P3,NaN
0.12047,0,-1.777,C10,165,P3,NaN
0.98372,0,-1.1128,C10,51,P3,NaN
0.91161,0,-0.97601,C10,28,P3,NaN
1.0149,0,-1.5739,O,340,P3,NaN
0.791450000000001,0,-1.7001,O,36,P3,NaN
0.692100000000001,0,-1.8695,O,291,P3,NaN
0.7712,0,-1.5488,O,134,P3,NaN
0.38979,0,-0.82265,O,301,P3,NaN
0.61602,0,-1.6055,O,293,P3,NaN
0.2961,0,-1.003,O,94,P3,NaN
0.64998,0,-0.97685,O,274,P3,NaN
0.69429,0,-1.3505,O,227,P3,NaN
0.28078,0,0.079307,C10,29,P3,NaN
0.15996,0,-0.56397,C10,228,P3,NaN
0.88494,0,-0.37755,C10,12,P3,NaN
0.39177,0,-0.29492,O,16,P3,NaN
0.73795,0,0.43843,O,276,P3,NaN
0.46551,0,0.32375,O,32,P3,NaN
0.12614,0,-0.33832,O,265,P3,NaN
0.5073,0,-0.079748,O,282,P3,NaN
0.75139,0,0.27457,O,24,P3,NaN
0.64542,0,-0.17432,O,343,P3,NaN
0.21491,0,0.33775,O,125,P3,NaN
0.89694,0,0.38882,O,194,P3,NaN
0.88984,0,1.437,C10,251,P3,NaN
0.92042,0,0.72702,C10,188,P3,NaN
0.22291,0,0.67333,C10,23,P3,NaN
0.84565,0,1.2026,O,200,P3,NaN
0.24235,0,1.439,O,302,P3,NaN
0.22844,0,0.9532,O,346,P3,NaN
0.99747,0,1.0466,O,136,P3,NaN
0.80227,0,0.86414,O,69,P3,NaN
0.61698,0,1.6419,O,264,P3,NaN
0.0979269999999997,0,1.0571,O,356,P3,NaN
0.64612,0,0.95439,O,57,P3,NaN
0.41741,0,1.6617,O,255,P3,NaN
-0.705370000000001,0,1.0935,C10,173,P2,NaN
-0.28654,0,1.7259,C10,152,P2,NaN
-0.585210000000001,0,1.7246,C10,222,P2,NaN
-0.26411,0,1.3629,O,158,P2,NaN
-0.61991,0,0.85149,O,329,P2,NaN
-0.57396,0,1.1749,O,266,P2,NaN
-0.34952,0,1.1341,O,190,P2,NaN
-0.837390000000001,0,1.5029,O,40,P2,NaN
-0.0813440000000004,0,1.3591,O,151,P2,NaN
-0.79656,0,1.7381,O,53,P2,NaN
-0.75298,0,1.3679,O,46,P2,NaN
-0.31531,0,0.76846,O,260,P2,NaN
-0.44433,0,0.4514,C10,19,P2,NaN
-0.29408,0,0.29072,C10,350,P2,NaN
-0.43611,0,-0.0246880000000003,C10,31,P2,NaN
-0.58175,0,0.25405,O,10,P2,NaN
-0.26351,0,-0.15967,O,89,P2,NaN
-0.17124,0,0.04344,O,43,P2,NaN
-0.71139,0,0.16954,O,27,P2,NaN
-0.57337,0,0.5456,O,298,P2,NaN
-0.60641,0,-0.51415,O,29,P2,NaN
-0.28438,0,0.4613,O,198,P2,NaN
-0.12289,0,-0.30398,O,234,P2,NaN
-0.1601,0,-0.54188,O,17,P2,NaN
-0.9028,0,-0.78751,C10,132,P2,NaN
-0.88237,0,-1.527,C10,241,P2,NaN
-0.93176,0,-1.1381,C10,338,P2,NaN
-0.62242,0,-0.8679,O,255,P2,NaN
-0.42266,0,-1.2899,O,73,P2,NaN
-0.15415,0,-1.6314,O,271,P2,NaN
-0.80153,0,-1.3935,O,211,P2,NaN
-0.59945,0,-1.1531,O,214,P2,NaN
-0.94208,0,-1.7717,O,176,P2,NaN
-0.11675,0,-1.2449,O,174,P2,NaN
-0.57404,0,-1.5885,O,139,P2,NaN
-0.83757,0,-0.98387,O,94,P2,NaN
0.25235,0,-1.0959,C10,223,P2,NaN
0.1931,0,-1.8782,C10,147,P2,NaN
0.40315,0,-1.1009,C10,338,P2,NaN
0.5342,0,-1.2304,O,118,P2,NaN
0.3582,0,-0.84134,O,213,P2,NaN
0.52666,0,-1.4237,O,287,P2,NaN
0.0802350000000001,0,-1.4773,O,303,P2,NaN
0.41143,0,-1.6428,O,273,P2,NaN
0.8235,0,-1.7454,O,96,P2,NaN
0.0988590000000003,0,-1.2125,O,6,P2,NaN
1.0221,0,-1.0806,O,282,P2,NaN
0.26068,0,-1.5697,O,349,P2,NaN
0.887,0,-0.11657,C10,72,P2,NaN
0.69376,0,0.38841,C10,317,P2,NaN
1.0262,0,-0.23557,C10,66,P2,NaN
0.11528,0,0.40288,O,330,P2,NaN
0.68328,0,-0.5713,O,183,P2,NaN
0.43653,0,0.19839,O,161,P2,NaN
0.4846,0,-0.01045,O,120,P2,NaN
0.39552,0,-0.47178,O,134,P2,NaN
0.76975,0,-0.33201,O,131,P2,NaN
0.90432,0,0.52293,O,8,P2,NaN
0.14098,0,0.064628,O,56,P2,NaN
0.24747,0,-0.36081,O,224,P2,NaN
0.83214,0,1.8085,C10,77,P2,NaN
0.82754,0,1.4748,C10,103,P2,NaN
0.71396,0,1.6322,C10,357,P2,NaN
0.32675,0,1.5614,O,141,P2,NaN
0.75463,0,1.0594,O,236,P2,NaN
0.60383,0,1.4855,O,94,P2,NaN
0.10864,0,0.7452,O,250,P2,NaN
0.46472,0,0.8968,O,69,P2,NaN
0.94449,0,1.3067,O,168,P2,NaN
0.16787,0,1.5439,O,206,P2,NaN
0.18471,0,1.3061,O,147,P2,NaN
0.8909,0,1.1651,O,212,P2,NaN
-0.37516,0,1.8178,C10,3,P1,NaN
-0.45501,0,1.24,C10,308,P1,NaN
-0.99436,0,0.87053,C10,264,P1,NaN
-0.99383,0,1.3768,O,98,P1,NaN
-0.909150000000001,0,1.9212,O,23,P1,NaN
-0.0896620000000004,0,0.95424,O,285,P1,NaN
-0.58031,0,1.0191,O,213,P1,NaN
-0.73111,0,0.99856,O,9,P1,NaN
-0.79441,0,1.4271,O,304,P1,NaN
-0.368860000000001,0,0.99705,O,94,P1,NaN
-0.86283,0,1.6172,O,209,P1,NaN
-0.27259,0,1.6569,O,14,P1,NaN
-0.36297,0,-0.23645,C10,67,P1,NaN
-0.0889749999999999,0,0.2391,C10,94,P1,NaN
-0.57414,0,-0.00665810000000017,C10,334,P1,NaN
-0.44028,0,0.64201,O,270,P1,NaN
-0.92009,0,0.0749190000000004,O,250,P1,NaN
-0.77226,0,-0.43208,O,295,P1,NaN
-0.42066,0,0.27349,O,324,P1,NaN
-0.0773160000000005,0,0.65062,O,301,P1,NaN
-0.80138,0,0.42835,O,272,P1,NaN
-0.25815,0,0.59868,O,32,P1,NaN
-0.39717,0,0.12,O,54,P1,NaN
-0.74965,0,-0.21767,O,351,P1,NaN
-0.314249999999999,0,-1.473,C10,289,P1,NaN
-0.8553,0,-0.94245,C10,45,P1,NaN
-0.73966,0,-0.75144,C10,141,P1,NaN
-0.45011,0,-1.6553,O,135,P1,NaN
-0.12373,0,-1.0206,O,120,P1,NaN
-0.1679,0,-0.74119,O,104,P1,NaN
