X,Y,Z,Prefab,Rotation,Projector,Filler
0.35934,0,-0.82825,C80,168,P1,NaN
0.54341,0,-1.1752,C80,81,P1,NaN
0.75551,0,-1.6551,C80,26,P1,NaN
0.74508,0,-1.2042,C80,261,P1,NaN
0.078321,0,-0.83481,C80,77,P1,NaN
0.15948,0,-1.4409,C80,107,P1,NaN
0.38072,0,-1.4989,O,208,P1,NaN
0.22165,0,-0.64396,O,275,P1,NaN
0.82288,0,-0.80961,O,296,P1,NaN
0.28576,0,-1.2445,O,175,P1,NaN
0.12232,0,-1.2496,O,170,P1,NaN
0.70116,0,-0.65277,O,181,P1,NaN
0.94573,0,0.52439,C80,273,P1,NaN
0.50898,0,-0.43045,C80,106,P1,NaN
0.53803,0,0.015513,C80,294,P1,NaN
0.90069,0,0.24553,C80,254,P1,NaN
0.40724,0,0.28837,C80,2,P1,NaN
0.23418,0,-0.21057,C80,57,P1,NaN
0.33627,0,0.078192,O,238,P1,NaN
0.79519,0,0.40062,O,309,P1,NaN
0.80697,0,0.10895,O,142,P1,NaN
0.68688,0,-0.027424,O,250,P1,NaN
0.46606,0,-0.11759,O,354,P1,NaN
0.75928,0,-0.32651,O,331,P1,NaN
0.44113,0,1.3857,C80,186,P1,NaN
0.13814,0,1.3638,C80,229,P1,NaN
0.68019,0,1.4681,C80,137,P1,NaN
0.28901,0,1.1805,C80,33,P1,NaN
0.10555,0,1.2089,C80,84,P1,NaN
0.18361,0,0.99907,C80,31,P1,NaN
0.70922,0,0.79734,O,356,P1,NaN
0.70742,0,1.8665,O,167,P1,NaN
0.11822,0,0.82457,O,276,P1,NaN
0.32519,0,1.8887,O,270,P1,NaN
0.75196,0,1.6757,O,170,P1,NaN
0.29525,0,1.6501,O,162,P1,NaN
-0.88147,0,1.2781,C80,290,P1,NaN
-0.49223,0,0.81703,C80,216,P1,NaN
-0.73275,0,1.6811,C80,154,P1,NaN
-0.73235,0,1.3901,C80,113,P1,NaN
-0.9493,0,1.7837,C80,112,P1,NaN
-0.50491,0,1.5976,C80,259,P1,NaN
-0.38121,0,1.8655,O,248,P1,NaN
-0.58281,0,1.1088,O,200,P1,NaN
-0.31857,0,0.90577,O,317,P1,NaN
-0.93717,0,1.5948,O,24,P1,NaN
-0.098695,0,1.6758,O,321,P1,NaN
-0.25842,0,1.2206,O,226,P1,NaN
-0.1843,0,-0.29496,C80,22,P1,NaN
-0.88046,0,0.095074,C80,354,P1,NaN
-0.43891,0,0.30317,C80,323,P1,NaN
-0.28977,0,0.22027,C80,110,P1,NaN
-0.093853,0,-0.15516,C80,196,P1,NaN
-0.61751,0,0.04749,C80,126,P1,NaN
