X,Y,Z,Prefab,Rotation,Projector,Filler
0.69738,0,-0.70378,C10,152,P1,NaN
0.62925,0,-1.1305,C10,141,P1,NaN
0.34033,0,-1.5775,C10,239,P1,NaN
0.25085,0,-0.76509,C10,349,P1,NaN
0.81522,0,-1.3664,C10,271,P1,NaN
0.41438,0,-1.1253,C10,214,P1,NaN
0.42575,0,-0.68849,O,353,P1,NaN
0.64777,0,-1.487,O,200,P1,NaN
0.20995,0,-1.4519,O,273,P1,NaN
0.67255,0,-1.3,O,98,P1,NaN
0.53151,0,-0.85319,O,307,P1,NaN
0.91677,0,-1.6643,O,220,P1,NaN
0.48234,0,-0.042854,C10,180,P1,NaN
0.75136,0,-0.23043,C10,159,P1,NaN
0.8158,0,0.13944,C10,68,P1,NaN
0.32497,0,-0.30028,C10,315,P1,NaN
0.44662,0,0.1194,C10,34,P1,NaN
0.17475,0,-0.31563,C10,274,P1,NaN
0.97901,0,-0.33009,O,2,P1,NaN
0.1061,0,-0.094445,O,28,P1,NaN
1.015,0,-0.01464,O,47,P1,NaN
0.32695,0,0.29147,O,338,P1,NaN
0.76792,0,0.44714,O,277,P1,NaN
0.86839,0,0.66271,O,197,P1,NaN
0.29692,0,1.7631,C10,288,P1,NaN
0.44055,0,1.9149,C10,204,P1,NaN
0.89667,0,1.5337,C10,325,P1,NaN
0.61077,0,1.261,C10,304,P1,NaN
0.32222,0,1.3732,C10,301,P1,NaN
0.5014,0,1.7276,C10,72,P1,NaN
0.82668,0,1.2343,O,233,P1,NaN
0.1328,0,1.2006,O,27,P1,NaN
0.60723,0,1.069,O,323,P1,NaN
0.6107,0,0.90813,O,251,P1,NaN
0.78889,0,0.94724,O,73,P1,NaN
0.24765,0,0.98311,O,227,P1,NaN
-0.77398,0,1.8481,C10,7,P1,NaN
-0.43437,0,1.7776,C10,292,P1,NaN
-0.22078,0,0.87685,C10,7,P1,NaN
-0.47736,0,1.6205,C10,305,P1,NaN
-0.28425,0,1.8757,C10,58,P1,NaN
-0.32078,0,1.1744,C10,257,P1,NaN
-0.59733,0,1.0068,O,134,P1,NaN
-0.72005,0,0.82984,O,205,P1,NaN
-0.48132,0,1.1652,O,344,P1,NaN
-0.12335,0,1.2799,O,225,P1,NaN
-0.31609,0,1.3451,O,23,P1,NaN
-0.31179,0,1.6192,O,75,P1,NaN
-0.97063,0,0.62142,C10,26,P1,NaN
-0.44496,0,0.47279,C10,7,P1,NaN
-0.23507,0,-0.041196,C10,195,P1,NaN
-0.94093,0,-0.14343,C10,325,P1,NaN
-0.30947,0,0.1986,C10,297,P1,NaN
-0.65315,0,-0.18222,C10,158,P1,NaN
-0.095819,0,0.17577,O,35,P1,NaN
-0.2652,0,0.58092,O,147,P1,NaN
-0.50509,0,-0.23444,O,139,P1,NaN
-0.92879,0,0.077291,O,232,P1,NaN
-0.82886,0,-0.37816,O,203,P1,NaN
-0.86541,0,0.35879,O,70,P1,NaN
-0.18619,0,-1.3854,C10,223,P1,NaN
-0.55824,0,-0.83848,C10,117,P1,NaN
-0.57443,0,-1.6415,C10,315,P1,NaN
-0.55652,0,-1.034,C10,273,P1,NaN
-0.98267,0,-0.79265,C10,271,P1,NaN
-1.0222,0,-1.3821,C10,195,P1,NaN
-0.14695,0,-0.7912,O,195,P1,NaN
-0.7277,0,-0.6567,O,29,P1,NaN
-0.89985,0,-0.99146,O,125,P1,NaN
-0.88945,0,-1.4549,O,250,P1,NaN
-0.69545,0,-0.96411,O,99,P1,NaN
-0.32654,0,-0.98223,O,52,P1,NaN
0.98464,0,-1.4324,C10,222,P2,NaN
0.70807,0,-1.4947,C10,198,P2,NaN
0.14458,0,-0.9449,C10,36,P2,NaN
0.12546,0,-1.7884,C10,249,P2,NaN
0.43824,0,-0.91346,C10,113,P2,NaN
0.33359,0,-1.2876,C10,330,P2,NaN
0.49397,0,-1.8185,O,281,P2,NaN
0.16465,0,-0.73693,O,194,P2,NaN
0.67326,0,-0.93183,O,145,P2,NaN
0.5144,0,-1.3117,O,290,P2,NaN
0.96697,0,-1.0877,O,61,P2,NaN
0.82876,0,-0.84275,O,268,P2,NaN
0.67958,0,-0.5668,C10,103,P2,NaN
0.46516,0,-0.50879,C10,88,P2,NaN
0.10407,0,0.50383,C10,95,P2,NaN
0.73785,0,0.32396,C10,132,P2,NaN
0.64634,0,-0.29549,C10,324,P2,NaN
0.73113,0,0.15875,C10,306,P2,NaN
0.077064,0,0.098009,O,185,P2,NaN
0.88049,0,-0.45893,O,39,P2,NaN
0.17912,0,-0.40516,O,216,P2,NaN
0.46984,0,0.02276,O,202,P2,NaN
0.46071,0,0.5375,O,4,P2,NaN
1.028,0,0.44987,O,187,P2,NaN
0.3935,0,1.2151,C10,96,P2,NaN
0.43269,0,0.92774,C10,169,P2,NaN
0.66646,0,1.5488,C10,79,P2,NaN
0.72665,0,1.0678,C10,323,P2,NaN
0.112,0,1.0213,C10,72,P2,NaN
0.63989,0,1.8364,C10,238,P2,NaN
0.45428,0,1.5975,O,79,P2,NaN
0.77501,0,1.3487,O,238,P2,NaN
0.20612,0,1.8531,O,100,P2,NaN
0.86772,0,1.8088,O,155,P2,NaN
0.99315,0,1.4401,O,355,P2,NaN
0.10902,0,1.3053,O,36,P2,NaN
-0.75118,0,0.97651,C10,278,P2,NaN
-0.41585,0,0.76522,C10,350,P2,NaN
-0.49291,0,1.132,C10,43,P2,NaN
-0.1069,0,0.96533,C10,250,P2,NaN
-0.41601,0,1.3754,C10,227,P2,NaN
-1.0171,0,0.86373,C10,120,P2,NaN
-0.61688,0,1.3371,O,230,P2,NaN
-0.088521,0,1.511,O,227,P2,NaN
-0.6622,0,1.1112,O,85,P2,NaN
-0.33993,0,1.5861,O,243,P2,NaN
-0.61115,0,1.8616,O,100,P2,NaN
-0.16374,0,1.3632,O,335,P2,NaN
-0.956,0,-0.44493,C10,256,P2,NaN
-0.71996,0,0.39746,C10,172,P2,NaN
-0.34582,0,-0.039305,C10,149,P2,NaN
-0.72967,0,-0.054762,C10,276,P2,NaN
-0.20403,0,-0.15953,C10,110,P2,NaN
-0.12458,0,0.49241,C10,341,P2,NaN
-0.13754,0,-0.56662,O,177,P2,NaN
-0.9397,0,-0.25953,O,245,P2,NaN
-0.41812,0,0.36743,O,117,P2,NaN
-1.0292,0,0.082645,O,139,P2,NaN
-0.87236,0,0.26862,O,189,P2,NaN
-0.34517,0,-0.40898,O,56,P2,NaN
-0.57048,0,-0.88009,C10,187,P2,NaN
-0.53387,0,-1.3139,C10,158,P2,NaN
-0.84105,0,-1.4682,C10,269,P2,NaN
-0.27668,0,-1.5084,C10,346,P2,NaN
-0.45325,0,-1.8089,C10,160,P2,NaN
-0.29037,0,-1.0043,C10,349,P2,NaN
-0.79396,0,-1.2915,O,181,P2,NaN
-0.28436,0,-1.7617,O,77,P2,NaN
-0.35949,0,-1.3654,O,184,P2,NaN
-0.43583,0,-0.76867,O,18,P2,NaN
-0.57122,0,-1.6053,O,268,P2,NaN
-0.69812,0,-1.0069,O,3,P2,NaN
0.23039,0,-1.8319,C10,204,P3,NaN
0.93354,0,-0.9554,C10,90,P3,NaN
0.33007,0,-0.91795,C10,159,P3,NaN
0.85319,0,-1.2326,C10,293,P3,NaN
0.27817,0,-1.0774,C10,303,P3,NaN
