X,Y,Z,Prefab,Rotation,Projector,Filler
0.97,0,-1.6466,C80,209,P1,NaN
0.95499,0,-1.3851,C80,206,P1,NaN
0.50305,0,-1.4735,C80,158,P1,NaN
0.70079,0,-1.3135,C80,97,P1,NaN
0.12758,0,-1.4081,C80,250,P1,NaN
0.32199,0,-1.3075,C80,352,P1,NaN
0.19778,0,-0.84266,O,326,P1,NaN
0.59648,0,-0.73336,O,243,P1,NaN
0.8633,0,-0.89846,O,212,P1,NaN
0.8428,0,-1.2489,O,152,P1,NaN
0.68656,0,-1.6914,O,194,P1,NaN
0.80256,0,-1.5083,O,136,P1,NaN
0.11499,0,-0.22107,C80,43,P1,NaN
0.48966,0,-0.26187,C80,350,P1,NaN
0.48919,0,0.32696,C80,273,P1,NaN
0.53652,0,-0.088361,C80,203,P1,NaN
0.1217,0,-0.45063,C80,331,P1,NaN
0.80821,0,-0.060688,C80,56,P1,NaN
0.63057,0,0.22875,O,123,P1,NaN
0.99702,0,0.18591,O,173,P1,NaN
0.8144,0,-0.29699,O,98,P1,NaN
0.18352,0,0.31349,O,315,P1,NaN
0.66198,0,-0.31266,O,155,P1,NaN
0.63507,0,0.43387,O,271,P1,NaN
0.24364,0,1.4329,C80,321,P1,NaN
0.99616,0,1.373,C80,85,P1,NaN
0.60218,0,1.4132,C80,290,P1,NaN
0.32876,0,1.0152,C80,347,P1,NaN
0.16888,0,1.8436,C80,59,P1,NaN
0.30417,0,1.6355,C80,234,P1,NaN
0.32413,0,1.2603,O,222,P1,NaN
0.14429,0,1.0321,O,79,P1,NaN
0.5712,0,1.8564,O,356,P1,NaN
0.47024,0,1.1126,O,249,P1,NaN
0.60145,0,1.2539,O,229,P1,NaN
0.83062,0,1.1018,O,154,P1,NaN
-0.3766,0,0.83291,C80,303,P1,NaN
-0.077883,0,1.7795,C80,345,P1,NaN
-0.40535,0,1.6942,C80,345,P1,NaN
-0.7541,0,1.3995,C80,178,P1,NaN
-0.67364,0,1.8265,C80,280,P1,NaN
-0.81618,0,1.117,C80,127,P1,NaN
-0.1677,0,0.85683,O,322,P1,NaN
-0.3443,0,1.0215,O,229,P1,NaN
-0.81023,0,1.6205,O,211,P1,NaN
-0.2984,0,1.5721,O,265,P1,NaN
-1.0005,0,1.1879,O,126,P1,NaN
-0.5692,0,0.83639,O,303,P1,NaN
-0.18822,0,-0.43591,C80,25,P1,NaN
-0.24346,0,0.30084,C80,52,P1,NaN
-0.59127,0,-0.24239,C80,143,P1,NaN
-0.81028,0,0.04254,C80,25,P1,NaN
-0.46884,0,-0.33818,C80,277,P1,NaN
-0.5235,0,0.40711,C80,146,P1,NaN
-0.38289,0,0.55248,O,178,P1,NaN
-0.20496,0,-0.096204,O,156,P1,NaN
-0.72525,0,0.2214,O,245,P1,NaN
-0.20185,0,0.10962,O,54,P1,NaN
-0.8853,0,0.49274,O,223,P1,NaN
-0.46657,0,-0.072801,O,233,P1,NaN
-0.90722,0,-1.392,C80,334,P1,NaN
-0.85561,0,-1.7211,C80,24,P1,NaN
-0.25324,0,-0.89179,C80,342,P1,NaN
-0.16496,0,-1.1218,C80,18,P1,NaN
-0.37175,0,-1.3912,C80,62,P1,NaN
-0.40377,0,-1.5819,C80,192,P1,NaN
-0.11156,0,-1.4158,O,51,P1,NaN
-0.47062,0,-1.2554,O,93,P1,NaN
-0.7538,0,-0.93303,O,321,P1,NaN
-0.20279,0,-1.5719,O,260,P1,NaN
-0.87697,0,-1.1119,O,144,P1,NaN
-0.63272,0,-1.1055,O,15,P1,NaN
0.34855,0,-1.3403,C80,351,P2,NaN
0.13674,0,-0.9183,C80,247,P2,NaN
0.96722,0,-0.93066,C80,161,P2,NaN
0.52891,0,-0.86979,C80,293,P2,NaN
0.24791,0,-0.74887,C80,328,P2,NaN
0.50923,0,-1.1764,C80,74,P2,NaN
