X,Y,Z,Prefab,Rotation,Projector,Filler
0.09535,0,-0.75643,C80,243,P1,NaN
0.83866,0,-1.5757,C80,67,P1,NaN
0.98812,0,-1.2539,C80,232,P1,NaN
0.62168,0,-0.64648,C80,158,P1,NaN
0.32896,0,-0.78464,C80,242,P1,NaN
0.81486,0,-0.69935,C80,303,P1,NaN
0.58004,0,-1.2891,O,285,P1,NaN
1.0216,0,-1.6729,O,276,P1,NaN
0.50687,0,-0.95566,O,198,P1,NaN
0.37544,0,-1.3955,O,4,P1,NaN
0.9428,0,-1.0523,O,292,P1,NaN
0.74913,0,-0.85749,O,294,P1,NaN
0.75264,0,0.34788,C80,235,P1,NaN
0.35222,0,0.49912,C80,20,P1,NaN
1.0067,0,0.48642,C80,160,P1,NaN
0.46454,0,0.2828,C80,108,P1,NaN
0.50454,0,-0.26935,C80,156,P1,NaN
0.57016,0,0.55745,C80,359,P1,NaN
0.18996,0,-0.1096,O,345,P1,NaN
0.44158,0,-0.028561,O,225,P1,NaN
0.79139,0,0.54206,O,128,P1,NaN
0.18547,0,0.29663,O,338,P1,NaN
0.65904,0,-0.42976,O,50,P1,NaN
0.90165,0,0.084378,O,99,P1,NaN
0.65405,0,1.7178,C80,97,P1,NaN
0.55668,0,1.4368,C80,242,P1,NaN
0.93962,0,1.1219,C80,27,P1,NaN
0.57736,0,0.86395,C80,61,P1,NaN
0.91844,0,1.7538,C80,189,P1,NaN
0.21447,0,1.8458,C80,75,P1,NaN
0.25809,0,0.8322,O,240,P1,NaN
0.7908,0,1.5142,O,344,P1,NaN
0.47865,0,1.1447,O,149,P1,NaN
0.36517,0,1.4593,O,17,P1,NaN
0.28561,0,1.6648,O,167,P1,NaN
0.33933,0,1.2832,O,292,P1,NaN
-0.48505,0,1.7258,C80,348,P1,NaN
-0.64357,0,1.6727,C80,47,P1,NaN
-0.23301,0,1.569,C80,147,P1,NaN
-0.12876,0,1.1893,C80,221,P1,NaN
-0.84617,0,0.87879,C80,62,P1,NaN
-0.57585,0,1.4155,C80,246,P1,NaN
-1.0034,0,0.88254,O,180,P1,NaN
-0.65148,0,0.85516,O,153,P1,NaN
-0.68639,0,1.8918,O,356,P1,NaN
-0.3058,0,1.3936,O,159,P1,NaN
-0.82299,0,1.2037,O,284,P1,NaN
-0.38511,0,0.81344,O,197,P1,NaN
-0.51516,0,-0.25648,C80,310,P1,NaN
-0.71607,0,-0.16693,C80,326,P1,NaN
-0.83853,0,0.63829,C80,283,P1,NaN
-0.59083,0,0.44061,C80,318,P1,NaN
-0.85161,0,0.18159,C80,36,P1,NaN
-0.77972,0,-0.32858,C80,82,P1,NaN
-0.55287,0,0.23287,O,234,P1,NaN
-0.52226,0,-0.064401,O,170,P1,NaN
-0.10946,0,-0.36082,O,253,P1,NaN
-0.71599,0,0.039524,O,54,P1,NaN
-0.53721,0,-0.42216,O,73,P1,NaN
-0.13145,0,0.44378,O,136,P1,NaN
-0.57894,0,-1.1772,C80,120,P1,NaN
-0.9136,0,-0.77231,C80,126,P1,NaN
-0.39201,0,-1.5527,C80,221,P1,NaN
-0.24922,0,-0.80262,C80,183,P1,NaN
-0.63522,0,-0.74055,C80,92,P1,NaN
-1.0051,0,-1.5921,C80,358,P1,NaN
-0.44983,0,-0.77562,O,193,P1,NaN
-0.53902,0,-1.0313,O,113,P1,NaN
-0.93371,0,-1.2477,O,146,P1,NaN
-0.77934,0,-0.84944,O,285,P1,NaN
-0.68211,0,-1.6601,O,8,P1,NaN
-0.34701,0,-0.64781,O,44,P1,NaN
0.2814,0,-0.84131,C80,104,P2,NaN
0.53746,0,-1.3618,C80,325,P2,NaN
1.0266,0,-0.94073,C80,183,P2,NaN
0.12184,0,-1.3967,C80,328,P2,NaN
0.27254,0,-1.7356,C80,98,P2,NaN
0.088007,0,-1.2413,C80,301,P2,NaN
0.49312,0,-1.0028,O,224,P2,NaN
0.91852,0,-1.4738,O,211,P2,NaN
0.6269,0,-0.76655,O,224,P2,NaN
0.37227,0,-1.2861,O,130,P2,NaN
0.11881,0,-0.90152,O,171,P2,NaN
0.30276,0,-1.5112,O,114,P2,NaN
0.41143,0,-0.30572,C80,24,P2,NaN
0.61173,0,-0.36619,C80,88,P2,NaN
0.50056,0,0.39827,C80,219,P2,NaN
0.76177,0,0.01838,C80,156,P2,NaN
0.12343,0,0.25388,C80,157,P2,NaN
0.92554,0,-0.11446,C80,35,P2,NaN
0.45357,0,0.059197,O,22,P2,NaN
0.81731,0,0.56365,O,315,P2,NaN
0.65179,0,0.52335,O,60,P2,NaN
0.60298,0,0.25037,O,51,P2,NaN
0.093184,0,0.52213,O,236,P2,NaN
0.30264,0,0.48416,O,31,P2,NaN
0.18829,0,1.6119,C80,279,P2,NaN
0.42372,0,1.4744,C80,189,P2,NaN
0.43385,0,1.8363,C80,88,P2,NaN
0.32663,0,0.75419,C80,47,P2,NaN
0.86723,0,1.1259,C80,44,P2,NaN
0.75888,0,1.3401,C80,17,P2,NaN
0.54,0,1.1995,O,285,P2,NaN
0.58074,0,1.3694,O,29,P2,NaN
0.11375,0,1.3005,O,167,P2,NaN
0.84342,0,1.6967,O,308,P2,NaN
0.92671,0,0.78105,O,236,P2,NaN
0.56151,0,0.76952,O,289,P2,NaN
-0.99523,0,1.4108,C80,355,P2,NaN
-0.097497,0,0.82822,C80,255,P2,NaN
-0.47516,0,1.0858,C80,135,P2,NaN
-0.33961,0,0.90792,C80,254,P2,NaN
-0.70107,0,0.74785,C80,290,P2,NaN
-0.085825,0,1.2821,C80,32,P2,NaN
-0.41748,0,1.3369,O,25,P2,NaN
-0.086174,0,1.1281,O,279,P2,NaN
-0.58984,0,1.5665,O,312,P2,NaN
-0.082246,0,1.7026,O,128,P2,NaN
-0.64202,0,1.7335,O,247,P2,NaN
-0.44569,0,1.6498,O,218,P2,NaN
-0.12065,0,0.42367,C80,71,P2,NaN
-0.10176,0,-0.20439,C80,234,P2,NaN
-0.32636,0,0.023197,C80,119,P2,NaN
-0.3715,0,0.1699,C80,153,P2,NaN
-0.34935,0,-0.14986,C80,292,P2,NaN
-0.59501,0,0.058292,C80,256,P2,NaN
-0.17497,0,-0.36197,O,109,P2,NaN
-0.87775,0,-0.30337,O,36,P2,NaN
-0.44287,0,-0.53565,O,127,P2,NaN
-0.51476,0,-0.14706,O,312,P2,NaN
-0.85356,0,-0.45155,O,317,P2,NaN
-0.67877,0,0.28094,O,353,P2,NaN
-0.48048,0,-1.4185,C80,157,P2,NaN
-0.23216,0,-1.7764,C80,69,P2,NaN
-0.46354,0,-1.8051,C80,134,P2,NaN
-0.15745,0,-1.2401,C80,140,P2,NaN
-0.74783,0,-1.6303,C80,73,P2,NaN
-0.16199,0,-0.88058,C80,300,P2,NaN
-0.66512,0,-1.1014,O,128,P2,NaN
-0.79495,0,-1.2029,O,156,P2,NaN
-0.62741,0,-0.795,O,122,P2,NaN
-0.98626,0,-1.1254,O,54,P2,NaN
-0.7475,0,-1.4767,O,83,P2,NaN
-0.92782,0,-1.5225,O,224,P2,NaN
0.51599,0,-0.96717,C80,281,P3,NaN
0.71994,0,-1.5136,C80,84,P3,NaN
0.25747,0,-1.2284,C80,9,P3,NaN
0.98294,0,-1.2855,C80,213,P3,NaN
0.81964,0,-0.83939,C80,56,P3,NaN
0.94881,0,-1.7972,C80,48,P3,NaN
0.25707,0,-0.95996,O,217,P3,NaN
0.26157,0,-1.4961,O,260,P3,NaN
0.97558,0,-0.82978,O,265,P3,NaN
0.4814,0,-1.198,O,319,P3,NaN
0.4532,0,-1.3809,O,306,P3,NaN
0.95754,0,-0.99061,O,100,P3,NaN
0.76393,0,0.24965,C80,178,P3,NaN
0.76635,0,-0.5024,C80,134,P3,NaN
0.75644,0,0.40295,C80,276,P3,NaN
0.24774,0,-0.38664,C80,290,P3,NaN
0.53462,0,-0.62806,C80,211,P3,NaN
0.51992,0,-0.20457,C80,245,P3,NaN
