X,Y,Z,Prefab,Rotation,Projector,Filler
0.84848,0,-1.4992,C10,33,P1,NaN
0.21965,0,-0.7679,C10,21,P1,NaN
0.66867,0,-0.94019,C10,356,P1,NaN
0.54563,0,-1.7225,C10,85,P1,NaN
0.12261,0,-1.2565,C10,293,P1,NaN
0.9022,0,-1.0828,C10,52,P1,NaN
0.57316,0,-0.64753,C10,284,P1,NaN
0.097538,0,-1.5679,C10,194,P1,NaN
0.38211,0,-0.80756,C10,85,P1,NaN
0.95767,0,-0.69837,O,148,P1,NaN
0.74906,0,-1.2713,O,59,P1,NaN
0.78449,0,-0.65076,O,159,P1,NaN
0.19062,0,0.35043,C10,154,P1,NaN
0.27802,0,0.19913,C10,114,P1,NaN
1.0289,0,-0.42417,C10,340,P1,NaN
0.99142,0,-0.037782,C10,89,P1,NaN
0.22817,0,0.013885,C10,360,P1,NaN
0.37031,0,-0.16841,C10,21,P1,NaN
0.1821,0,-0.24389,C10,311,P1,NaN
0.4925,0,0.60227,C10,212,P1,NaN
0.071101,0,-0.43511,C10,212,P1,NaN
0.82613,0,0.13561,O,142,P1,NaN
0.95004,0,-0.18916,O,175,P1,NaN
0.69457,0,-0.45807,O,179,P1,NaN
0.77021,0,1.0893,C10,289,P1,NaN
0.21298,0,1.1789,C10,155,P1,NaN
0.44302,0,0.80704,C10,219,P1,NaN
0.97499,0,1.7957,C10,228,P1,NaN
0.43862,0,1.1696,C10,190,P1,NaN
0.6609,0,1.346,C10,146,P1,NaN
0.52448,0,1.6924,C10,249,P1,NaN
0.60316,0,1.0842,C10,154,P1,NaN
0.22618,0,1.8816,C10,86,P1,NaN
0.90448,0,1.5756,O,279,P1,NaN
0.12804,0,0.83274,O,72,P1,NaN
0.41944,0,1.389,O,121,P1,NaN
-0.35678,0,1.399,C10,125,P1,NaN
-0.092484,0,1.1779,C10,159,P1,NaN
-0.12202,0,1.5285,C10,303,P1,NaN
-0.97439,0,1.5173,C10,288,P1,NaN
-0.57611,0,1.276,C10,240,P1,NaN
-0.48147,0,1.8733,C10,92,P1,NaN
-0.25865,0,0.83837,C10,126,P1,NaN
-0.73183,0,1.1764,C10,164,P1,NaN
-0.49945,0,1.5188,C10,255,P1,NaN
-0.61031,0,0.8238,O,180,P1,NaN
-0.36463,0,1.0457,O,126,P1,NaN
-0.60883,0,1.0779,O,291,P1,NaN
-0.55554,0,-0.011773,C10,63,P1,NaN
-0.20316,0,-0.0035225,C10,78,P1,NaN
-0.3809,0,0.56032,C10,305,P1,NaN
-0.92872,0,-0.26266,C10,156,P1,NaN
-0.71486,0,-0.2993,C10,339,P1,NaN
-0.35339,0,-0.19601,C10,282,P1,NaN
-0.51405,0,0.39977,C10,299,P1,NaN
-0.68572,0,0.62952,C10,100,P1,NaN
-0.87823,0,0.52083,C10,140,P1,NaN
-0.84916,0,-0.40469,O,337,P1,NaN
-0.38305,0,0.2977,O,161,P1,NaN
-0.9027,0,0.19246,O,95,P1,NaN
-1.0118,0,-0.94518,C10,266,P1,NaN
-0.11752,0,-1.5972,C10,200,P1,NaN
-0.11477,0,-1.4352,C10,183,P1,NaN
-0.60918,0,-1.1516,C10,125,P1,NaN
-0.94286,0,-1.2846,C10,2,P1,NaN
-0.28476,0,-1.3499,C10,102,P1,NaN
-0.97626,0,-0.79086,C10,305,P1,NaN
-0.32349,0,-1.1372,C10,114,P1,NaN
-0.76271,0,-1.5596,C10,339,P1,NaN
-0.62838,0,-1.4062,O,241,P1,NaN
-0.62018,0,-1.6873,O,4,P1,NaN
-0.48134,0,-0.6605,O,266,P1,NaN
0.49689,0,-0.94043,C10,138,P2,NaN
0.51873,0,-1.2489,C10,360,P2,NaN
0.31008,0,-1.7357,C10,73,P2,NaN
0.25094,0,-1.3629,C10,54,P2,NaN
0.29361,0,-1.1301,C10,289,P2,NaN
0.11966,0,-1.7196,C10,348,P2,NaN
0.74874,0,-0.98412,C10,332,P2,NaN
0.6186,0,-1.8426,C10,277,P2,NaN
0.86655,0,-0.76687,C10,156,P2,NaN
0.84897,0,-1.4252,O,20,P2,NaN
0.70117,0,-1.5062,O,346,P2,NaN
0.86417,0,-1.7525,O,57,P2,NaN
0.33223,0,0.083304,C10,51,P2,NaN
0.286,0,-0.46978,C10,258,P2,NaN
0.17254,0,0.19868,C10,341,P2,NaN
0.13028,0,-0.0072021,C10,269,P2,NaN
0.59744,0,0.039665,C10,203,P2,NaN
0.50872,0,0.38941,C10,53,P2,NaN
1.006,0,0.17958,C10,229,P2,NaN
0.69079,0,0.25748,C10,226,P2,NaN
0.64328,0,-0.52951,C10,306,P2,NaN
0.21699,0,0.45681,O,326,P2,NaN
0.98288,0,-0.047299,O,44,P2,NaN
0.82435,0,-0.45164,O,29,P2,NaN
0.40849,0,1.4314,C10,195,P2,NaN
0.68559,0,1.4461,C10,304,P2,NaN
0.14127,0,1.7497,C10,20,P2,NaN
0.26873,0,1.2192,C10,288,P2,NaN
0.12371,0,1.4624,C10,5,P2,NaN
