X,Y,Z,Prefab,Rotation,Projector,Filler
-0.69738,0,0.70378,C80,332,P3,NaN
-0.629250000000001,0,1.1305,C80,321,P3,NaN
-0.34033,0,1.5775,C80,59,P3,NaN
-0.25085,0,0.76509,C80,169,P3,NaN
-0.815220000000001,0,1.3664,C80,91,P3,NaN
-0.414380000000001,0,1.1253,C80,34,P3,NaN
-0.42575,0,0.68849,O,173,P3,NaN
-0.64777,0,1.487,O,20,P3,NaN
-0.20995,0,1.4519,O,93,P3,NaN
-0.67255,0,1.3,O,278,P3,NaN
-0.53151,0,0.85319,O,127,P3,NaN
-0.91677,0,1.6643,O,40,P3,NaN
-0.48234,0,0.0428540000000002,C80,0,P3,NaN
-0.75136,0,0.23043,C80,339,P3,NaN
-0.8158,0,-0.139440000000001,C80,248,P3,NaN
-0.32497,0,0.30028,C80,135,P3,NaN
-0.44662,0,-0.1194,C80,214,P3,NaN
-0.17475,0,0.31563,C80,94,P3,NaN
-0.97901,0,0.330089999999999,O,182,P3,NaN
-0.1061,0,0.094445,O,208,P3,NaN
-1.015,0,0.0146400000000005,O,227,P3,NaN
-0.32695,0,-0.29147,O,158,P3,NaN
-0.76792,0,-0.44714,O,97,P3,NaN
-0.86839,0,-0.66271,O,17,P3,NaN
-0.29692,0,-1.7631,C80,108,P3,NaN
-0.44055,0,-1.9149,C80,24,P3,NaN
-0.89667,0,-1.5337,C80,145,P3,NaN
-0.61077,0,-1.261,C80,124,P3,NaN
-0.32222,0,-1.3732,C80,121,P3,NaN
-0.5014,0,-1.7276,C80,252,P3,NaN
-0.82668,0,-1.2343,O,53,P3,NaN
-0.1328,0,-1.2006,O,207,P3,NaN
-0.60723,0,-1.069,O,143,P3,NaN
-0.6107,0,-0.90813,O,71,P3,NaN
-0.78889,0,-0.94724,O,253,P3,NaN
-0.24765,0,-0.98311,O,47,P3,NaN
0.77398,0,-1.8481,C80,187,P3,NaN
0.43437,0,-1.7776,C80,112,P3,NaN
0.22078,0,-0.87685,C80,187,P3,NaN
0.47736,0,-1.6205,C80,125,P3,NaN
0.28425,0,-1.8757,C80,238,P3,NaN
0.32078,0,-1.1744,C80,77,P3,NaN
0.59733,0,-1.0068,O,314,P3,NaN
0.72005,0,-0.82984,O,25,P3,NaN
0.48132,0,-1.1652,O,164,P3,NaN
0.12335,0,-1.2799,O,45,P3,NaN
0.31609,0,-1.3451,O,203,P3,NaN
0.31179,0,-1.6192,O,255,P3,NaN
0.97063,0,-0.62142,C80,206,P3,NaN
0.44496,0,-0.47279,C80,187,P3,NaN
0.23507,0,0.041196,C80,15,P3,NaN
0.94093,0,0.14343,C80,145,P3,NaN
0.30947,0,-0.1986,C80,117,P3,NaN
0.65315,0,0.18222,C80,338,P3,NaN
0.095819,0,-0.17577,O,215,P3,NaN
0.2652,0,-0.58092,O,327,P3,NaN
0.50509,0,0.23444,O,319,P3,NaN
0.92879,0,-0.0772909999999998,O,52,P3,NaN
0.82886,0,0.37816,O,23,P3,NaN
0.86541,0,-0.35879,O,250,P3,NaN
0.18619,0,1.3854,C80,43,P3,NaN
0.55824,0,0.83848,C80,297,P3,NaN
0.57443,0,1.6415,C80,135,P3,NaN
0.55652,0,1.034,C80,93,P3,NaN
0.98267,0,0.79265,C80,91,P3,NaN
1.0222,0,1.3821,C80,15,P3,NaN
0.14695,0,0.7912,O,15,P3,NaN
0.7277,0,0.6567,O,209,P3,NaN
0.89985,0,0.99146,O,305,P3,NaN
0.88945,0,1.4549,O,70,P3,NaN
0.69545,0,0.96411,O,279,P3,NaN
0.32654,0,0.98223,O,232,P3,NaN
-0.984640000000001,0,1.4324,C80,42,P2,NaN
-0.708070000000001,0,1.4947,C80,18,P2,NaN
-0.14458,0,0.9449,C80,216,P2,NaN
-0.125460000000001,0,1.7884,C80,69,P2,NaN
-0.43824,0,0.91346,C80,293,P2,NaN
-0.333589999999999,0,1.2876,C80,150,P2,NaN
-0.493970000000001,0,1.8185,O,101,P2,NaN
-0.16465,0,0.73693,O,14,P2,NaN
-0.67326,0,0.93183,O,325,P2,NaN
-0.5144,0,1.3117,O,110,P2,NaN
-0.96697,0,1.0877,O,241,P2,NaN
-0.82876,0,0.84275,O,88,P2,NaN
-0.67958,0,0.5668,C80,283,P2,NaN
-0.46516,0,0.50879,C80,268,P2,NaN
-0.10407,0,-0.50383,C80,275,P2,NaN
-0.73785,0,-0.32396,C80,312,P2,NaN
-0.64634,0,0.29549,C80,144,P2,NaN
-0.73113,0,-0.15875,C80,126,P2,NaN
-0.077064,0,-0.098009,O,5,P2,NaN
-0.88049,0,0.45893,O,219,P2,NaN
-0.17912,0,0.40516,O,36,P2,NaN
-0.46984,0,-0.02276,O,22,P2,NaN
-0.46071,0,-0.5375,O,184,P2,NaN
-1.028,0,-0.449870000000001,O,7,P2,NaN
-0.3935,0,-1.2151,C80,276,P2,NaN
-0.43269,0,-0.92774,C80,349,P2,NaN
-0.66646,0,-1.5488,C80,259,P2,NaN
-0.72665,0,-1.0678,C80,143,P2,NaN
-0.112,0,-1.0213,C80,252,P2,NaN
-0.63989,0,-1.8364,C80,58,P2,NaN
-0.45428,0,-1.5975,O,259,P2,NaN
-0.77501,0,-1.3487,O,58,P2,NaN
-0.20612,0,-1.8531,O,280,P2,NaN
-0.86772,0,-1.8088,O,335,P2,NaN
-0.993149999999999,0,-1.4401,O,175,P2,NaN
