X,Y,Z,Prefab,Rotation,Projector,Filler
-0.9047,0,1.0592,C10,55,P3,NaN
-0.38005,0,1.2296,C10,324,P3,NaN
-0.87611,0,0.87267,C10,330,P3,NaN
-0.7099,0,1.0721,C10,235,P3,NaN
-0.18638,0,1.2101,C10,189,P3,NaN
-0.59901,0,1.1825,C10,210,P3,NaN
-0.43674,0,1.3845,C10,237,P3,NaN
-0.29234,0,1.7134,C10,172,P3,NaN
-0.797,0,1.515,C10,241,P3,NaN
-0.369010000000001,0,0.8281,O,83,P3,NaN
-0.97147,0,1.2104,O,260,P3,NaN
-0.10042,0,0.91669,O,273,P3,NaN
-0.96168,0,-0.4759,C10,0,P3,NaN
-0.49686,0,0.42037,C10,182,P3,NaN
-0.1396,0,-0.44934,C10,196,P3,NaN
-0.26938,0,0.086383,C10,31,P3,NaN
-0.79768,0,-0.53078,C10,137,P3,NaN
-0.53016,0,0.14409,C10,255,P3,NaN
-0.38393,0,-0.37943,C10,168,P3,NaN
-0.88777,0,0.12902,C10,7,P3,NaN
-0.43151,0,-0.17115,C10,57,P3,NaN
-0.99983,0,-0.26871,O,252,P3,NaN
-0.19139,0,0.27085,O,214,P3,NaN
-0.89851,0,0.40779,O,343,P3,NaN
-0.53798,0,-0.86562,C10,288,P3,NaN
-0.75962,0,-1.5109,C10,15,P3,NaN
-0.75471,0,-1.1936,C10,44,P3,NaN
-0.25112,0,-1.3942,C10,286,P3,NaN
-0.68923,0,-0.93233,C10,299,P3,NaN
-0.59866,0,-1.7671,C10,181,P3,NaN
-0.13398,0,-1.8342,C10,212,P3,NaN
-0.90026,0,-1.8817,C10,164,P3,NaN
-0.39222,0,-0.82412,C10,248,P3,NaN
-0.8946,0,-1.4191,O,71,P3,NaN
-0.46366,0,-1.2605,O,63,P3,NaN
-0.38153,0,-1.5382,O,319,P3,NaN
0.60462,0,-0.96733,C10,98,P3,NaN
0.22455,0,-1.8965,C10,273,P3,NaN
0.76965,0,-1.1004,C10,256,P3,NaN
0.36448,0,-1.3949,C10,104,P3,NaN
0.44946,0,-1.2699,C10,130,P3,NaN
0.21707,0,-1.4748,C10,288,P3,NaN
0.83096,0,-1.763,C10,117,P3,NaN
0.19805,0,-0.95182,C10,1,P3,NaN
0.29721,0,-1.6696,C10,301,P3,NaN
0.72634,0,-1.4667,O,233,P3,NaN
0.661900000000001,0,-1.788,O,275,P3,NaN
1.0033,0,-1.7681,O,54,P3,NaN
0.94184,0,-0.17406,C10,209,P3,NaN
0.29424,0,0.0753070000000001,C10,112,P3,NaN
0.96453,0,-0.53189,C10,31,P3,NaN
1.0045,0,0.0899120000000002,C10,90,P3,NaN
0.83164,0,0.147,C10,55,P3,NaN
