X,Y,Z,Prefab,Rotation,Projector,Filler
0.53134,0,-0.81422,C10,284,P1,NaN
0.4108,0,-1.6555,C10,244,P1,NaN
0.12512,0,-1.4636,C10,267,P1,NaN
0.71017,0,-0.95832,C10,291,P1,NaN
0.30006,0,-0.65851,C10,324,P1,NaN
0.23464,0,-1.6793,C10,135,P1,NaN
0.9392,0,-0.84988,O,297,P1,NaN
0.69476,0,-0.66452,O,279,P1,NaN
0.717,0,-1.1991,O,210,P1,NaN
0.85776,0,-1.6874,O,172,P1,NaN
0.37422,0,-1.0979,O,248,P1,NaN
0.58443,0,-1.0412,O,343,P1,NaN
0.3211,0,0.24832,C10,329,P1,NaN
0.18871,0,0.65285,C10,291,P1,NaN
0.52787,0,-0.32985,C10,257,P1,NaN
0.99607,0,-0.38228,C10,106,P1,NaN
0.36842,0,-0.45783,C10,285,P1,NaN
0.5452,0,0.12353,C10,83,P1,NaN
0.83442,0,0.53518,O,326,P1,NaN
0.97974,0,-0.15946,O,123,P1,NaN
0.84389,0,0.29167,O,51,P1,NaN
0.85279,0,0.099892,O,265,P1,NaN
1.0274,0,0.091256,O,28,P1,NaN
0.33638,0,-0.080571,O,206,P1,NaN
0.83175,0,0.86165,C10,218,P1,NaN
0.93979,0,1.3611,C10,55,P1,NaN
0.73386,0,1.6151,C10,209,P1,NaN
0.35151,0,0.95253,C10,357,P1,NaN
0.45808,0,1.2658,C10,42,P1,NaN
0.17768,0,1.7335,C10,18,P1,NaN
0.67446,0,1.0689,O,6,P1,NaN
0.22227,0,1.0874,O,112,P1,NaN
0.94596,0,1.5846,O,219,P1,NaN
0.17526,0,1.465,O,344,P1,NaN
1.0108,0,1.7259,O,87,P1,NaN
0.80541,0,1.2217,O,207,P1,NaN
-0.25915,0,1.5128,C10,178,P1,NaN
-0.96371,0,1.3679,C10,176,P1,NaN
-0.73431,0,1.2541,C10,57,P1,NaN
-0.64827,0,1.8021,C10,74,P1,NaN
-0.98034,0,1.5857,C10,170,P1,NaN
-0.91367,0,0.88793,C10,146,P1,NaN
-0.50645,0,1.5769,O,155,P1,NaN
-0.92141,0,1.0665,O,273,P1,NaN
-0.26801,0,1.695,O,149,P1,NaN
-0.75465,0,0.92936,O,211,P1,NaN
-0.81358,0,1.4161,O,279,P1,NaN
-0.62281,0,1.4797,O,122,P1,NaN
-0.18641,0,0.30658,C10,183,P1,NaN
-0.91141,0,0.6536,C10,336,P1,NaN
-0.17723,0,0.45764,C10,34,P1,NaN
-0.67321,0,-0.0057659,C10,196,P1,NaN
-0.46623,0,0.14455,C10,313,P1,NaN
-0.72747,0,0.56489,C10,195,P1,NaN
-0.44656,0,-0.11806,O,177,P1,NaN
-0.82147,0,0.39781,O,339,P1,NaN
-0.21272,0,0.045382,O,254,P1,NaN
-0.85312,0,-0.13711,O,83,P1,NaN
-0.45982,0,-0.28799,O,24,P1,NaN
-0.55654,0,-0.42937,O,224,P1,NaN
-0.84321,0,-1.6631,C10,86,P1,NaN
-0.72058,0,-1.067,C10,174,P1,NaN
-0.50201,0,-1.0637,C10,16,P1,NaN
-0.16817,0,-0.84774,C10,316,P1,NaN
-0.11097,0,-1.1813,C10,266,P1,NaN
-0.39322,0,-0.88811,C10,308,P1,NaN
-0.70004,0,-0.80691,O,4,P1,NaN
-0.69814,0,-1.2687,O,261,P1,NaN
-0.92364,0,-1.1018,O,259,P1,NaN
-0.8677,0,-0.79429,O,339,P1,NaN
-0.49154,0,-1.6243,O,138,P1,NaN
-0.53147,0,-0.59807,O,220,P1,NaN
0.54689,0,-1.7942,C10,353,P2,NaN
0.26858,0,-1.5128,C10,148,P2,NaN
0.69402,0,-1.0899,C10,347,P2,NaN
0.91681,0,-1.8726,C10,102,P2,NaN
0.98787,0,-1.6809,C10,65,P2,NaN
0.074023,0,-1.2104,C10,62,P2,NaN
0.74087,0,-1.348,O,101,P2,NaN
0.79347,0,-1.7591,O,37,P2,NaN
0.68403,0,-0.81349,O,86,P2,NaN
0.20722,0,-0.86752,O,13,P2,NaN
0.51547,0,-1.02,O,330,P2,NaN
0.65173,0,-1.6508,O,282,P2,NaN
0.63089,0,0.081546,C10,187,P2,NaN
0.24438,0,-0.54243,C10,341,P2,NaN
0.21358,0,0.076214,C10,21,P2,NaN
0.55324,0,0.28035,C10,274,P2,NaN
0.11524,0,0.49451,C10,80,P2,NaN
0.096777,0,-0.15041,C10,68,P2,NaN
0.92573,0,0.05578,O,235,P2,NaN
0.45948,0,-0.21795,O,320,P2,NaN
0.13224,0,-0.44159,O,270,P2,NaN
0.71808,0,0.26386,O,329,P2,NaN
0.65512,0,-0.27338,O,15,P2,NaN
0.69217,0,0.47501,O,243,P2,NaN
0.99609,0,0.78163,C10,336,P2,NaN
0.8799,0,1.8318,C10,339,P2,NaN
0.62348,0,0.84413,C10,42,P2,NaN
0.78611,0,1.6059,C10,31,P2,NaN
0.4816,0,1.1145,C10,24,P2,NaN
0.1998,0,1.5249,C10,128,P2,NaN
0.71924,0,1.4536,O,38,P2,NaN
0.6631,0,1.1425,O,92,P2,NaN
0.11943,0,1.1612,O,328,P2,NaN
0.66937,0,1.8734,O,51,P2,NaN
0.83422,0,1.1226,O,295,P2,NaN
0.37701,0,1.2982,O,232,P2,NaN
-0.30127,0,1.701,C10,111,P2,NaN
-0.65218,0,1.5097,C10,314,P2,NaN
-0.19458,0,1.392,C10,106,P2,NaN
-0.45343,0,1.0783,C10,92,P2,NaN
-0.11382,0,1.7456,C10,216,P2,NaN
-0.75043,0,1.7564,C10,224,P2,NaN
-0.77545,0,1.3311,O,292,P2,NaN
-0.45489,0,1.6948,O,28,P2,NaN
-0.48844,0,0.88385,O,37,P2,NaN
-0.80957,0,1.5605,O,337,P2,NaN
-0.78945,0,0.77138,O,232,P2,NaN
-0.38221,0,0.77323,O,187,P2,NaN
-0.99617,0,0.42073,C10,265,P2,NaN
-0.10075,0,0.33853,C10,275,P2,NaN
-0.75858,0,-0.27244,C10,177,P2,NaN
-0.37021,0,0.090131,C10,5,P2,NaN
-0.70176,0,0.02363,C10,294,P2,NaN
-0.27722,0,-0.24799,C10,348,P2,NaN
-0.68867,0,0.55431,O,72,P2,NaN
-0.33975,0,-0.42137,O,242,P2,NaN
-0.98985,0,-0.31315,O,71,P2,NaN
-0.49935,0,-0.04321,O,335,P2,NaN
-0.50782,0,-0.24776,O,331,P2,NaN
-0.58667,0,0.43445,O,107,P2,NaN
-0.97339,0,-0.88211,C10,186,P2,NaN
-0.46334,0,-1.0721,C10,48,P2,NaN
-0.27123,0,-0.915,C10,39,P2,NaN
-0.39753,0,-1.6113,C10,205,P2,NaN
-0.93571,0,-1.0742,C10,228,P2,NaN
-0.64894,0,-1.641,C10,57,P2,NaN
-0.64036,0,-1.0669,O,16,P2,NaN
-0.85229,0,-1.7913,O,326,P2,NaN
-0.8061,0,-1.5684,O,84,P2,NaN
-0.33576,0,-1.7839,O,170,P2,NaN
-0.17079,0,-1.8749,O,162,P2,NaN
-0.63017,0,-0.82191,O,356,P2,NaN
0.62215,0,-1.1518,C10,83,P3,NaN
0.48627,0,-1.5721,C10,50,P3,NaN
0.82558,0,-1.8917,C10,126,P3,NaN
0.87619,0,-1.6139,C10,199,P3,NaN
0.62094,0,-1.8644,C10,318,P3,NaN
0.29533,0,-1.7731,C10,46,P3,NaN
0.45686,0,-1.7503,O,127,P3,NaN
0.13389,0,-0.96785,O,61,P3,NaN
0.099657,0,-1.4032,O,353,P3,NaN
0.29351,0,-1.5535,O,338,P3,NaN
0.84289,0,-0.98941,O,112,P3,NaN
0.65255,0,-0.80983,O,10,P3,NaN
0.77249,0,0.23847,C10,275,P3,NaN
0.57596,0,0.20488,C10,20,P3,NaN
0.7019,0,-0.19739,C10,294,P3,NaN
0.8799,0,-0.40161,C10,67,P3,NaN
0.97467,0,-0.052037,C10,137,P3,NaN
0.83971,0,0.039771,C10,162,P3,NaN
0.18905,0,0.4353,O,191,P3,NaN
0.2718,0,-0.65423,O,266,P3,NaN
0.27696,0,0.18334,O,174,P3,NaN
0.92704,0,0.25862,O,36,P3,NaN
0.92601,0,-0.25836,O,97,P3,NaN
0.47682,0,0.40674,O,311,P3,NaN
0.31283,0,0.69377,C10,178,P3,NaN
0.83956,0,1.4454,C10,284,P3,NaN
0.38097,0,1.149,C10,103,P3,NaN
0.10777,0,1.2782,C10,333,P3,NaN
0.97652,0,1.2326,C10,275,P3,NaN
0.80273,0,1.0953,C10,192,P3,NaN
0.62909,0,1.079,O,246,P3,NaN
0.50483,0,0.79738,O,49,P3,NaN
0.89371,0,1.6204,O,306,P3,NaN
0.32004,0,0.92035,O,128,P3,NaN
0.75255,0,0.76449,O,267,P3,NaN
0.88986,0,0.68335,O,84,P3,NaN
-0.34382,0,1.2611,C10,55,P3,NaN
-0.40569,0,0.73171,C10,23,P3,NaN
-0.9633,0,1.5174,C10,268,P3,NaN
-0.79666,0,1.2524,C10,338,P3,NaN
-0.16196,0,1.0223,C10,149,P3,NaN
-0.13024,0,1.1963,C10,352,P3,NaN
-0.38734,0,1.4568,O,122,P3,NaN
-0.72569,0,1.6398,O,130,P3,NaN
-0.50334,0,1.1057,O,23,P3,NaN
-0.73953,0,0.68034,O,315,P3,NaN
-0.8874,0,0.75215,O,218,P3,NaN
-0.44763,0,1.7218,O,205,P3,NaN
-0.11616,0,-0.5964,C10,100,P3,NaN
-0.14653,0,-0.066139,C10,275,P3,NaN
-0.5882,0,0.32617,C10,219,P3,NaN
-0.56044,0,-0.21025,C10,188,P3,NaN
-1.0281,0,-0.63659,C10,34,P3,NaN
-0.40456,0,-0.18148,C10,98,P3,NaN
-0.60628,0,0.079608,O,29,P3,NaN
-0.81407,0,-0.48077,O,13,P3,NaN
-0.67281,0,-0.55005,O,81,P3,NaN
-0.34929,0,-0.0023346,O,348,P3,NaN
-0.11394,0,0.11394,O,106,P3,NaN
-0.97569,0,0.10509,O,167,P3,NaN
-0.64905,0,-1.6111,C10,245,P3,NaN
-0.50474,0,-0.99512,C10,72,P3,NaN
-0.43126,0,-1.5904,C10,206,P3,NaN
-1.0119,0,-1.9228,C10,20,P3,NaN
-0.22663,0,-1.502,C10,237,P3,NaN
-1.02,0,-1.2981,C10,19,P3,NaN
-0.18896,0,-1.0507,O,331,P3,NaN
-0.77008,0,-1.0713,O,69,P3,NaN
-0.9977,0,-0.85984,O,285,P3,NaN
-0.85749,0,-1.6682,O,100,P3,NaN
-0.92177,0,-1.4554,O,314,P3,NaN
-0.68452,0,-1.3541,O,46,P3,NaN
