X,Y,Z,Prefab,Rotation,Projector,Filler
-0.60349,0,0.83593,C80,168,P3,NaN
-0.53802,0,0.60679,C80,7,P3,NaN
-0.832939999999999,0,1.2805,C80,267,P3,NaN
-0.34387,0,0.61828,C80,261,P3,NaN
-0.0778169999999999,0,0.82719,C80,344,P3,NaN
-0.59288,0,1.681,C80,170,P3,NaN
-0.294,0,1.1305,O,227,P3,NaN
-0.0737370000000002,0,1.6233,O,239,P3,NaN
-0.68598,0,1.4745,O,184,P3,NaN
-0.60816,0,1.0819,O,59,P3,NaN
-0.83679,0,0.77031,O,233,P3,NaN
-0.946410000000001,0,1.5345,O,253,P3,NaN
-0.39161,0,-0.40403,C80,279,P3,NaN
-0.87844,0,-0.5404,C80,259,P3,NaN
-0.80568,0,0.23612,C80,32,P3,NaN
-0.44332,0,-0.14167,C80,232,P3,NaN
-0.24782,0,0.34109,C80,291,P3,NaN
-0.50787,0,0.41029,C80,359,P3,NaN
-0.58074,0,-0.59005,O,184,P3,NaN
-0.67083,0,0.43345,O,16,P3,NaN
-0.64244,0,-0.27147,O,321,P3,NaN
-0.13535,0,-0.10756,O,19,P3,NaN
-0.64911,0,-0.0940900000000002,O,55,P3,NaN
-0.10243,0,-0.25838,O,206,P3,NaN
-0.92866,0,-0.86491,C80,112,P3,NaN
-0.1964,0,-1.2326,C80,206,P3,NaN
-0.847139999999999,0,-1.6904,C80,219,P3,NaN
-0.5253,0,-1.0663,C80,174,P3,NaN
-0.0819329999999999,0,-0.94055,C80,32,P3,NaN
-0.0778569999999996,0,-1.6835,C80,298,P3,NaN
-0.15011,0,-1.4771,O,178,P3,NaN
-0.5793,0,-1.3752,O,332,P3,NaN
-0.43047,0,-1.4058,O,275,P3,NaN
-0.4034,0,-1.6907,O,129,P3,NaN
-0.59297,0,-1.922,O,36,P3,NaN
-0.24893,0,-0.84724,O,181,P3,NaN
0.88085,0,-1.243,C80,129,P3,NaN
0.85662,0,-1.5543,C80,184,P3,NaN
0.292820000000001,0,-1.7778,C80,111,P3,NaN
0.62638,0,-1.3235,C80,185,P3,NaN
0.73825,0,-1.8252,C80,17,P3,NaN
0.21981,0,-1.326,C80,323,P3,NaN
0.66593,0,-1.0022,O,284,P3,NaN
0.19149,0,-0.87435,O,8,P3,NaN
0.5298,0,-0.90318,O,343,P3,NaN
0.85771,0,-1.0297,O,148,P3,NaN
0.44997,0,-1.5459,O,197,P3,NaN
0.99542,0,-1.6848,O,308,P3,NaN
0.27215,0,0.364,C80,256,P3,NaN
0.7728,0,0.39225,C80,248,P3,NaN
0.83298,0,0.16555,C80,255,P3,NaN
1.0073,0,0.0982780000000003,C80,222,P3,NaN
0.10306,0,0.22312,C80,306,P3,NaN
0.40423,0,0.21224,C80,45,P3,NaN
0.18677,0,-0.59848,O,256,P3,NaN
0.96331,0,0.32132,O,339,P3,NaN
0.11314,0,-0.38055,O,292,P3,NaN
0.35761,0,0.0105760000000001,O,144,P3,NaN
0.54018,0,-0.1162,O,132,P3,NaN
0.4523,0,0.35833,O,208,P3,NaN
0.17139,0,1.711,C80,329,P3,NaN
0.84952,0,1.6596,C80,147,P3,NaN
0.968,0,1.458,C80,213,P3,NaN
0.66177,0,1.5506,C80,155,P3,NaN
0.85521,0,0.8018,C80,137,P3,NaN
0.22276,0,1.4373,C80,288,P3,NaN
0.17081,0,0.84341,O,183,P3,NaN
0.3253,0,0.74519,O,179,P3,NaN
0.57809,0,1.2552,O,30,P3,NaN
0.30457,0,1.0012,O,280,P3,NaN
0.98402,0,1.0057,O,25,P3,NaN
0.5029,0,1.394,O,13,P3,NaN
-1.023,0,0.77685,C80,276,P2,NaN
-0.905439999999999,0,1.649,C80,7,P2,NaN
-0.286520000000001,0,1.0701,C80,132,P2,NaN
-0.0884569999999999,0,1.1839,C80,170,P2,NaN
-0.57249,0,1.0526,C80,133,P2,NaN
-0.36437,0,0.87519,C80,199,P2,NaN
-0.25119,0,1.8735,O,265,P2,NaN
-0.404249999999999,0,1.6379,O,174,P2,NaN
-0.64359,0,1.3796,O,340,P2,NaN
-0.99666,0,1.4422,O,283,P2,NaN
-0.68308,0,1.706,O,28,P2,NaN
-0.771670000000001,0,1.85,O,145,P2,NaN
-0.48564,0,0.15531,C80,326,P2,NaN
-0.94866,0,0.43666,C80,345,P2,NaN
-0.0874630000000001,0,0.20639,C80,184,P2,NaN
-0.69454,0,-0.49359,C80,174,P2,NaN
-0.78715,0,0.0771650000000004,C80,144,P2,NaN
-0.27816,0,0.5086,C80,344,P2,NaN
-0.28825,0,-0.2958,O,181,P2,NaN
-1.0226,0,0.24294,O,30,P2,NaN
-0.34849,0,-0.56644,O,337,P2,NaN
-0.86985,0,-0.464630000000001,O,74,P2,NaN
-0.69925,0,-0.19221,O,55,P2,NaN
-0.46727,0,0.51939,O,225,P2,NaN
-0.33253,0,-1.0423,C80,327,P2,NaN
-0.32036,0,-1.7921,C80,185,P2,NaN
-0.67464,0,-1.5904,C80,247,P2,NaN
-1.0066,0,-1.2183,C80,96,P2,NaN
-0.42154,0,-0.88954,C80,231,P2,NaN
-0.30408,0,-0.73836,C80,341,P2,NaN
-0.93771,0,-1.7027,O,310,P2,NaN
-0.15527,0,-1.1011,O,294,P2,NaN
-0.27351,0,-1.4287,O,342,P2,NaN
-0.84883,0,-1.2571,O,175,P2,NaN
-1.0206,0,-0.7471,O,76,P2,NaN
-0.51242,0,-1.218,O,179,P2,NaN
0.73091,0,-1.4932,C80,229,P2,NaN
0.26973,0,-1.1806,C80,186,P2,NaN
0.3137,0,-1.5353,C80,87,P2,NaN
0.43396,0,-1.3861,C80,249,P2,NaN
0.16577,0,-0.95147,C80,308,P2,NaN
0.74642,0,-0.83366,C80,282,P2,NaN
0.28374,0,-1.7617,O,328,P2,NaN
0.84451,0,-1.6961,O,115,P2,NaN
0.74883,0,-1.2592,O,255,P2,NaN
0.47836,0,-0.82632,O,228,P2,NaN
0.94496,0,-0.97756,O,122,P2,NaN
0.74776,0,-1.0836,O,66,P2,NaN
0.62092,0,-0.0900209999999999,C80,269,P2,NaN
0.1473,0,-0.033319,C80,52,P2,NaN
0.61837,0,0.53593,C80,203,P2,NaN
0.81252,0,0.45172,C80,77,P2,NaN
0.58578,0,0.38906,C80,180,P2,NaN
0.29516,0,0.17867,C80,77,P2,NaN
0.41914,0,-0.34642,O,166,P2,NaN
1.0285,0,0.28355,O,103,P2,NaN
0.49765,0,0.0479440000000001,O,270,P2,NaN
0.34563,0,-0.071486,O,183,P2,NaN
0.15061,0,-0.54607,O,16,P2,NaN
0.75175,0,0.13529,O,180,P2,NaN
0.28251,0,1.5605,C80,44,P2,NaN
0.80608,0,0.89195,C80,276,P2,NaN
0.88094,0,1.5441,C80,39,P2,NaN
0.23191,0,0.74012,C80,157,P2,NaN
0.63518,0,1.1841,C80,21,P2,NaN
0.96027,0,1.6786,C80,304,P2,NaN
0.20398,0,0.92382,O,338,P2,NaN
0.4034,0,1.2611,O,86,P2,NaN
0.68593,0,0.76407,O,265,P2,NaN
0.37864,0,0.93433,O,244,P2,NaN
0.5226,0,1.7442,O,237,P2,NaN
0.80334,0,1.3628,O,83,P2,NaN
-0.74806,0,0.90536,C80,64,P1,NaN
-0.44748,0,0.81277,C80,198,P1,NaN
-0.34814,0,1.2895,C80,72,P1,NaN
-0.75691,0,1.6528,C80,187,P1,NaN
-0.0945719999999995,0,1.3408,C80,113,P1,NaN
-0.28118,0,0.90312,C80,29,P1,NaN
-0.257320000000001,0,1.8512,O,138,P1,NaN
-0.3789,0,1.6689,O,237,P1,NaN
-0.86569,0,1.5187,O,16,P1,NaN
-0.58621,0,1.3405,O,320,P1,NaN
-0.55817,0,1.5141,O,321,P1,NaN
-0.67085,0,1.1258,O,258,P1,NaN
-0.48071,0,0.16217,C80,358,P1,NaN
-0.89913,0,-0.0344680000000002,C80,78,P1,NaN
-0.70754,0,-0.0837900000000002,C80,338,P1,NaN
-0.15218,0,-0.045075,C80,148,P1,NaN
-0.93896,0,0.36422,C80,344,P1,NaN
-0.19628,0,-0.23919,C80,335,P1,NaN
-0.0728940000000001,0,0.46059,O,0,P1,NaN
-0.198,0,-0.40336,O,351,P1,NaN
-0.89861,0,-0.2229,O,54,P1,NaN
-0.64646,0,0.0579110000000001,O,351,P1,NaN
-0.40289,0,-0.17399,O,1,P1,NaN
-0.47,0,0.59741,O,43,P1,NaN
-0.12457,0,-1.1305,C80,85,P1,NaN
-0.43325,0,-1.3041,C80,351,P1,NaN
-0.66982,0,-0.96918,C80,105,P1,NaN
-0.93397,0,-0.97079,C80,8,P1,NaN
-0.0936429999999997,0,-1.4861,C80,178,P1,NaN
-0.62449,0,-1.5513,C80,56,P1,NaN
-0.76558,0,-0.70176,O,13,P1,NaN
-0.54542,0,-1.1111,O,99,P1,NaN
-0.38104,0,-1.4929,O,326,P1,NaN
-1.0134,0,-1.6384,O,191,P1,NaN
-1.0026,0,-0.721690000000001,O,130,P1,NaN
-0.71082,0,-1.1203,O,134,P1,NaN
0.42125,0,-0.6426,C80,155,P1,NaN
0.55478,0,-1.3969,C80,37,P1,NaN
0.54887,0,-1.2355,C80,253,P1,NaN
