X,Y,Z,Prefab,Rotation,Projector,Filler
-0.13966,0,1.0427,C80,328,P3,NaN
-0.3472,0,1.0223,C80,244,P3,NaN
-0.487410000000001,0,1.6792,C80,6,P3,NaN
-0.27286,0,1.5366,C80,190,P3,NaN
-0.70227,0,0.96303,C80,102,P3,NaN
-0.54152,0,1.115,C80,50,P3,NaN
-0.91658,0,1.7008,C80,12,P3,NaN
-0.692909999999999,0,1.3611,C80,228,P3,NaN
-0.95463,0,0.81102,C80,279,P3,NaN
-0.433040000000001,0,0.82027,O,168,P3,NaN
-0.10761,0,0.81223,O,7,P3,NaN
-0.89798,0,1.0243,O,0,P3,NaN
-0.93607,0,-0.0515159999999998,C80,283,P3,NaN
-0.26615,0,0.31278,C80,296,P3,NaN
-0.38427,0,-0.5363,C80,154,P3,NaN
-0.14064,0,-0.1466,C80,114,P3,NaN
-0.68345,0,-0.32209,C80,120,P3,NaN
-0.58166,0,0.0461849999999997,C80,154,P3,NaN
-0.25078,0,0.11197,C80,95,P3,NaN
-0.73123,0,-0.16752,C80,77,P3,NaN
-0.83752,0,-0.42361,C80,185,P3,NaN
-0.74273,0,-0.58877,O,316,P3,NaN
-0.25675,0,-0.35242,O,158,P3,NaN
-0.58966,0,-0.55874,O,5,P3,NaN
-0.90309,0,-0.96493,C80,316,P3,NaN
-0.80939,0,-1.6386,C80,30,P3,NaN
-0.20097,0,-1.0676,C80,208,P3,NaN
-0.586479999999999,0,-1.1949,C80,333,P3,NaN
-0.16394,0,-1.2494,C80,92,P3,NaN
-0.30845,0,-1.6886,C80,21,P3,NaN
-0.344,0,-1.3172,C80,233,P3,NaN
-0.63249,0,-0.90992,C80,251,P3,NaN
-0.29794,0,-0.80316,C80,161,P3,NaN
-0.78731,0,-1.9155,O,99,P3,NaN
-0.13631,0,-0.89729,O,101,P3,NaN
-0.0743000000000001,0,-1.6904,O,18,P3,NaN
0.76741,0,-1.0391,C80,69,P3,NaN
0.25615,0,-1.5893,C80,331,P3,NaN
0.57936,0,-1.5397,C80,75,P3,NaN
0.46395,0,-1.6565,C80,59,P3,NaN
0.91225,0,-1.1181,C80,200,P3,NaN
0.54675,0,-1.3361,C80,105,P3,NaN
0.47344,0,-1.0529,C80,285,P3,NaN
0.29467,0,-1.1133,C80,220,P3,NaN
0.0724750000000001,0,-1.1783,C80,139,P3,NaN
0.12232,0,-1.7919,O,30,P3,NaN
1.0078,0,-1.8683,O,45,P3,NaN
0.34958,0,-1.3175,O,222,P3,NaN
0.90748,0,-0.53065,C80,266,P3,NaN
0.75623,0,0.0882800000000001,C80,178,P3,NaN
0.49669,0,0.20552,C80,128,P3,NaN
0.77602,0,-0.0660149999999999,C80,148,P3,NaN
0.0998710000000001,0,-0.59039,C80,61,P3,NaN
0.87455,0,0.2201,C80,102,P3,NaN
0.078835,0,0.16356,C80,149,P3,NaN
0.21611,0,-0.16651,C80,252,P3,NaN
0.8978,0,-0.35505,C80,79,P3,NaN
0.37206,0,-0.20024,O,257,P3,NaN
0.27069,0,-0.59616,O,76,P3,NaN
0.30154,0,0.29835,O,84,P3,NaN
0.68232,0,1.2642,C80,341,P3,NaN
0.59095,0,0.71033,C80,132,P3,NaN
0.69932,0,1.5351,C80,99,P3,NaN
0.94016,0,1.6663,C80,250,P3,NaN
0.42346,0,1.5387,C80,335,P3,NaN
0.28195,0,0.88602,C80,208,P3,NaN
1.0085,0,1.1366,C80,243,P3,NaN
0.70536,0,1.048,C80,31,P3,NaN
0.071781,0,1.2434,C80,298,P3,NaN
0.42631,0,0.78755,O,118,P3,NaN
0.0864829999999997,0,0.83595,O,88,P3,NaN
0.25119,0,1.6019,O,183,P3,NaN
-1.0156,0,1.6088,C80,97,P2,NaN
-0.52951,0,1.1775,C80,238,P2,NaN
-0.424180000000001,0,0.95243,C80,31,P2,NaN
-0.13966,0,1.1241,C80,175,P2,NaN
-0.2405,0,1.735,C80,184,P2,NaN
-0.85966,0,1.5322,C80,335,P2,NaN
-0.97912,0,1.0822,C80,342,P2,NaN
-0.97629,0,0.783739999999999,C80,206,P2,NaN
-0.198570000000001,0,1.4558,C80,357,P2,NaN
-0.757510000000001,0,1.2975,O,212,P2,NaN
-1.0291,0,0.93578,O,83,P2,NaN
-0.362870000000001,0,1.1392,O,300,P2,NaN
-0.96921,0,-0.41077,C80,345,P2,NaN
-0.77046,0,0.50334,C80,352,P2,NaN
-0.14559,0,-0.35205,C80,352,P2,NaN
-0.73021,0,0.0370539999999999,C80,316,P2,NaN
-0.97644,0,0.48222,C80,180,P2,NaN
-0.57016,0,-0.35723,C80,54,P2,NaN
-0.95466,0,-0.0692809999999996,C80,202,P2,NaN
-0.12368,0,-0.53771,C80,246,P2,NaN
-1.0151,0,0.23907,C80,318,P2,NaN
-0.1443,0,0.24353,O,3,P2,NaN
-0.38618,0,0.16316,O,143,P2,NaN
-0.46706,0,-0.15013,O,283,P2,NaN
-0.52841,0,-1.3909,C80,29,P2,NaN
-0.95579,0,-1.5355,C80,178,P2,NaN
-0.58495,0,-1.0741,C80,157,P2,NaN
-0.33475,0,-1.7168,C80,16,P2,NaN
-0.40532,0,-0.93129,C80,85,P2,NaN
-0.76544,0,-1.0539,C80,147,P2,NaN
-0.52062,0,-1.5695,C80,156,P2,NaN
-0.25559,0,-1.4366,C80,281,P2,NaN
-0.78484,0,-1.2521,C80,86,P2,NaN
-0.7306,0,-1.6508,O,321,P2,NaN
-1.0084,0,-1.0691,O,102,P2,NaN
-0.34243,0,-1.2335,O,188,P2,NaN
0.5776,0,-1.5047,C80,211,P2,NaN
0.75156,0,-1.5926,C80,268,P2,NaN
0.35651,0,-1.6008,C80,282,P2,NaN
0.75119,0,-1.4033,C80,281,P2,NaN
0.8151,0,-0.8214,C80,298,P2,NaN
0.83602,0,-1.7276,C80,72,P2,NaN
0.2311,0,-0.75949,C80,294,P2,NaN
0.83423,0,-1.145,C80,144,P2,NaN
0.49444,0,-1.6849,C80,40,P2,NaN
0.30487,0,-1.7886,O,254,P2,NaN
0.0826039999999999,0,-1.5069,O,162,P2,NaN
0.68221,0,-1.8184,O,28,P2,NaN
0.10116,0,0.48051,C80,231,P2,NaN
0.98291,0,0.28113,C80,298,P2,NaN
0.6061,0,0.46764,C80,307,P2,NaN
0.87988,0,-0.13194,C80,26,P2,NaN
0.49905,0,0.0529740000000001,C80,70,P2,NaN
0.80088,0,-0.41344,C80,346,P2,NaN
0.34135,0,0.20866,C80,287,P2,NaN
0.25668,0,-0.084068,C80,93,P2,NaN
0.50385,0,-0.57347,C80,175,P2,NaN
0.67937,0,-0.27426,O,343,P2,NaN
0.86877,0,0.55307,O,257,P2,NaN
0.52948,0,-0.32312,O,58,P2,NaN
0.36635,0,1.0658,C80,238,P2,NaN
0.6906,0,0.96662,C80,73,P2,NaN
0.38935,0,1.6365,C80,28,P2,NaN
0.12449,0,1.1218,C80,283,P2,NaN
0.50833,0,1.176,C80,193,P2,NaN
0.75063,0,1.1841,C80,269,P2,NaN
0.44417,0,1.3304,C80,57,P2,NaN
0.89325,0,0.79145,C80,271,P2,NaN
0.49875,0,1.4721,C80,349,P2,NaN
0.37794,0,0.77873,O,113,P2,NaN
0.96362,0,1.0908,O,293,P2,NaN
0.54622,0,1.754,O,247,P2,NaN
-0.67059,0,1.4056,C80,22,P1,NaN
-0.95771,0,1.0366,C80,260,P1,NaN
-1.0205,0,0.878319999999999,C80,251,P1,NaN
-0.48388,0,0.8867,C80,293,P1,NaN
-0.47245,0,1.0473,C80,56,P1,NaN
-0.25762,0,1.1755,C80,315,P1,NaN
-0.988199999999999,0,1.7275,C80,118,P1,NaN
-0.895860000000001,0,1.3256,C80,355,P1,NaN
-0.53225,0,1.3376,C80,133,P1,NaN
-0.668770000000001,0,1.6197,O,40,P1,NaN
-0.74335,0,0.94065,O,125,P1,NaN
-0.22999,0,1.481,O,193,P1,NaN
-0.30508,0,0.2294,C80,337,P1,NaN
-0.37449,0,-0.2497,C80,142,P1,NaN
-0.35103,0,0.0309290000000001,C80,290,P1,NaN
-0.43581,0,0.63942,C80,302,P1,NaN
-0.0946349999999997,0,0.51834,C80,0,P1,NaN
-0.88831,0,0.18774,C80,290,P1,NaN
-0.5485,0,0.0732199999999999,C80,249,P1,NaN
-0.62474,0,0.2265,C80,50,P1,NaN
-0.11049,0,0.047326,C80,53,P1,NaN
-0.69759,0,-0.25082,O,191,P1,NaN
-0.76188,0,-0.0046720000000001,O,32,P1,NaN
-0.62146,0,0.64413,O,58,P1,NaN
-0.95121,0,-1.0526,C80,206,P1,NaN
-0.60051,0,-0.72794,C80,138,P1,NaN
-0.23899,0,-0.87297,C80,76,P1,NaN
-0.1886,0,-1.6414,C80,4,P1,NaN
-0.39625,0,-1.5002,C80,115,P1,NaN
-0.41198,0,-0.71676,C80,201,P1,NaN
-0.79272,0,-1.6465,C80,276,P1,NaN
-0.94161,0,-1.3221,C80,267,P1,NaN
-0.45341,0,-0.97343,C80,105,P1,NaN
-0.30439,0,-1.3814,O,250,P1,NaN
-0.74901,0,-0.95308,O,127,P1,NaN
-0.58162,0,-1.5882,O,180,P1,NaN
0.25204,0,-0.73743,C80,23,P1,NaN
0.61815,0,-1.0951,C80,315,P1,NaN
0.81748,0,-0.76082,C80,178,P1,NaN
0.42641,0,-1.0234,C80,51,P1,NaN
0.6969,0,-1.3775,C80,343,P1,NaN
0.57356,0,-1.2887,C80,88,P1,NaN
0.13217,0,-1.4165,C80,270,P1,NaN
0.88766,0,-0.90144,C80,113,P1,NaN
0.52974,0,-1.7035,C80,346,P1,NaN
0.81589,0,-1.2361,O,87,P1,NaN
0.14005,0,-1.1105,O,18,P1,NaN
0.38588,0,-1.4005,O,25,P1,NaN
0.89433,0,0.4778,C80,140,P1,NaN
1.0161,0,0.27884,C80,259,P1,NaN
0.67286,0,0.0492210000000002,C80,41,P1,NaN
0.31648,0,-0.40317,C80,259,P1,NaN
0.71846,0,0.53405,C80,96,P1,NaN
0.0805159999999999,0,0.4622,C80,84,P1,NaN
0.070067,0,0.087353,C80,64,P1,NaN
0.86745,0,-0.25512,C80,348,P1,NaN
0.66873,0,-0.23142,C80,272,P1,NaN
0.84838,0,0.0954440000000002,O,255,P1,NaN
0.28459,0,-0.092611,O,22,P1,NaN
0.71441,0,-0.37647,O,99,P1,NaN
0.48752,0,1.3154,C80,25,P1,NaN
0.10279,0,1.5306,C80,3,P1,NaN
0.18374,0,1.3634,C80,157,P1,NaN
0.34492,0,1.3693,C80,338,P1,NaN
0.19674,0,1.0848,C80,93,P1,NaN
0.27784,0,1.8955,C80,329,P1,NaN
0.95968,0,1.7489,C80,100,P1,NaN
0.50942,0,0.95961,C80,327,P1,NaN
0.8941,0,1.3385,C80,307,P1,NaN
0.830069999999999,0,1.8477,O,141,P1,NaN
0.48181,0,1.5351,O,199,P1,NaN
0.89237,0,1.0191,O,355,P1,NaN
