X,Y,Z,Prefab,Rotation,Projector,Filler
-0.442410000000001,0,1.6153,C80,90,P3,NaN
-0.35312,0,0.85662,C80,263,P3,NaN
-0.21679,0,0.73676,C80,204,P3,NaN
-0.59431,0,0.6527,C80,206,P3,NaN
-0.8673,0,0.77604,C80,267,P3,NaN
-0.322529999999999,0,1.2824,C80,112,P3,NaN
-0.78747,0,1.4198,C80,156,P3,NaN
-0.460289999999999,0,1.0292,C80,305,P3,NaN
-0.16928,0,0.87935,C80,334,P3,NaN
-0.60379,0,1.5424,O,357,P3,NaN
-0.95458,0,1.558,O,134,P3,NaN
-0.59997,0,1.3558,O,65,P3,NaN
-0.58231,0,0.2611,C80,359,P3,NaN
-0.89129,0,0.1888,C80,131,P3,NaN
-0.25494,0,0.4059,C80,354,P3,NaN
-0.81527,0,-0.54378,C80,198,P3,NaN
-0.41265,0,0.31188,C80,33,P3,NaN
-0.20042,0,-0.15251,C80,0,P3,NaN
-0.47474,0,-0.16892,C80,158,P3,NaN
-0.62237,0,0.0383869999999998,C80,182,P3,NaN
-0.21416,0,-0.42559,C80,167,P3,NaN
-0.58375,0,-0.4871,O,119,P3,NaN
-0.93032,0,-0.22203,O,92,P3,NaN
-0.20376,0,-0.59266,O,91,P3,NaN
-0.53372,0,-1.3807,C80,245,P3,NaN
-0.78398,0,-1.3136,C80,291,P3,NaN
-0.21945,0,-1.3583,C80,158,P3,NaN
-0.84578,0,-1.5528,C80,280,P3,NaN
-0.63352,0,-1.0892,C80,129,P3,NaN
-0.86051,0,-1.1484,C80,357,P3,NaN
-0.12522,0,-1.818,C80,228,P3,NaN
-0.98895,0,-1.8655,C80,40,P3,NaN
-0.89933,0,-1.7156,C80,81,P3,NaN
-0.38397,0,-0.98567,O,30,P3,NaN
-0.10318,0,-1.6675,O,60,P3,NaN
-1.0264,0,-0.84029,O,132,P3,NaN
0.39006,0,-1.0449,C80,0,P3,NaN
0.76813,0,-1.3099,C80,285,P3,NaN
0.13457,0,-1.1272,C80,180,P3,NaN
0.93607,0,-1.7718,C80,359,P3,NaN
0.54023,0,-1.2644,C80,120,P3,NaN
0.27845,0,-0.80238,C80,86,P3,NaN
0.10665,0,-1.8086,C80,3,P3,NaN
0.66262,0,-1.0606,C80,169,P3,NaN
0.24621,0,-1.4473,C80,201,P3,NaN
1.0003,0,-1.4123,O,219,P3,NaN
0.51702,0,-1.8606,O,88,P3,NaN
0.6763,0,-1.91,O,214,P3,NaN
0.40416,0,-0.12804,C80,48,P3,NaN
0.94572,0,0.29048,C80,354,P3,NaN
1.0169,0,-0.34502,C80,355,P3,NaN
0.0950250000000001,0,-0.23326,C80,333,P3,NaN
0.54535,0,-0.19719,C80,30,P3,NaN
0.39338,0,0.2898,C80,90,P3,NaN
0.47077,0,-0.33554,C80,219,P3,NaN
0.40686,0,0.45326,C80,351,P3,NaN
0.41025,0,0.0893410000000001,C80,220,P3,NaN
0.25295,0,-0.22469,O,229,P3,NaN
0.33451,0,-0.53399,O,302,P3,NaN
0.17483,0,0.39291,O,213,P3,NaN
0.91289,0,0.90035,C80,149,P3,NaN
0.6493,0,1.5048,C80,58,P3,NaN
0.67096,0,0.90551,C80,31,P3,NaN
0.92852,0,1.4018,C80,236,P3,NaN
0.53869,0,0.82589,C80,32,P3,NaN
0.9842,0,1.0434,C80,47,P3,NaN
0.22442,0,1.2495,C80,282,P3,NaN
0.6355,0,1.2795,C80,237,P3,NaN
0.99933,0,0.72827,C80,9,P3,NaN
0.28863,0,1.0408,O,274,P3,NaN
0.78499,0,0.65485,O,209,P3,NaN
1.006,0,1.2559,O,197,P3,NaN
-0.942740000000001,0,1.5264,C80,207,P2,NaN
-0.62828,0,1.1915,C80,353,P2,NaN
-0.87092,0,0.87407,C80,14,P2,NaN
-0.12093,0,1.7124,C80,131,P2,NaN
-0.47301,0,0.86207,C80,286,P2,NaN
-0.286540000000001,0,1.7092,C80,182,P2,NaN
-0.0895350000000009,0,1.5163,C80,16,P2,NaN
-1.0221,0,0.91715,C80,43,P2,NaN
-0.65115,0,0.74404,C80,315,P2,NaN
-0.41512,0,1.2083,O,349,P2,NaN
-0.526,0,1.5601,O,115,P2,NaN
-0.1632,0,0.90568,O,210,P2,NaN
-0.87165,0,-0.00517940000000021,C80,205,P2,NaN
-0.66529,0,-0.1775,C80,114,P2,NaN
-0.86607,0,-0.2039,C80,271,P2,NaN
-0.12205,0,0.071501,C80,264,P2,NaN
-0.91639,0,0.3238,C80,314,P2,NaN
-0.25509,0,-0.0751170000000001,C80,185,P2,NaN
-0.25223,0,0.48939,C80,320,P2,NaN
-0.43389,0,-0.53982,C80,112,P2,NaN
-0.18748,0,-0.26868,C80,101,P2,NaN
-0.36572,0,-0.32571,O,321,P2,NaN
-0.12664,0,0.38088,O,119,P2,NaN
-0.75272,0,0.35087,O,354,P2,NaN
-0.86121,0,-1.302,C80,266,P2,NaN
-0.88115,0,-0.9137,C80,99,P2,NaN
-0.62979,0,-1.0667,C80,332,P2,NaN
-0.89494,0,-1.8477,C80,190,P2,NaN
-0.71504,0,-1.5567,C80,312,P2,NaN
-0.84234,0,-1.6468,C80,336,P2,NaN
-0.0909140000000001,0,-1.1259,C80,357,P2,NaN
-0.29804,0,-1.3652,C80,284,P2,NaN
-0.47561,0,-1.1416,C80,351,P2,NaN
-0.88302,0,-1.4564,O,342,P2,NaN
-0.18235,0,-1.7545,O,165,P2,NaN
-0.31669,0,-0.86066,O,33,P2,NaN
0.0925280000000003,0,-1.1758,C80,357,P2,NaN
0.495,0,-1.1056,C80,261,P2,NaN
0.50123,0,-1.6131,C80,54,P2,NaN
0.11676,0,-1.4919,C80,303,P2,NaN
0.21555,0,-1.7731,C80,67,P2,NaN
0.90236,0,-1.6085,C80,145,P2,NaN
0.33446,0,-1.2205,C80,296,P2,NaN
0.970730000000001,0,-1.8344,C80,289,P2,NaN
0.82524,0,-1.2961,C80,214,P2,NaN
0.74508,0,-1.8482,O,254,P2,NaN
0.67394,0,-1.5157,O,170,P2,NaN
0.665,0,-1.1679,O,52,P2,NaN
0.71369,0,-0.0641489999999999,C80,328,P2,NaN
0.19915,0,0.28383,C80,262,P2,NaN
0.19935,0,0.49188,C80,44,P2,NaN
0.58143,0,-0.39036,C80,129,P2,NaN
0.30015,0,-0.31498,C80,144,P2,NaN
0.85548,0,0.55489,C80,37,P2,NaN
0.50845,0,0.23335,C80,59,P2,NaN
0.99654,0,-0.23875,C80,341,P2,NaN
0.78846,0,0.19025,C80,233,P2,NaN
0.25581,0,-0.074203,O,29,P2,NaN
0.22852,0,-0.49992,O,177,P2,NaN
0.99049,0,-0.51827,O,311,P2,NaN
0.42066,0,1.0425,C80,9,P2,NaN
0.35133,0,1.65,C80,307,P2,NaN
0.96056,0,0.84918,C80,185,P2,NaN
0.43009,0,0.78931,C80,336,P2,NaN
0.49125,0,1.5143,C80,270,P2,NaN
0.79334,0,1.7801,C80,58,P2,NaN
0.2,0,1.4767,C80,324,P2,NaN
0.91456,0,1.5527,C80,149,P2,NaN
0.29633,0,0.91228,C80,329,P2,NaN
0.58538,0,1.0555,O,331,P2,NaN
0.46878,0,1.7707,O,233,P2,NaN
0.0991649999999998,0,0.87435,O,0,P2,NaN
-0.674920000000001,0,1.3948,C80,319,P1,NaN
-0.553030000000001,0,1.1997,C80,289,P1,NaN
-0.79434,0,1.274,C80,100,P1,NaN
-0.716129999999999,0,1.7866,C80,225,P1,NaN
-0.340830000000001,0,0.96842,C80,14,P1,NaN
-0.175599999999999,0,1.8652,C80,127,P1,NaN
-0.21066,0,1.2793,C80,314,P1,NaN
-0.977730000000001,0,1.3535,C80,307,P1,NaN
-0.378300000000001,0,1.411,C80,168,P1,NaN
-0.48376,0,1.811,O,292,P1,NaN
-1.0183,0,1.5685,O,261,P1,NaN
-0.226179999999999,0,1.4785,O,159,P1,NaN
-0.55846,0,0.19288,C80,59,P1,NaN
-0.69599,0,0.34525,C80,327,P1,NaN
-0.75029,0,-0.0370740000000001,C80,326,P1,NaN
-0.54071,0,0.37805,C80,357,P1,NaN
-0.82031,0,-0.4426,C80,300,P1,NaN
-0.462,0,-0.22212,C80,166,P1,NaN
-0.33965,0,-0.11906,C80,136,P1,NaN
-0.0814310000000004,0,0.50884,C80,2,P1,NaN
-0.40873,0,0.62221,C80,219,P1,NaN
-0.87612,0,0.52054,O,25,P1,NaN
-0.16472,0,0.16058,O,318,P1,NaN
-0.99412,0,-0.39807,O,37,P1,NaN
-0.88056,0,-0.90677,C80,199,P1,NaN
-0.67,0,-1.587,C80,72,P1,NaN
-0.73503,0,-1.1168,C80,100,P1,NaN
-0.56532,0,-0.95074,C80,115,P1,NaN
-0.41636,0,-1.4,C80,140,P1,NaN
-0.69421,0,-0.78754,C80,66,P1,NaN
-0.72227,0,-1.2983,C80,145,P1,NaN
-0.153249999999999,0,-1.6365,C80,131,P1,NaN
-0.23732,0,-1.4297,C80,54,P1,NaN
-0.74674,0,-0.62339,O,325,P1,NaN
-0.98989,0,-1.0221,O,13,P1,NaN
-0.10583,0,-1.0058,O,193,P1,NaN
0.64369,0,-0.79339,C80,224,P1,NaN
0.90867,0,-0.86718,C80,25,P1,NaN
0.08107,0,-1.0802,C80,177,P1,NaN
0.54305,0,-1.2136,C80,310,P1,NaN
0.48397,0,-0.93534,C80,152,P1,NaN
0.35512,0,-1.1323,C80,349,P1,NaN
0.46872,0,-1.3937,C80,343,P1,NaN
0.9859,0,-1.0321,C80,165,P1,NaN
0.76292,0,-1.2514,C80,46,P1,NaN
0.27289,0,-0.98369,O,128,P1,NaN
0.78027,0,-1.46,O,301,P1,NaN
0.76994,0,-1.0075,O,17,P1,NaN
0.59333,0,0.11019,C80,45,P1,NaN
0.2717,0,-0.36748,C80,114,P1,NaN
0.56595,0,-0.048222,C80,334,P1,NaN
0.16668,0,0.32285,C80,197,P1,NaN
0.34197,0,-0.0844019999999999,C80,106,P1,NaN
0.58436,0,0.61675,C80,103,P1,NaN
0.95159,0,0.14364,C80,65,P1,NaN
0.9224,0,-0.39968,C80,163,P1,NaN
0.51358,0,0.31997,C80,322,P1,NaN
0.1245,0,-0.17745,O,226,P1,NaN
0.073607,0,-0.31962,O,56,P1,NaN
0.88829,0,0.4044,O,141,P1,NaN
0.95689,0,1.4862,C80,239,P1,NaN
0.54687,0,0.90034,C80,12,P1,NaN
0.48396,0,1.7609,C80,348,P1,NaN
0.2706,0,1.8141,C80,280,P1,NaN
0.7535,0,1.5674,C80,110,P1,NaN
0.64586,0,1.188,C80,333,P1,NaN
0.13885,0,1.3556,C80,206,P1,NaN
0.62834,0,1.4417,C80,233,P1,NaN
0.28993,0,1.1926,C80,9,P1,NaN
0.42154,0,1.5295,O,283,P1,NaN
0.76868,0,1.7335,O,343,P1,NaN
0.59642,0,1.604,O,106,P1,NaN
