X,Y,Z,Prefab,Rotation,Projector,Filler
0.13966,0,-1.0427,C80,148,P1,NaN
0.3472,0,-1.0223,C80,64,P1,NaN
0.48741,0,-1.6792,C80,186,P1,NaN
0.27286,0,-1.5366,C80,10,P1,NaN
0.70227,0,-0.96303,C80,282,P1,NaN
0.54152,0,-1.115,C80,230,P1,NaN
0.91658,0,-1.7008,C80,192,P1,NaN
0.69291,0,-1.3611,C80,48,P1,NaN
0.95463,0,-0.81102,C80,99,P1,NaN
0.43304,0,-0.82027,O,348,P1,NaN
0.10761,0,-0.81223,O,187,P1,NaN
0.89798,0,-1.0243,O,180,P1,NaN
0.93607,0,0.051516,C80,103,P1,NaN
0.26615,0,-0.31278,C80,116,P1,NaN
0.38427,0,0.5363,C80,334,P1,NaN
0.14064,0,0.1466,C80,294,P1,NaN
0.68345,0,0.32209,C80,300,P1,NaN
0.58166,0,-0.046185,C80,334,P1,NaN
0.25078,0,-0.11197,C80,275,P1,NaN
0.73123,0,0.16752,C80,257,P1,NaN
0.83752,0,0.42361,C80,5,P1,NaN
0.74273,0,0.58877,O,136,P1,NaN
0.25675,0,0.35242,O,338,P1,NaN
0.58966,0,0.55874,O,185,P1,NaN
0.90309,0,0.96493,C80,136,P1,NaN
0.80939,0,1.6386,C80,210,P1,NaN
0.20097,0,1.0676,C80,28,P1,NaN
0.58648,0,1.1949,C80,153,P1,NaN
0.16394,0,1.2494,C80,272,P1,NaN
0.30845,0,1.6886,C80,201,P1,NaN
0.344,0,1.3172,C80,53,P1,NaN
0.63249,0,0.90992,C80,71,P1,NaN
0.29794,0,0.80316,C80,341,P1,NaN
0.78731,0,1.9155,O,279,P1,NaN
0.13631,0,0.89729,O,281,P1,NaN
0.0743,0,1.6904,O,198,P1,NaN
-0.76741,0,1.0391,C80,249,P1,NaN
-0.25615,0,1.5893,C80,151,P1,NaN
-0.57936,0,1.5397,C80,255,P1,NaN
-0.46395,0,1.6565,C80,239,P1,NaN
-0.91225,0,1.1181,C80,20,P1,NaN
-0.54675,0,1.3361,C80,285,P1,NaN
-0.47344,0,1.0529,C80,105,P1,NaN
-0.29467,0,1.1133,C80,40,P1,NaN
-0.072475,0,1.1783,C80,319,P1,NaN
-0.12232,0,1.7919,O,210,P1,NaN
-1.0078,0,1.8683,O,225,P1,NaN
-0.34958,0,1.3175,O,42,P1,NaN
-0.90748,0,0.53065,C80,86,P1,NaN
-0.75623,0,-0.08828,C80,358,P1,NaN
-0.49669,0,-0.20552,C80,308,P1,NaN
-0.77602,0,0.066015,C80,328,P1,NaN
-0.099871,0,0.59039,C80,241,P1,NaN
-0.87455,0,-0.2201,C80,282,P1,NaN
-0.078835,0,-0.16356,C80,329,P1,NaN
-0.21611,0,0.16651,C80,72,P1,NaN
-0.8978,0,0.35505,C80,259,P1,NaN
-0.37206,0,0.20024,O,77,P1,NaN
-0.27069,0,0.59616,O,256,P1,NaN
-0.30154,0,-0.29835,O,264,P1,NaN
-0.68232,0,-1.2642,C80,161,P1,NaN
-0.59095,0,-0.71033,C80,312,P1,NaN
