X,Y,Z,Prefab,Rotation,Projector,Filler
0.13966,0,-1.0427,C10,148,P1,NaN
0.3472,0,-1.0223,C10,64,P1,NaN
0.48741,0,-1.6792,C10,186,P1,NaN
0.27286,0,-1.5366,C10,10,P1,NaN
0.70227,0,-0.96303,C10,282,P1,NaN
0.54152,0,-1.115,C10,230,P1,NaN
0.91658,0,-1.7008,C10,192,P1,NaN
0.69291,0,-1.3611,C10,48,P1,NaN
0.95463,0,-0.81102,C10,99,P1,NaN
0.43304,0,-0.82027,O,348,P1,NaN
0.10761,0,-0.81223,O,187,P1,NaN
0.89798,0,-1.0243,O,180,P1,NaN
0.93607,0,0.051516,C10,103,P1,NaN
0.26615,0,-0.31278,C10,116,P1,NaN
0.38427,0,0.5363,C10,334,P1,NaN
0.14064,0,0.1466,C10,294,P1,NaN
0.68345,0,0.32209,C10,300,P1,NaN
0.58166,0,-0.046185,C10,334,P1,NaN
0.25078,0,-0.11197,C10,275,P1,NaN
0.73123,0,0.16752,C10,257,P1,NaN
0.83752,0,0.42361,C10,5,P1,NaN
0.74273,0,0.58877,O,136,P1,NaN
0.25675,0,0.35242,O,338,P1,NaN
0.58966,0,0.55874,O,185,P1,NaN
0.90309,0,0.96493,C10,136,P1,NaN
0.80939,0,1.6386,C10,210,P1,NaN
0.20097,0,1.0676,C10,28,P1,NaN
0.58648,0,1.1949,C10,153,P1,NaN
0.16394,0,1.2494,C10,272,P1,NaN
0.30845,0,1.6886,C10,201,P1,NaN
0.344,0,1.3172,C10,53,P1,NaN
0.63249,0,0.90992,C10,71,P1,NaN
0.29794,0,0.80316,C10,341,P1,NaN
0.78731,0,1.9155,O,279,P1,NaN
0.13631,0,0.89729,O,281,P1,NaN
0.0743,0,1.6904,O,198,P1,NaN
-0.76741,0,1.0391,C10,249,P1,NaN
-0.25615,0,1.5893,C10,151,P1,NaN
-0.57936,0,1.5397,C10,255,P1,NaN
-0.46395,0,1.6565,C10,239,P1,NaN
-0.91225,0,1.1181,C10,20,P1,NaN
-0.54675,0,1.3361,C10,285,P1,NaN
-0.47344,0,1.0529,C10,105,P1,NaN
-0.29467,0,1.1133,C10,40,P1,NaN
-0.072475,0,1.1783,C10,319,P1,NaN
-0.12232,0,1.7919,O,210,P1,NaN
-1.0078,0,1.8683,O,225,P1,NaN
-0.34958,0,1.3175,O,42,P1,NaN
-0.90748,0,0.53065,C10,86,P1,NaN
-0.75623,0,-0.08828,C10,358,P1,NaN
-0.49669,0,-0.20552,C10,308,P1,NaN
-0.77602,0,0.066015,C10,328,P1,NaN
-0.099871,0,0.59039,C10,241,P1,NaN
-0.87455,0,-0.2201,C10,282,P1,NaN
-0.078835,0,-0.16356,C10,329,P1,NaN
-0.21611,0,0.16651,C10,72,P1,NaN
-0.8978,0,0.35505,C10,259,P1,NaN
-0.37206,0,0.20024,O,77,P1,NaN
-0.27069,0,0.59616,O,256,P1,NaN
-0.30154,0,-0.29835,O,264,P1,NaN
-0.68232,0,-1.2642,C10,161,P1,NaN
-0.59095,0,-0.71033,C10,312,P1,NaN
-0.69932,0,-1.5351,C10,279,P1,NaN
-0.94016,0,-1.6663,C10,70,P1,NaN
-0.42346,0,-1.5387,C10,155,P1,NaN
-0.28195,0,-0.88602,C10,28,P1,NaN
-1.0085,0,-1.1366,C10,63,P1,NaN
-0.70536,0,-1.048,C10,211,P1,NaN
-0.071781,0,-1.2434,C10,118,P1,NaN
-0.42631,0,-0.78755,O,298,P1,NaN
-0.086483,0,-0.83595,O,268,P1,NaN
-0.25119,0,-1.6019,O,3,P1,NaN
1.0156,0,-1.6088,C10,277,P2,NaN
0.52951,0,-1.1775,C10,58,P2,NaN
0.42418,0,-0.95243,C10,211,P2,NaN
0.13966,0,-1.1241,C10,355,P2,NaN
0.2405,0,-1.735,C10,4,P2,NaN
0.85966,0,-1.5322,C10,155,P2,NaN
0.97912,0,-1.0822,C10,162,P2,NaN
0.97629,0,-0.78374,C10,26,P2,NaN
0.19857,0,-1.4558,C10,177,P2,NaN
0.75751,0,-1.2975,O,32,P2,NaN
1.0291,0,-0.93578,O,263,P2,NaN
0.36287,0,-1.1392,O,120,P2,NaN
0.96921,0,0.41077,C10,165,P2,NaN
0.77046,0,-0.50334,C10,172,P2,NaN
0.14559,0,0.35205,C10,172,P2,NaN
0.73021,0,-0.037054,C10,136,P2,NaN
0.97644,0,-0.48222,C10,360,P2,NaN
0.57016,0,0.35723,C10,234,P2,NaN
0.95466,0,0.069281,C10,22,P2,NaN
0.12368,0,0.53771,C10,66,P2,NaN
1.0151,0,-0.23907,C10,138,P2,NaN
0.1443,0,-0.24353,O,183,P2,NaN
0.38618,0,-0.16316,O,323,P2,NaN
0.46706,0,0.15013,O,103,P2,NaN
0.52841,0,1.3909,C10,209,P2,NaN
0.95579,0,1.5355,C10,358,P2,NaN
0.58495,0,1.0741,C10,337,P2,NaN
0.33475,0,1.7168,C10,196,P2,NaN
0.40532,0,0.93129,C10,265,P2,NaN
0.76544,0,1.0539,C10,327,P2,NaN
0.52062,0,1.5695,C10,336,P2,NaN
0.25559,0,1.4366,C10,101,P2,NaN
0.78484,0,1.2521,C10,266,P2,NaN
0.7306,0,1.6508,O,141,P2,NaN
1.0084,0,1.0691,O,282,P2,NaN
