X,Y,Z,Prefab,Rotation,Projector,Filler
0.74906,0,-1.0451,C10,220,P1,NaN
0.43282,0,-1.1255,C10,207,P1,NaN
0.95947,0,-1.0013,C10,86,P1,NaN
0.63051,0,-0.8987,O,112,P1,NaN
0.69065,0,-0.72391,O,159,P1,NaN
0.17977,0,-1.4277,O,169,P1,NaN
0.10006,0,-0.68553,O,194,P1,NaN
0.61074,0,-1.323,O,316,P1,NaN
0.76835,0,-1.2075,O,166,P1,NaN
0.50902,0,-0.63059,O,235,P1,NaN
0.91691,0,-1.6371,O,359,P1,NaN
0.99481,0,-1.4896,O,30,P1,NaN
0.44552,0,0.57837,C10,148,P1,NaN
0.69782,0,-0.42865,C10,209,P1,NaN
0.98809,0,0.42914,C10,281,P1,NaN
0.69846,0,0.16252,O,114,P1,NaN
0.55093,0,-0.21174,O,117,P1,NaN
0.40354,0,0.24285,O,67,P1,NaN
0.2181,0,0.19378,O,51,P1,NaN
0.27447,0,-0.05466,O,64,P1,NaN
0.52814,0,-0.38414,O,86,P1,NaN
0.11978,0,-0.25157,O,91,P1,NaN
0.78524,0,0.032183,O,256,P1,NaN
0.13856,0,0.45713,O,193,P1,NaN
0.81615,0,1.5011,C10,289,P1,NaN
0.3106,0,0.81157,C10,157,P1,NaN
0.71594,0,1.8974,C10,129,P1,NaN
0.61919,0,1.1382,O,77,P1,NaN
0.12435,0,1.0826,O,321,P1,NaN
0.44499,0,1.0108,O,17,P1,NaN
0.26745,0,1.8354,O,117,P1,NaN
1.02,0,1.7397,O,53,P1,NaN
0.76097,0,1.023,O,217,P1,NaN
1.004,0,1.9071,O,333,P1,NaN
0.14028,0,0.8948,O,147,P1,NaN
0.71342,0,1.3272,O,350,P1,NaN
-1.0037,0,0.92722,C10,151,P1,NaN
-0.22415,0,1.0022,C10,345,P1,NaN
-0.71208,0,0.99403,C10,164,P1,NaN
-0.38915,0,1.245,O,29,P1,NaN
-0.5401,0,1.2393,O,260,P1,NaN
-0.94702,0,1.7203,O,72,P1,NaN
-0.17846,0,1.7841,O,266,P1,NaN
-0.62299,0,1.8893,O,216,P1,NaN
-0.84972,0,1.4189,O,47,P1,NaN
-0.42369,0,1.8791,O,33,P1,NaN
-0.69342,0,0.83837,O,242,P1,NaN
-0.55889,0,1.5442,O,155,P1,NaN
-0.97151,0,0.47657,C10,93,P1,NaN
-0.63668,0,-0.08228,C10,143,P1,NaN
-0.30691,0,0.048815,C10,112,P1,NaN
