X,Y,Z,Prefab,Rotation,Projector,Filler
0.39035,0,-1.3009,C10,25,P1,NaN
1.0027,0,-1.0719,C10,5,P1,NaN
0.99959,0,-0.773,C10,208,P1,NaN
0.1082,0,-1.499,O,201,P1,NaN
0.36826,0,-0.7825,O,186,P1,NaN
0.86076,0,-1.4938,O,135,P1,NaN
0.76503,0,-1.0411,O,219,P1,NaN
0.70838,0,-0.76884,O,19,P1,NaN
0.53979,0,-1.6937,O,183,P1,NaN
0.39583,0,-1.1406,O,127,P1,NaN
0.13827,0,-0.68061,O,55,P1,NaN
0.12178,0,-1.6746,O,222,P1,NaN
0.49118,0,-0.12956,C10,355,P1,NaN
0.8429,0,0.60144,C10,79,P1,NaN
0.45859,0,0.38178,C10,188,P1,NaN
0.60949,0,0.50377,O,282,P1,NaN
0.93094,0,0.30976,O,49,P1,NaN
0.84334,0,0.15151,O,347,P1,NaN
0.92373,0,-0.16876,O,297,P1,NaN
0.21948,0,-0.29776,O,335,P1,NaN
0.4083,0,0.041803,O,198,P1,NaN
0.090992,0,0.22079,O,169,P1,NaN
0.29618,0,0.18554,O,34,P1,NaN
0.68281,0,0.0083687,O,178,P1,NaN
0.076255,0,0.88169,C10,59,P1,NaN
0.40362,0,1.0142,C10,175,P1,NaN
0.44724,0,1.7365,C10,322,P1,NaN
0.16422,0,1.4252,O,8,P1,NaN
0.96583,0,0.95206,O,57,P1,NaN
0.85721,0,1.8013,O,272,P1,NaN
0.26416,0,1.6213,O,206,P1,NaN
0.36463,0,0.85589,O,204,P1,NaN
0.43822,0,1.2676,O,315,P1,NaN
0.83744,0,1.3192,O,305,P1,NaN
0.18759,0,1.0726,O,251,P1,NaN
0.71822,0,0.80522,O,111,P1,NaN
-0.93292,0,0.81933,C10,38,P1,NaN
-0.4491,0,1.7902,C10,294,P1,NaN
-0.5311,0,1.3965,C10,27,P1,NaN
-0.33485,0,1.6515,O,106,P1,NaN
-0.78336,0,1.7825,O,291,P1,NaN
-0.30916,0,0.83569,O,127,P1,NaN
-0.18578,0,1.7176,O,91,P1,NaN
-0.85259,0,1.2981,O,188,P1,NaN
-0.72872,0,1.5297,O,195,P1,NaN
-0.42197,0,1.036,O,250,P1,NaN
-0.96506,0,1.9129,O,155,P1,NaN
-0.17593,0,1.3407,O,52,P1,NaN
-0.81619,0,0.34797,C10,333,P1,NaN
-0.11647,0,0.29544,C10,2,P1,NaN
-0.74338,0,0.20501,C10,290,P1,NaN
-0.10978,0,-0.045484,O,184,P1,NaN
-0.56856,0,0.16486,O,35,P1,NaN
-0.22554,0,0.4496,O,234,P1,NaN
-0.66745,0,-0.42432,O,235,P1,NaN
-0.49156,0,0.38891,O,126,P1,NaN
-0.31893,0,-0.10786,O,188,P1,NaN
-0.31062,0,0.042725,O,96,P1,NaN
-0.63449,0,-0.1656,O,349,P1,NaN
-0.6932,0,0.058462,O,37,P1,NaN
-0.24361,0,-0.79705,C10,45,P1,NaN
-0.18159,0,-1.3742,C10,248,P1,NaN
-0.31881,0,-1.6657,C10,125,P1,NaN
-0.29008,0,-1.214,O,6,P1,NaN
-0.32228,0,-0.92494,O,85,P1,NaN
-0.11675,0,-1.6482,O,232,P1,NaN
-0.67069,0,-1.305,O,266,P1,NaN
-0.079321,0,-1.1244,O,24,P1,NaN
-0.54888,0,-1.6747,O,124,P1,NaN
-0.52299,0,-0.7813,O,319,P1,NaN
-0.75484,0,-0.70476,O,187,P1,NaN
-1.0274,0,-1.61,O,117,P1,NaN
0.50623,0,-1.323,C10,187,P2,NaN
0.12783,0,-1.375,C10,66,P2,NaN
0.57444,0,-1.679,C10,242,P2,NaN
0.45734,0,-0.79329,O,19,P2,NaN
0.24991,0,-1.221,O,104,P2,NaN
0.85521,0,-1.1934,O,294,P2,NaN
0.27869,0,-1.3852,O,200,P2,NaN
0.38728,0,-1.1283,O,132,P2,NaN
0.66879,0,-1.2498,O,72,P2,NaN
0.21401,0,-1.5832,O,250,P2,NaN
0.36591,0,-1.5177,O,109,P2,NaN
0.21629,0,-1.0636,O,148,P2,NaN
0.69065,0,-0.48795,C10,76,P2,NaN
0.3525,0,0.27379,C10,102,P2,NaN
0.70344,0,0.35046,C10,301,P2,NaN
0.63745,0,-0.024408,O,298,P2,NaN
0.85574,0,0.014999,O,159,P2,NaN
1.0042,0,-0.55895,O,45,P2,NaN
0.15774,0,0.0069298,O,345,P2,NaN
0.77006,0,-0.20147,O,350,P2,NaN
0.48911,0,0.43403,O,99,P2,NaN
0.95732,0,-0.29232,O,243,P2,NaN
0.95393,0,0.27521,O,98,P2,NaN
0.32379,0,0.089141,O,197,P2,NaN
0.99259,0,1.7706,C10,51,P2,NaN
0.95838,0,1.5585,C10,251,P2,NaN
0.52662,0,1.0355,C10,341,P2,NaN
0.58656,0,1.8237,O,235,P2,NaN
0.45617,0,1.3488,O,70,P2,NaN
0.19782,0,0.93147,O,118,P2,NaN
0.71853,0,0.99854,O,124,P2,NaN
0.60343,0,1.1662,O,292,P2,NaN
0.2158,0,1.0974,O,303,P2,NaN
0.1797,0,1.604,O,320,P2,NaN
0.63615,0,1.4776,O,127,P2,NaN
0.89529,0,1.4195,O,351,P2,NaN
-0.3234,0,0.86124,C10,277,P2,NaN
-0.87737,0,1.8734,C10,163,P2,NaN
-0.63654,0,1.2808,C10,312,P2,NaN
-0.73033,0,0.91671,O,20,P2,NaN
-0.77542,0,1.6502,O,29,P2,NaN
-0.86316,0,0.7454,O,257,P2,NaN
-0.6569,0,1.8424,O,341,P2,NaN
-0.40632,0,1.6795,O,182,P2,NaN
-0.62544,0,1.5702,O,33,P2,NaN
-0.45003,0,1.4369,O,28,P2,NaN
-0.1338,0,0.86431,O,74,P2,NaN
-0.25555,0,1.6165,O,350,P2,NaN
-0.33428,0,-0.42217,C10,223,P2,NaN
-0.63611,0,-0.36012,C10,1,P2,NaN
-0.29333,0,-0.24808,C10,279,P2,NaN
-0.48939,0,0.5255,O,26,P2,NaN
-0.084142,0,-0.26902,O,274,P2,NaN
-0.51726,0,0.029273,O,156,P2,NaN
-0.72071,0,-0.072295,O,330,P2,NaN
-0.87496,0,0.0018046,O,208,P2,NaN
-0.46798,0,-0.5555,O,123,P2,NaN
-0.45081,0,-0.26237,O,213,P2,NaN
-0.83033,0,0.18178,O,354,P2,NaN
-0.13109,0,-0.4777,O,27,P2,NaN
-0.30903,0,-0.75647,C10,177,P2,NaN
-0.67032,0,-1.0236,C10,57,P2,NaN
-0.63818,0,-0.76024,C10,275,P2,NaN
-0.66323,0,-1.7546,O,337,P2,NaN
-0.83992,0,-1.3754,O,27,P2,NaN
-0.43961,0,-0.91095,O,1,P2,NaN
-0.2398,0,-1.4736,O,320,P2,NaN
-0.85134,0,-0.94879,O,131,P2,NaN
-0.52202,0,-1.4094,O,275,P2,NaN
-0.14671,0,-0.79397,O,206,P2,NaN
-0.91536,0,-1.8532,O,124,P2,NaN
-0.41881,0,-1.79,O,201,P2,NaN
0.30192,0,-1.0581,C10,70,P3,NaN
0.17132,0,-1.7317,C10,358,P3,NaN
1.0064,0,-1.0214,C10,72,P3,NaN
0.72807,0,-1.6557,O,83,P3,NaN
0.31255,0,-1.6577,O,117,P3,NaN
0.28331,0,-1.314,O,33,P3,NaN
0.54543,0,-1.4811,O,48,P3,NaN
0.77748,0,-1.9149,O,148,P3,NaN
0.65339,0,-1.1654,O,218,P3,NaN
0.87049,0,-1.3853,O,254,P3,NaN
0.92784,0,-0.86569,O,147,P3,NaN
0.43239,0,-0.88754,O,143,P3,NaN
0.60464,0,0.0038395,C10,261,P3,NaN
0.95091,0,0.40185,C10,47,P3,NaN
0.35912,0,0.066117,C10,69,P3,NaN
0.13944,0,0.23038,O,213,P3,NaN
0.66978,0,-0.50415,O,42,P3,NaN
0.65931,0,0.18499,O,338,P3,NaN
0.74925,0,0.059313,O,112,P3,NaN
0.39641,0,0.30226,O,311,P3,NaN
0.67322,0,0.3631,O,34,P3,NaN
0.90649,0,0.078501,O,324,P3,NaN
0.13876,0,0.44498,O,37,P3,NaN
0.59781,0,-0.3117,O,217,P3,NaN
0.29443,0,0.89921,C10,252,P3,NaN
0.98369,0,0.83838,C10,358,P3,NaN
0.22309,0,1.4839,C10,68,P3,NaN
0.20621,0,1.1528,O,195,P3,NaN
0.43642,0,1.1832,O,113,P3,NaN
0.53603,0,0.94584,O,35,P3,NaN
0.13624,0,1.7062,O,143,P3,NaN
0.53596,0,1.7101,O,233,P3,NaN
0.79854,0,1.4335,O,147,P3,NaN
0.5876,0,1.3221,O,121,P3,NaN
0.66438,0,1.0279,O,97,P3,NaN
0.48599,0,0.63938,O,109,P3,NaN
-0.71903,0,0.61141,C10,293,P3,NaN
-0.54514,0,1.2428,C10,344,P3,NaN
-0.10165,0,0.621,C10,142,P3,NaN
-0.89777,0,1.0804,O,63,P3,NaN
-0.37946,0,0.69571,O,314,P3,NaN
-0.84325,0,1.3539,O,213,P3,NaN
-0.25852,0,1.6573,O,131,P3,NaN
-0.41732,0,1.5026,O,118,P3,NaN
-0.695,0,0.95071,O,128,P3,NaN
-0.28724,0,1.2192,O,160,P3,NaN
-0.084968,0,1.6299,O,212,P3,NaN
-0.96293,0,0.9321,O,90,P3,NaN
-0.12744,0,0.16203,C10,233,P3,NaN
-1.0202,0,-0.079333,C10,152,P3,NaN
-0.72701,0,0.13867,C10,223,P3,NaN
-0.59248,0,-0.29483,O,165,P3,NaN
-0.34375,0,0.20547,O,260,P3,NaN
-0.87345,0,0.04992,O,175,P3,NaN
-0.47016,0,0.38752,O,348,P3,NaN
-0.38366,0,-0.0033265,O,46,P3,NaN
-0.98856,0,0.2506,O,345,P3,NaN
-0.13489,0,0.37283,O,59,P3,NaN
-0.55793,0,-0.029898,O,33,P3,NaN
-0.98018,0,-0.47412,O,238,P3,NaN
-0.17502,0,-1.7246,C10,330,P3,NaN
-0.8557,0,-1.2032,C10,236,P3,NaN
-0.61436,0,-1.2431,C10,344,P3,NaN
-0.45959,0,-1.2805,O,159,P3,NaN
-0.3153,0,-1.5826,O,95,P3,NaN
-0.75888,0,-1.7471,O,323,P3,NaN
-0.070918,0,-1.008,O,293,P3,NaN
-0.56388,0,-1.6724,O,350,P3,NaN
-0.93349,0,-0.97341,O,343,P3,NaN
-0.34077,0,-0.90361,O,142,P3,NaN
-0.51754,0,-1.8406,O,358,P3,NaN
-0.50763,0,-0.96336,O,136,P3,NaN
