X,Y,Z,Prefab,Rotation,Projector,Filler
-0.43471,0,0.9077,C10,180,P3,NaN
-0.773279999999999,0,1.6334,C10,199,P3,NaN
-0.57145,0,1.1445,C10,284,P3,NaN
-0.87124,0,0.80603,C10,238,P3,NaN
-0.53709,0,0.65684,C10,152,P3,NaN
-0.241440000000001,0,1.5201,C10,220,P3,NaN
-1.0057,0,1.05,C10,207,P3,NaN
-0.27948,0,0.8597,C10,53,P3,NaN
-0.40716,0,1.222,C10,348,P3,NaN
-0.84438,0,1.249,O,325,P3,NaN
-0.2938,0,1.6885,O,112,P3,NaN
-0.64508,0,0.98995,O,202,P3,NaN
-0.99713,0,0.12747,C10,204,P3,NaN
-0.69427,0,-0.5756,C10,163,P3,NaN
-0.24169,0,0.26501,C10,28,P3,NaN
-0.6782,0,0.0967199999999998,C10,178,P3,NaN
-0.36126,0,0.14383,C10,248,P3,NaN
-1.0097,0,-0.54064,C10,163,P3,NaN
-0.54622,0,-0.49637,C10,53,P3,NaN
-0.31864,0,-0.61044,C10,331,P3,NaN
-0.28549,0,-0.27907,C10,223,P3,NaN
-0.52782,0,0.0241100000000002,O,279,P3,NaN
-0.60338,0,-0.11115,O,200,P3,NaN
-0.90623,0,-0.0621010000000003,O,189,P3,NaN
-0.61165,0,-1.8708,C10,40,P3,NaN
-0.869329999999999,0,-1.8607,C10,157,P3,NaN
-0.39395,0,-1.1021,C10,80,P3,NaN
-0.99684,0,-0.98558,C10,198,P3,NaN
-0.9013,0,-1.2601,C10,131,P3,NaN
-0.13653,0,-1.1855,C10,199,P3,NaN
-0.64118,0,-1.6566,C10,113,P3,NaN
-0.72678,0,-1.4324,C10,291,P3,NaN
-0.39295,0,-1.6142,C10,136,P3,NaN
-0.65884,0,-1.1024,O,8,P3,NaN
-0.3202,0,-1.8357,O,353,P3,NaN
-0.41016,0,-1.3838,O,343,P3,NaN
0.29008,0,-1.1986,C10,303,P3,NaN
0.95338,0,-0.91577,C10,323,P3,NaN
0.15797,0,-1.876,C10,321,P3,NaN
0.93629,0,-1.2143,C10,34,P3,NaN
0.49079,0,-1.8285,C10,214,P3,NaN
0.69445,0,-1.4621,C10,322,P3,NaN
0.13759,0,-1.265,C10,143,P3,NaN
0.73958,0,-1.1729,C10,1,P3,NaN
0.43702,0,-0.95124,C10,149,P3,NaN
0.23126,0,-1.0352,O,238,P3,NaN
0.24429,0,-1.4598,O,286,P3,NaN
0.48027,0,-1.4324,O,122,P3,NaN
0.45596,0,-0.52172,C10,104,P3,NaN
0.73836,0,-0.10186,C10,153,P3,NaN
0.23597,0,0.054507,C10,257,P3,NaN
0.48992,0,-0.1252,C10,309,P3,NaN
0.39809,0,-0.37726,C10,70,P3,NaN
0.36947,0,-0.65245,C10,156,P3,NaN
0.30312,0,-0.20701,C10,336,P3,NaN
0.12034,0,0.15961,C10,40,P3,NaN
0.31368,0,0.29249,C10,68,P3,NaN
0.63309,0,0.39196,O,107,P3,NaN
0.18891,0,-0.53907,O,132,P3,NaN
0.70789,0,-0.59531,O,341,P3,NaN
