X,Y,Z,Prefab,Rotation,Projector,Filler
0.84848,0,-1.4992,C80,33,P1,NaN
0.21965,0,-0.7679,C80,21,P1,NaN
0.66867,0,-0.94019,C80,356,P1,NaN
0.54563,0,-1.7225,C80,85,P1,NaN
0.12261,0,-1.2565,C80,293,P1,NaN
0.9022,0,-1.0828,C80,52,P1,NaN
0.57316,0,-0.64753,C80,284,P1,NaN
0.097538,0,-1.5679,C80,194,P1,NaN
0.38211,0,-0.80756,C80,85,P1,NaN
0.95767,0,-0.69837,O,148,P1,NaN
0.74906,0,-1.2713,O,59,P1,NaN
0.78449,0,-0.65076,O,159,P1,NaN
0.19062,0,0.35043,C80,154,P1,NaN
0.27802,0,0.19913,C80,114,P1,NaN
1.0289,0,-0.42417,C80,340,P1,NaN
0.99142,0,-0.037782,C80,89,P1,NaN
0.22817,0,0.013885,C80,360,P1,NaN
0.37031,0,-0.16841,C80,21,P1,NaN
0.1821,0,-0.24389,C80,311,P1,NaN
0.4925,0,0.60227,C80,212,P1,NaN
0.071101,0,-0.43511,C80,212,P1,NaN
0.82613,0,0.13561,O,142,P1,NaN
0.95004,0,-0.18916,O,175,P1,NaN
0.69457,0,-0.45807,O,179,P1,NaN
0.77021,0,1.0893,C80,289,P1,NaN
0.21298,0,1.1789,C80,155,P1,NaN
0.44302,0,0.80704,C80,219,P1,NaN
0.97499,0,1.7957,C80,228,P1,NaN
0.43862,0,1.1696,C80,190,P1,NaN
0.6609,0,1.346,C80,146,P1,NaN
0.52448,0,1.6924,C80,249,P1,NaN
0.60316,0,1.0842,C80,154,P1,NaN
0.22618,0,1.8816,C80,86,P1,NaN
0.90448,0,1.5756,O,279,P1,NaN
0.12804,0,0.83274,O,72,P1,NaN
0.41944,0,1.389,O,121,P1,NaN
-0.35678,0,1.399,C80,125,P1,NaN
-0.092484,0,1.1779,C80,159,P1,NaN
-0.12202,0,1.5285,C80,303,P1,NaN
-0.97439,0,1.5173,C80,288,P1,NaN
-0.57611,0,1.276,C80,240,P1,NaN
-0.48147,0,1.8733,C80,92,P1,NaN
-0.25865,0,0.83837,C80,126,P1,NaN
-0.73183,0,1.1764,C80,164,P1,NaN
-0.49945,0,1.5188,C80,255,P1,NaN
-0.61031,0,0.8238,O,180,P1,NaN
-0.36463,0,1.0457,O,126,P1,NaN
-0.60883,0,1.0779,O,291,P1,NaN
-0.55554,0,-0.011773,C80,63,P1,NaN
-0.20316,0,-0.0035225,C80,78,P1,NaN
-0.3809,0,0.56032,C80,305,P1,NaN
-0.92872,0,-0.26266,C80,156,P1,NaN
-0.71486,0,-0.2993,C80,339,P1,NaN
-0.35339,0,-0.19601,C80,282,P1,NaN
-0.51405,0,0.39977,C80,299,P1,NaN
-0.68572,0,0.62952,C80,100,P1,NaN
-0.87823,0,0.52083,C80,140,P1,NaN
-0.84916,0,-0.40469,O,337,P1,NaN
-0.38305,0,0.2977,O,161,P1,NaN
-0.9027,0,0.19246,O,95,P1,NaN
-1.0118,0,-0.94518,C80,266,P1,NaN
-0.11752,0,-1.5972,C80,200,P1,NaN
-0.11477,0,-1.4352,C80,183,P1,NaN
-0.60918,0,-1.1516,C80,125,P1,NaN
-0.94286,0,-1.2846,C80,2,P1,NaN
-0.28476,0,-1.3499,C80,102,P1,NaN
-0.97626,0,-0.79086,C80,305,P1,NaN
-0.32349,0,-1.1372,C80,114,P1,NaN
-0.76271,0,-1.5596,C80,339,P1,NaN
-0.62838,0,-1.4062,O,241,P1,NaN
-0.62018,0,-1.6873,O,4,P1,NaN
-0.48134,0,-0.6605,O,266,P1,NaN
0.49689,0,-0.94043,C80,138,P2,NaN
0.51873,0,-1.2489,C80,360,P2,NaN
0.31008,0,-1.7357,C80,73,P2,NaN
0.25094,0,-1.3629,C80,54,P2,NaN
0.29361,0,-1.1301,C80,289,P2,NaN
0.11966,0,-1.7196,C80,348,P2,NaN
0.74874,0,-0.98412,C80,332,P2,NaN
0.6186,0,-1.8426,C80,277,P2,NaN
0.86655,0,-0.76687,C80,156,P2,NaN
0.84897,0,-1.4252,O,20,P2,NaN
0.70117,0,-1.5062,O,346,P2,NaN
0.86417,0,-1.7525,O,57,P2,NaN
0.33223,0,0.083304,C80,51,P2,NaN
0.286,0,-0.46978,C80,258,P2,NaN
0.17254,0,0.19868,C80,341,P2,NaN
0.13028,0,-0.0072021,C80,269,P2,NaN
0.59744,0,0.039665,C80,203,P2,NaN
0.50872,0,0.38941,C80,53,P2,NaN
1.006,0,0.17958,C80,229,P2,NaN
0.69079,0,0.25748,C80,226,P2,NaN
0.64328,0,-0.52951,C80,306,P2,NaN
0.21699,0,0.45681,O,326,P2,NaN
0.98288,0,-0.047299,O,44,P2,NaN
0.82435,0,-0.45164,O,29,P2,NaN
0.40849,0,1.4314,C80,195,P2,NaN
0.68559,0,1.4461,C80,304,P2,NaN
0.14127,0,1.7497,C80,20,P2,NaN
0.26873,0,1.2192,C80,288,P2,NaN
0.12371,0,1.4624,C80,5,P2,NaN
0.67005,0,0.79156,C80,107,P2,NaN
0.50235,0,1.6281,C80,80,P2,NaN
0.95707,0,0.90343,C80,353,P2,NaN
0.44074,0,1.824,C80,34,P2,NaN
0.77934,0,1.7298,O,260,P2,NaN
0.55503,0,1.1853,O,291,P2,NaN
0.99939,0,1.4433,O,124,P2,NaN
-0.84257,0,0.81144,C80,346,P2,NaN
-0.52065,0,1.593,C80,284,P2,NaN
-0.56482,0,1.7666,C80,167,P2,NaN
-0.81262,0,1.8529,C80,149,P2,NaN
-0.38639,0,1.3166,C80,4,P2,NaN
-0.27714,0,0.99022,C80,138,P2,NaN
-0.17209,0,1.395,C80,17,P2,NaN
-0.7517,0,1.6071,C80,304,P2,NaN
-0.69926,0,1.2225,C80,22,P2,NaN
-0.18699,0,1.8267,O,63,P2,NaN
-0.88966,0,1.3715,O,356,P2,NaN
-0.93807,0,1.5589,O,124,P2,NaN
-1.0124,0,0.02821,C80,193,P2,NaN
