X,Y,Z,Prefab,Rotation,Projector,Filler
0.12523,0,-0.90356,C80,339,P1,NaN
0.49377,0,-0.98989,C80,109,P1,NaN
0.21684,0,-1.0356,C80,131,P1,NaN
1.0068,0,-1.5588,C80,111,P1,NaN
0.42503,0,-1.3602,C80,143,P1,NaN
0.542,0,-1.4944,C80,56,P1,NaN
0.64326,0,-1.1264,O,59,P1,NaN
0.13352,0,-1.2061,O,308,P1,NaN
0.7317,0,-1.3911,O,278,P1,NaN
0.21052,0,-0.60804,O,177,P1,NaN
0.93943,0,-1.0448,O,360,P1,NaN
0.40479,0,-1.1882,O,147,P1,NaN
0.60842,0,0.18676,C80,265,P1,NaN
0.53488,0,0.61954,C80,323,P1,NaN
0.93407,0,0.32452,C80,179,P1,NaN
0.74485,0,-0.14519,C80,208,P1,NaN
0.34526,0,0.23813,C80,266,P1,NaN
0.82353,0,0.56002,C80,302,P1,NaN
0.18649,0,0.061187,O,233,P1,NaN
0.29884,0,0.56405,O,162,P1,NaN
0.71107,0,0.42531,O,106,P1,NaN
0.14817,0,0.23193,O,33,P1,NaN
0.45281,0,-0.2628,O,260,P1,NaN
0.64739,0,0.016016,O,320,P1,NaN
0.98424,0,0.90008,C80,232,P1,NaN
1.0082,0,1.2032,C80,190,P1,NaN
0.31274,0,0.95559,C80,68,P1,NaN
0.46507,0,1.0036,C80,92,P1,NaN
0.83189,0,1.347,C80,198,P1,NaN
0.52668,0,1.4446,C80,118,P1,NaN
0.10857,0,1.4029,O,59,P1,NaN
1.0022,0,1.4696,O,329,P1,NaN
0.21557,0,1.543,O,302,P1,NaN
0.20315,0,1.8327,O,243,P1,NaN
0.45187,0,1.8568,O,166,P1,NaN
0.67804,0,1.1742,O,20,P1,NaN
-0.42522,0,0.83217,C80,17,P1,NaN
-0.60749,0,1.6733,C80,94,P1,NaN
-0.9499,0,0.91935,C80,56,P1,NaN
-0.72845,0,1.5006,C80,233,P1,NaN
-0.95263,0,1.7535,C80,69,P1,NaN
-0.36417,0,1.6523,C80,281,P1,NaN
-0.87438,0,1.5896,O,82,P1,NaN
-0.30798,0,1.166,O,166,P1,NaN
-0.1972,0,0.92723,O,94,P1,NaN
-0.19336,0,1.4192,O,276,P1,NaN
-0.43612,0,1.895,O,301,P1,NaN
-1.0182,0,1.1071,O,109,P1,NaN
-0.36278,0,0.61276,C80,147,P1,NaN
-0.42089,0,-0.29253,C80,336,P1,NaN
-0.13139,0,-0.23289,C80,73,P1,NaN
-0.88494,0,-0.2069,C80,277,P1,NaN
-0.10634,0,0.64775,C80,227,P1,NaN
-0.61505,0,0.50586,C80,90,P1,NaN
-0.24777,0,0.076748,O,140,P1,NaN
-1.024,0,0.010217,O,93,P1,NaN
-0.5949,0,-0.36769,O,323,P1,NaN
-0.74798,0,0.62099,O,144,P1,NaN
-0.3382,0,-0.088082,O,314,P1,NaN
-0.52248,0,0.097276,O,39,P1,NaN
-0.52811,0,-1.4686,C80,238,P1,NaN
-0.72027,0,-1.4688,C80,175,P1,NaN
-0.22982,0,-1.1618,C80,39,P1,NaN
-0.98806,0,-1.3334,C80,238,P1,NaN
-0.37624,0,-0.81736,C80,25,P1,NaN
-0.90276,0,-0.7953,C80,259,P1,NaN
-0.22406,0,-1.6607,O,198,P1,NaN
-0.080442,0,-0.83437,O,355,P1,NaN
-0.62079,0,-1.3132,O,22,P1,NaN
-0.21847,0,-0.97807,O,169,P1,NaN
-1.0236,0,-1.6531,O,16,P1,NaN
-0.74258,0,-0.71772,O,349,P1,NaN
0.56646,0,-1.0885,C80,157,P2,NaN
0.2093,0,-1.4047,C80,39,P2,NaN
0.74091,0,-1.5953,C80,210,P2,NaN
0.16223,0,-0.93648,C80,21,P2,NaN
0.56485,0,-0.86699,C80,321,P2,NaN
0.89939,0,-1.7814,C80,99,P2,NaN
0.32633,0,-0.97852,O,171,P2,NaN
0.79009,0,-0.75619,O,258,P2,NaN
