X,Y,Z,Prefab,Rotation,Projector,Filler
0.12079,0,-0.97128,C10,53,P1,NaN
1.0291,0,-0.95805,C10,303,P1,NaN
0.694,0,-1.5487,C10,116,P1,NaN
0.39929,0,-1.2456,O,184,P1,NaN
0.54885,0,-0.59989,O,114,P1,NaN
0.42371,0,-0.83482,O,3,P1,NaN
0.25152,0,-0.84505,O,263,P1,NaN
0.66095,0,-1.3873,O,47,P1,NaN
0.57612,0,-1.1796,O,45,P1,NaN
0.9239,0,-0.71538,O,334,P1,NaN
0.11431,0,-1.1388,O,186,P1,NaN
0.93779,0,-1.4254,O,55,P1,NaN
0.37872,0,-0.065386,C10,320,P1,NaN
0.5779,0,0.50041,C10,144,P1,NaN
1.0274,0,-0.37648,C10,103,P1,NaN
0.39582,0,-0.28525,O,135,P1,NaN
0.96791,0,0.57168,O,111,P1,NaN
0.28318,0,0.52973,O,284,P1,NaN
0.98609,0,-0.17114,O,266,P1,NaN
0.072405,0,-0.049083,O,166,P1,NaN
0.41495,0,0.18444,O,289,P1,NaN
0.74305,0,0.24123,O,187,P1,NaN
0.41957,0,0.59651,O,23,P1,NaN
0.090737,0,0.38341,O,317,P1,NaN
0.7765,0,1.7778,C10,95,P1,NaN
0.64085,0,1.5709,C10,88,P1,NaN
0.93898,0,1.4437,C10,1,P1,NaN
0.36611,0,0.84555,O,251,P1,NaN
0.48358,0,1.6189,O,150,P1,NaN
0.19883,0,1.6337,O,296,P1,NaN
0.59806,0,1.9193,O,54,P1,NaN
0.13072,0,1.4442,O,23,P1,NaN
0.71409,0,1.0364,O,205,P1,NaN
0.66057,0,1.3844,O,127,P1,NaN
0.43128,0,1.4088,O,269,P1,NaN
1.0042,0,1.7433,O,326,P1,NaN
-0.14688,0,0.99227,C10,31,P1,NaN
-0.75569,0,1.7375,C10,166,P1,NaN
-0.38063,0,1.3677,C10,271,P1,NaN
-0.35251,0,1.0751,O,49,P1,NaN
-0.9577,0,0.94159,O,33,P1,NaN
-0.94327,0,1.5804,O,291,P1,NaN
-0.87532,0,1.8453,O,286,P1,NaN
-1.0297,0,1.1705,O,211,P1,NaN
-0.5567,0,1.8686,O,276,P1,NaN
-0.75779,0,1.5319,O,192,P1,NaN
-0.85832,0,1.1372,O,248,P1,NaN
-0.18342,0,1.6375,O,192,P1,NaN
-0.54081,0,0.21328,C10,28,P1,NaN
-0.79493,0,0.25724,C10,267,P1,NaN
-0.14617,0,-0.35902,C10,261,P1,NaN
-0.86767,0,-0.3298,O,278,P1,NaN
-0.37238,0,0.49246,O,296,P1,NaN
-0.19793,0,0.14909,O,321,P1,NaN
-0.36707,0,-0.061832,O,20,P1,NaN
-0.56505,0,0.62818,O,11,P1,NaN
-0.55927,0,-0.19124,O,31,P1,NaN
-0.13109,0,-0.10452,O,267,P1,NaN
-0.43012,0,-0.30661,O,296,P1,NaN
-0.55803,0,0.058068,O,66,P1,NaN
-0.67762,0,-0.98841,C10,300,P1,NaN
-0.62484,0,-1.2318,C10,14,P1,NaN
-0.10868,0,-0.86011,C10,164,P1,NaN
-0.2994,0,-0.92719,O,134,P1,NaN
-0.91738,0,-0.83867,O,154,P1,NaN
-0.36433,0,-0.75958,O,34,P1,NaN
-0.18489,0,-0.60587,O,178,P1,NaN
-0.54668,0,-0.7269,O,162,P1,NaN
-0.17746,0,-1.0412,O,259,P1,NaN
-0.20327,0,-1.5966,O,153,P1,NaN
-0.60995,0,-1.4951,O,248,P1,NaN
-0.39406,0,-0.60864,O,191,P1,NaN
0.64633,0,-1.5142,C10,19,P2,NaN
0.49817,0,-1.2711,C10,168,P2,NaN
0.88963,0,-1.7408,C10,346,P2,NaN
0.11665,0,-1.3914,O,242,P2,NaN
0.1682,0,-1.2167,O,306,P2,NaN
0.57449,0,-1.699,O,294,P2,NaN
0.78756,0,-0.97116,O,269,P2,NaN
0.28312,0,-0.83179,O,296,P2,NaN
0.42299,0,-1.6141,O,247,P2,NaN
0.48201,0,-0.76662,O,29,P2,NaN
0.92448,0,-0.72425,O,75,P2,NaN
0.28706,0,-1.8712,O,282,P2,NaN
0.98487,0,-0.29738,C10,130,P2,NaN
0.85681,0,-0.52761,C10,257,P2,NaN
0.36336,0,0.35253,C10,286,P2,NaN
0.4815,0,-0.17011,O,150,P2,NaN
0.70283,0,0.37776,O,2,P2,NaN
0.19134,0,0.43278,O,310,P2,NaN
0.43532,0,-0.51476,O,354,P2,NaN
0.55324,0,0.52267,O,163,P2,NaN
0.82648,0,0.23123,O,298,P2,NaN
0.25874,0,-0.20166,O,153,P2,NaN
0.26897,0,-0.04591,O,170,P2,NaN
0.98968,0,-0.039462,O,71,P2,NaN
0.38881,0,1.7721,C10,101,P2,NaN
0.94211,0,1.2615,C10,85,P2,NaN
0.73553,0,0.95389,C10,144,P2,NaN
0.7775,0,1.1541,O,15,P2,NaN
0.70494,0,0.79485,O,67,P2,NaN
0.57341,0,1.2438,O,57,P2,NaN
1.0126,0,1.6785,O,29,P2,NaN
0.56683,0,1.4878,O,100,P2,NaN
1.0243,0,0.95386,O,29,P2,NaN
0.19048,0,1.4924,O,259,P2,NaN
0.14403,0,0.88313,O,61,P2,NaN
0.26662,0,0.76707,O,211,P2,NaN
-0.50908,0,1.3367,C10,305,P2,NaN
-0.0743,0,1.8692,C10,88,P2,NaN
-0.73731,0,1.0261,C10,146,P2,NaN
-0.42094,0,1.0835,O,256,P2,NaN
-0.55966,0,1.0094,O,287,P2,NaN
-0.99227,0,1.1455,O,94,P2,NaN
-0.83205,0,1.4813,O,226,P2,NaN
-0.76582,0,1.6334,O,216,P2,NaN
-0.89386,0,1.2991,O,314,P2,NaN
-0.10058,0,1.2724,O,264,P2,NaN
-0.62681,0,1.4847,O,157,P2,NaN
-0.22434,0,1.1013,O,307,P2,NaN
-0.10533,0,0.032322,C10,148,P2,NaN
-0.92502,0,0.54939,C10,292,P2,NaN
-0.22174,0,0.15944,C10,42,P2,NaN
-0.57507,0,0.36253,O,119,P2,NaN
-0.92166,0,-0.30156,O,235,P2,NaN
-0.29496,0,-0.33324,O,281,P2,NaN
-0.76868,0,-0.056544,O,243,P2,NaN
-0.23702,0,-0.065602,O,107,P2,NaN
-0.98544,0,-0.55561,O,178,P2,NaN
-0.6888,0,-0.28829,O,230,P2,NaN
-0.56644,0,0.52167,O,162,P2,NaN
-0.099578,0,-0.38355,O,225,P2,NaN
-0.42475,0,-0.93736,C10,103,P2,NaN
-0.26576,0,-1.7685,C10,160,P2,NaN
-0.64523,0,-0.98583,C10,140,P2,NaN
-0.79992,0,-1.6979,O,325,P2,NaN
-0.70138,0,-1.4461,O,320,P2,NaN
-1.0042,0,-1.6176,O,41,P2,NaN
-0.94726,0,-1.7738,O,10,P2,NaN
-0.29331,0,-1.1073,O,241,P2,NaN
-0.47505,0,-1.0988,O,47,P2,NaN
-0.76841,0,-1.3079,O,145,P2,NaN
-0.43855,0,-0.76061,O,246,P2,NaN
-0.1724,0,-1.3741,O,185,P2,NaN
1.0109,0,-1.7101,C10,194,P3,NaN
0.49827,0,-1.3032,C10,273,P3,NaN
0.56422,0,-1.1526,C10,305,P3,NaN
0.76059,0,-1.0689,O,328,P3,NaN
0.15451,0,-1.1947,O,177,P3,NaN
0.34379,0,-1.2608,O,313,P3,NaN
0.51058,0,-1.597,O,51,P3,NaN
0.13253,0,-1.8653,O,94,P3,NaN
0.91662,0,-0.82417,O,250,P3,NaN
0.93758,0,-0.97645,O,357,P3,NaN
0.76053,0,-1.5024,O,14,P3,NaN
0.078333,0,-0.81572,O,33,P3,NaN
0.35231,0,-0.15371,C10,10,P3,NaN
0.49582,0,0.027505,C10,248,P3,NaN
0.43123,0,0.32895,C10,217,P3,NaN
0.72604,0,-0.35568,O,3,P3,NaN
0.90386,0,-0.2939,O,39,P3,NaN
0.63545,0,0.16387,O,321,P3,NaN
0.89699,0,0.10757,O,102,P3,NaN
0.11512,0,-0.60598,O,347,P3,NaN
0.13896,0,0.35217,O,257,P3,NaN
0.17889,0,-0.24176,O,278,P3,NaN
0.50666,0,-0.21979,O,176,P3,NaN
0.90809,0,0.33506,O,352,P3,NaN
0.41198,0,1.6417,C10,77,P3,NaN
0.12464,0,1.562,C10,358,P3,NaN
0.90551,0,0.67993,C10,274,P3,NaN
0.68711,0,1.572,O,174,P3,NaN
0.40731,0,1.3239,O,228,P3,NaN
0.37958,0,0.6721,O,286,P3,NaN
0.85255,0,1.678,O,234,P3,NaN
1.0048,0,1.1328,O,70,P3,NaN
0.26656,0,0.84667,O,164,P3,NaN
0.63998,0,0.75377,O,110,P3,NaN
0.60731,0,0.91123,O,11,P3,NaN
0.57128,0,1.304,O,114,P3,NaN
-0.50033,0,1.5733,C10,340,P3,NaN
-0.2975,0,1.707,C10,87,P3,NaN
-0.14414,0,1.4144,C10,207,P3,NaN
-0.82165,0,1.5804,O,329,P3,NaN
-0.96322,0,1.3506,O,74,P3,NaN
-0.13243,0,0.70078,O,51,P3,NaN
-0.35435,0,1.2891,O,249,P3,NaN
-0.69396,0,1.3651,O,8,P3,NaN
-0.97154,0,0.86532,O,249,P3,NaN
-0.33209,0,0.76344,O,318,P3,NaN
-0.77191,0,1.1151,O,65,P3,NaN
-0.94363,0,0.61594,O,61,P3,NaN
-0.41394,0,0.35483,C10,255,P3,NaN
-0.40317,0,-0.30464,C10,160,P3,NaN
-0.86572,0,0.050256,C10,359,P3,NaN
-0.3748,0,0.14387,O,142,P3,NaN
-0.93687,0,-0.46019,O,304,P3,NaN
-0.18256,0,-0.45382,O,161,P3,NaN
-0.80408,0,0.4321,O,15,P3,NaN
-0.52976,0,0.086597,O,103,P3,NaN
-0.64411,0,0.235,O,169,P3,NaN
-0.59877,0,0.41825,O,152,P3,NaN
-0.42089,0,-0.090348,O,74,P3,NaN
-0.55307,0,-0.3281,O,299,P3,NaN
-0.63689,0,-0.95144,C10,294,P3,NaN
-0.26302,0,-1.3801,C10,146,P3,NaN
-0.53565,0,-1.8655,C10,76,P3,NaN
-0.42882,0,-1.2262,O,44,P3,NaN
-0.67714,0,-1.4951,O,165,P3,NaN
-0.11946,0,-1.7945,O,344,P3,NaN
-0.54345,0,-1.6502,O,272,P3,NaN
-0.61138,0,-1.1173,O,357,P3,NaN
-0.9847,0,-1.7555,O,6,P3,NaN
-0.42635,0,-0.93645,O,191,P3,NaN
-0.83232,0,-1.5401,O,171,P3,NaN
-0.080143,0,-1.4647,O,343,P3,NaN
